
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.511913,,Surface,1,27002,
0.810935,,Surface,1,27003,
0.660758,,Surface,1,27004,
0.534235,,Surface,1,27005,
0.33297,,Surface,1,27006,
0.301236,,Surface,1,27007,
0.454968,,Surface,1,27008,
0.2309,,Surface,1,27011,
0.570612,,Surface,1,27012,
0.509808,,Surface,1,27013,
0.315306,,Surface,1,27015,
0.333572,,Surface,1,27016,
0.414652,,Surface,1,27017,
0.282431,,Surface,1,27018,
0.554173,,Surface,1,27019,
0.410042,,Surface,1,27020,
0.354131,,Surface,1,27021,
0.523752,,Surface,1,27022,
0.597079,,Surface,1,27023,
0.64566,,Surface,1,27024,
0.281289,,Surface,1,27025,
0.475335,,Surface,1,27026,
0.514139,,Surface,1,27027,
0.422899,,Surface,1,27028,
0.305894,,Surface,1,27029,
0.798079,,Surface,1,27030,
0.539305,,Surface,1,27031,
0.240777,,Surface,1,27032,
0.612705,,Surface,1,27035,
0.472308,,Surface,1,27036,
0.609194,,Surface,1,27037,
0.358916,,Surface,1,27038,
0.474909,,Surface,1,27039,
0.537447,,Surface,1,27041,
0.731477,,Surface,1,27042,
0.305581,,Surface,1,27043,
0.383818,,Surface,1,27044,
0.410583,,Surface,1,27045,
0.327649,,Surface,1,27046,
0.412355,,Surface,1,27047,
0.288945,,Surface,1,27048,
0.273973,,Surface,1,27049,
0.274778,,Surface,1,27050,
0.512562,,Surface,1,27051,
0.367399,,Surface,1,27052,
0.385853,,Surface,1,27053,
0.582619,,Surface,1,27054,
0.74979,,Surface,1,27055,
0.552432,,Surface,1,27056,
0.380364,,Surface,1,27057,
0.264858,,Surface,1,27058,
0.249922,,Surface,1,27059,
0.315273,,Surface,1,27060,
0.660926,,Surface,1,27061,
0.234025,,Surface,1,27062,
0.344291,,Surface,1,27063,
0.57126,,Surface,1,27064,
0.794246,,Surface,1,27065,
0.619605,,Surface,1,27066,
0.407238,,Surface,1,27067,
0.540122,,Surface,1,27068,
0.634537,,Surface,1,27069,
0.406545,,Surface,1,27070,
0.452729,,Surface,1,27071,
0.510152,,Surface,1,27072,
0.511238,,Surface,1,27074,
0.560038,,Surface,1,27075,
0.245253,,Surface,1,27076,
0.604555,,Surface,1,27077,
0.55581,,Surface,1,27078,
0.592231,,Surface,1,27079,
0.370792,,Surface,1,27080,
0.422219,,Surface,1,27081,
0.464354,,Surface,1,27083,
0.422705,,Surface,1,27084,
0.376941,,Surface,1,27085,
0.225636,,Surface,1,27086,
0.368202,,Surface,1,27087,
0.469952,,Surface,1,27088,
0.557503,,Surface,1,27089,
0.273691,,Surface,1,27090,
0.291801,,Surface,1,27091,
0.569527,,Surface,1,27092,
0.731878,,Surface,1,27093,
0.37163,,Surface,1,27094,
0.355786,,Surface,1,27095,
0.445958,,Surface,1,27096,
0.423645,,Surface,1,27097,
0.213084,,Surface,1,27098,
0.165072,,Surface,1,27099,
0.350707,,Surface,1,27100,
0.213708,,Surface,1,27101,
0.419718,,Surface,1,27102,
0.249606,,Surface,1,27103,
0.690071,,Surface,1,27104,
0.337868,,Surface,1,27105,
0.504333,,Surface,1,27106,
0.46463,,Surface,1,27107,
0.527643,,Surface,1,27109,
0.448219,,Surface,1,27110,
0.451688,,Surface,1,27111,
0.400574,,Surface,1,27113,
0.432074,,Surface,1,27114,
0.289706,,Surface,1,27115,
0.279113,,Surface,1,27116,
0.464345,,Surface,1,27118,
0.349306,,Surface,1,27119,
0.389361,,Surface,1,27120,
0.532672,,Surface,1,27122,
0.512809,,Surface,1,27123,
0.663431,,Surface,1,27124,
0.453917,,Surface,1,27125,
0.491079,,Surface,1,27126,
0.557347,,Surface,1,27127,
0.301287,,Surface,1,27128,
0.641381,,Surface,1,27129,
0.378638,,Surface,1,27130,
0.354425,,Surface,1,27131,
