
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.470288,,Surface,1,26813,
0.265811,,Surface,1,26814,
0.287082,,Surface,1,26815,
0.494785,,Surface,1,26816,
0.452311,,Surface,1,26817,
0.325866,,Surface,1,26818,
0.332331,,Surface,1,26819,
0.3896,,Surface,1,26820,
0.26864,,Surface,1,26821,
0.29223,,Surface,1,26822,
0.28588,,Surface,1,26823,
0.389235,,Surface,1,26824,
0.356876,,Surface,1,26825,
0.278387,,Surface,1,26826,
0.295174,,Surface,1,26827,
0.4525,,Surface,1,26828,
0.429573,,Surface,1,26829,
0.34194,,Surface,1,26830,
0.319605,,Surface,1,26831,
0.260267,,Surface,1,26833,
0.255429,,Surface,1,26834,
0.452163,,Surface,1,26835,
0.376587,,Surface,1,26836,
0.321286,,Surface,1,26837,
0.423031,,Surface,1,26838,
0.307724,,Surface,1,26839,
0.350497,,Surface,1,26840,
0.39688,,Surface,1,26841,
0.315863,,Surface,1,26843,
0.24466,,Surface,1,26844,
0.388127,,Surface,1,26845,
0.322363,,Surface,1,26846,
0.265214,,Surface,1,26847,
0.272958,,Surface,1,26848,
0.473417,,Surface,1,26849,
0.451193,,Surface,1,26850,
0.322511,,Surface,1,26852,
0.313306,,Surface,1,26853,
0.463389,,Surface,1,26854,
0.370696,,Surface,1,26855,
0.534323,,Surface,1,26856,
0.219087,,Surface,1,26857,
0.323665,,Surface,1,26858,
0.326682,,Surface,1,26859,
0.335487,,Surface,1,26860,
0.405587,,Surface,1,26861,
0.418224,,Surface,1,26862,
0.421621,,Surface,1,26863,
0.29927,,Surface,1,26864,
0.24534,,Surface,1,26865,
0.239735,,Surface,1,26866,
0.360628,,Surface,1,26867,
0.316501,,Surface,1,26869,
0.339608,,Surface,1,26870,
0.302532,,Surface,1,26871,
0.333273,,Surface,1,26872,
0.487515,,Surface,1,26873,
0.309016,,Surface,1,26874,
0.39412,,Surface,1,26875,
0.294762,,Surface,1,26876,
0.403489,,Surface,1,26877,
0.336048,,Surface,1,26878,
0.374831,,Surface,1,26880,
0.318899,,Surface,1,26881,
0.31156,,Surface,1,26882,
0.422391,,Surface,1,26883,
0.288067,,Surface,1,26884,
0.361172,,Surface,1,26885,
0.303953,,Surface,1,26886,
0.288088,,Surface,1,26888,
0.65941,,Surface,1,26889,
0.424578,,Surface,1,26890,
0.377801,,Surface,1,26891,
0.482009,,Surface,1,26892,
0.235687,,Surface,1,26893,
0.304651,,Surface,1,26894,
0.330308,,Surface,1,26895,
0.363993,,Surface,1,26896,
0.240229,,Surface,1,26897,
0.291896,,Surface,1,26898,
0.344325,,Surface,1,26899,
0.387601,,Surface,1,26900,
0.389451,,Surface,1,26901,
0.574804,,Surface,1,26902,
0.401143,,Surface,1,26903,
0.378971,,Surface,1,26904,
0.434313,,Surface,1,26906,
0.311424,,Surface,1,26907,
0.369887,,Surface,1,26908,
0.305906,,Surface,1,26909,
0.458974,,Surface,1,26910,
0.605697,,Surface,1,26911,
0.424749,,Surface,1,26912,
0.449587,,Surface,1,26913,
0.429228,,Surface,1,26914,
0.347539,,Surface,1,26915,
0.709549,,Surface,1,26916,
0.38966,,Surface,1,26917,
0.398895,,Surface,1,26918,
0.30562,,Surface,1,26920,
0.583011,,Surface,1,26921,
0.430235,,Surface,1,26922,
0.206253,,Surface,1,26923,
0.355128,,Surface,1,26924,
0.277195,,Surface,1,26925,
0.370232,,Surface,1,26926,
0.273557,,Surface,1,26927,
0.381439,,Surface,1,26929,
0.283471,,Surface,1,26930,
0.355983,,Surface,1,26932,
0.193168,,Surface,1,26933,
0.316265,,Surface,1,26934,
0.446373,,Surface,1,26935,
0.230967,,Surface,1,26936,
0.355845,,Surface,1,26937,
0.309878,,Surface,1,26938,
0.345371,,Surface,1,26939,
0.265325,,Surface,1,26940,
0.402715,,Surface,1,26941,
0.329486,,Surface,1,26942,
0.361597,,Surface,1,26944,
0.345393,,Surface,1,26945,
0.199373,,Surface,1,26946,
0.310598,,Surface,1,26947,
0.252432,,Surface,1,26948,
0.314491,,Surface,1,26949,
0.513643,,Surface,1,26950,
0.423505,,Surface,1,26951,
0.359596,,Surface,1,26952,
0.282461,,Surface,1,26953,
0.282149,,Surface,1,26954,
0.440241,,Surface,1,26956,
0.404331,,Surface,1,26957,
0.316519,,Surface,1,26958,
0.390282,,Surface,1,26960,
0.277278,,Surface,1,26961,
0.443895,,Surface,1,26962,
0.355614,,Surface,1,26963,
0.594382,,Surface,1,26964,
0.329185,,Surface,1,26965,
0.293346,,Surface,1,26966,
0.411489,,Surface,1,26967,
0.322536,,Surface,1,26968,
0.503546,,Surface,1,26970,
0.441765,,Surface,1,26971,
0.358701,,Surface,1,26972,
0.449044,,Surface,1,26973,
0.261388,,Surface,1,26974,
0.528071,,Surface,1,26975,
0.423713,,Surface,1,26976,
0.53183,,Surface,1,26977,
0.265602,,Surface,1,26978,
0.280801,,Surface,1,26980,
0.260333,,Surface,1,26981,
0.533855,,Surface,1,26982,
0.370348,,Surface,1,26983,
0.33282,,Surface,1,26984,
0.351429,,Surface,1,26985,
0.260251,,Surface,1,26986,
0.314804,,Surface,1,26987,
0.375021,,Surface,1,26988,
0.297039,,Surface,1,26989,
0.285837,,Surface,1,26990,
0.403435,,Surface,1,26992,
0.303897,,Surface,1,26993,
0.361267,,Surface,1,26994,
0.226512,,Surface,1,26995,
0.340549,,Surface,1,26996,
0.628895,,Surface,1,26997,
0.344536,,Surface,1,26998,
0.333359,,Surface,1,26999,
0.367962,,Surface,1,27000,
0.396651,,Surface,1,27001,
0.373852,,Surface,1,27002,
0.2051,,Surface,1,27003,
0.271024,,Surface,1,27004,
0.341253,,Surface,1,27005,
