
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
528.671,µm,Surface,Position,1,26909,
469.907,µm,Surface,Position,1,26910,
604.242,µm,Surface,Position,1,26911,
610.106,µm,Surface,Position,1,26912,
579.322,µm,Surface,Position,1,26913,
531.129,µm,Surface,Position,1,26914,
697.297,µm,Surface,Position,1,26915,
507.902,µm,Surface,Position,1,26916,
709.408,µm,Surface,Position,1,26917,
654.9,µm,Surface,Position,1,26918,
516.974,µm,Surface,Position,1,26920,
646.155,µm,Surface,Position,1,26921,
578.818,µm,Surface,Position,1,26922,
674.349,µm,Surface,Position,1,26923,
528.908,µm,Surface,Position,1,26924,
639.173,µm,Surface,Position,1,26925,
588.906,µm,Surface,Position,1,26926,
699.28,µm,Surface,Position,1,26927,
646.915,µm,Surface,Position,1,26929,
449.48,µm,Surface,Position,1,26930,
628.147,µm,Surface,Position,1,26932,
446.755,µm,Surface,Position,1,26933,
637.395,µm,Surface,Position,1,26934,
558.693,µm,Surface,Position,1,26935,
488.526,µm,Surface,Position,1,26936,
467.157,µm,Surface,Position,1,26937,
629.024,µm,Surface,Position,1,26938,
684.619,µm,Surface,Position,1,26939,
504.653,µm,Surface,Position,1,26940,
511.476,µm,Surface,Position,1,26941,
500.538,µm,Surface,Position,1,26942,
529.524,µm,Surface,Position,1,26944,
570.656,µm,Surface,Position,1,26945,
616.538,µm,Surface,Position,1,26946,
612.176,µm,Surface,Position,1,26947,
483.428,µm,Surface,Position,1,26948,
661.913,µm,Surface,Position,1,26949,
474.384,µm,Surface,Position,1,26950,
625.06,µm,Surface,Position,1,26951,
456.15,µm,Surface,Position,1,26952,
582.995,µm,Surface,Position,1,26953,
634.88,µm,Surface,Position,1,26954,
558.747,µm,Surface,Position,1,26956,
616.004,µm,Surface,Position,1,26957,
466.889,µm,Surface,Position,1,26958,
698.835,µm,Surface,Position,1,26960,
680.003,µm,Surface,Position,1,26961,
480.846,µm,Surface,Position,1,26962,
597.668,µm,Surface,Position,1,26963,
623.925,µm,Surface,Position,1,26964,
699.936,µm,Surface,Position,1,26965,
441.682,µm,Surface,Position,1,26966,
537.716,µm,Surface,Position,1,26967,
502.474,µm,Surface,Position,1,26968,
625.561,µm,Surface,Position,1,26970,
497.485,µm,Surface,Position,1,26971,
476.522,µm,Surface,Position,1,26972,
388.426,µm,Surface,Position,1,26973,
675.254,µm,Surface,Position,1,26974,
660.422,µm,Surface,Position,1,26975,
632.339,µm,Surface,Position,1,26976,
646.977,µm,Surface,Position,1,26977,
427.049,µm,Surface,Position,1,26978,
398.334,µm,Surface,Position,1,26980,
653.763,µm,Surface,Position,1,26981,
634.403,µm,Surface,Position,1,26982,
610.648,µm,Surface,Position,1,26983,
595.013,µm,Surface,Position,1,26984,
531.872,µm,Surface,Position,1,26985,
657.178,µm,Surface,Position,1,26986,
