
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
328.185,µm,Surface,Position,1,1345,
651.213,µm,Surface,Position,1,1346,
455.296,µm,Surface,Position,1,1348,
692.652,µm,Surface,Position,1,1350,
490.333,µm,Surface,Position,1,1352,
651.648,µm,Surface,Position,1,1353,
375.955,µm,Surface,Position,1,1354,
398.772,µm,Surface,Position,1,1356,
524.733,µm,Surface,Position,1,1360,
407.945,µm,Surface,Position,1,1362,
362.277,µm,Surface,Position,1,1364,
676.314,µm,Surface,Position,1,1369,
646.896,µm,Surface,Position,1,1370,
660.444,µm,Surface,Position,1,1374,
623.905,µm,Surface,Position,1,1376,
658.191,µm,Surface,Position,1,1378,
642.261,µm,Surface,Position,1,1379,
366.667,µm,Surface,Position,1,1383,
547.109,µm,Surface,Position,1,1386,
558.115,µm,Surface,Position,1,1387,
343.068,µm,Surface,Position,1,1388,
658.252,µm,Surface,Position,1,1389,
487.953,µm,Surface,Position,1,1390,
384.328,µm,Surface,Position,1,1393,
575.005,µm,Surface,Position,1,1394,
656.779,µm,Surface,Position,1,1395,
328.219,µm,Surface,Position,1,1396,
454.212,µm,Surface,Position,1,1401,
331.84,µm,Surface,Position,1,1402,
481.733,µm,Surface,Position,1,1404,
709.544,µm,Surface,Position,1,1405,
470.242,µm,Surface,Position,1,1408,
431.896,µm,Surface,Position,1,1411,
592.759,µm,Surface,Position,1,1412,
482.992,µm,Surface,Position,1,1413,
547.029,µm,Surface,Position,1,1414,
324.136,µm,Surface,Position,1,1415,
699.344,µm,Surface,Position,1,1417,
391.416,µm,Surface,Position,1,1420,
424.985,µm,Surface,Position,1,1421,
364.739,µm,Surface,Position,1,1422,
536.95,µm,Surface,Position,1,1423,
346.24,µm,Surface,Position,1,1424,
517.583,µm,Surface,Position,1,1429,
630.269,µm,Surface,Position,1,1430,
535.436,µm,Surface,Position,1,1432,
580.8,µm,Surface,Position,1,1433,
425.857,µm,Surface,Position,1,1434,
588.522,µm,Surface,Position,1,1436,
636.151,µm,Surface,Position,1,1437,
575.655,µm,Surface,Position,1,1438,
340.881,µm,Surface,Position,1,1439,
421.478,µm,Surface,Position,1,1440,
544.112,µm,Surface,Position,1,1441,
541.062,µm,Surface,Position,1,1442,
490.03,µm,Surface,Position,1,1445,
633.134,µm,Surface,Position,1,1447,
582.523,µm,Surface,Position,1,1448,
640.315,µm,Surface,Position,1,1449,
665.471,µm,Surface,Position,1,1451,
586.507,µm,Surface,Position,1,1452,
681.684,µm,Surface,Position,1,1453,
588.969,µm,Surface,Position,1,1456,
439.233,µm,Surface,Position,1,1462,
403.666,µm,Surface,Position,1,1463,
508.196,µm,Surface,Position,1,1465,
360.049,µm,Surface,Position,1,1467,
371.823,µm,Surface,Position,1,1470,
390.317,µm,Surface,Position,1,1471,
432.744,µm,Surface,Position,1,1472,
660.002,µm,Surface,Position,1,1474,
584.645,µm,Surface,Position,1,1477,
577.009,µm,Surface,Position,1,1479,
542.26,µm,Surface,Position,1,1480,
647.208,µm,Surface,Position,1,1481,
533.445,µm,Surface,Position,1,1483,
391.911,µm,Surface,Position,1,1485,
338.733,µm,Surface,Position,1,1486,
558.124,µm,Surface,Position,1,1487,
458.531,µm,Surface,Position,1,1490,
493.441,µm,Surface,Position,1,1491,
494.559,µm,Surface,Position,1,1493,
618.49,µm,Surface,Position,1,1497,
446.445,µm,Surface,Position,1,1501,
351.83,µm,Surface,Position,1,1503,
480.587,µm,Surface,Position,1,1506,
306.381,µm,Surface,Position,1,1507,
687.956,µm,Surface,Position,1,1509,
376.526,µm,Surface,Position,1,1511,
396.072,µm,Surface,Position,1,1512,
411.104,µm,Surface,Position,1,1514,
485.114,µm,Surface,Position,1,1515,
583.956,µm,Surface,Position,1,1516,
517.347,µm,Surface,Position,1,1517,
648.145,µm,Surface,Position,1,1518,
489.967,µm,Surface,Position,1,1519,
472.099,µm,Surface,Position,1,1520,
596.959,µm,Surface,Position,1,1521,
538.894,µm,Surface,Position,1,1522,
700.132,µm,Surface,Position,1,1523,
692.998,µm,Surface,Position,1,1524,
604.23,µm,Surface,Position,1,1527,
498.984,µm,Surface,Position,1,1528,
661.962,µm,Surface,Position,1,1529,
347.339,µm,Surface,Position,1,1535,
402.38,µm,Surface,Position,1,1537,
307.448,µm,Surface,Position,1,1538,
301.625,µm,Surface,Position,1,1540,
529.55,µm,Surface,Position,1,1541,
707.067,µm,Surface,Position,1,1543,
641.516,µm,Surface,Position,1,1547,
378.494,µm,Surface,Position,1,1548,
433.779,µm,Surface,Position,1,1549,
529.451,µm,Surface,Position,1,1550,
585.15,µm,Surface,Position,1,1551,
659.325,µm,Surface,Position,1,1553,
626.881,µm,Surface,Position,1,1554,
511.785,µm,Surface,Position,1,1555,
651.939,µm,Surface,Position,1,1556,
477.755,µm,Surface,Position,1,1557,
464.766,µm,Surface,Position,1,1558,
498.066,µm,Surface,Position,1,1559,
649.621,µm,Surface,Position,1,1564,
452.964,µm,Surface,Position,1,1566,
712.051,µm,Surface,Position,1,1568,
331.187,µm,Surface,Position,1,1570,
544.173,µm,Surface,Position,1,1571,
456.844,µm,Surface,Position,1,1573,
662.896,µm,Surface,Position,1,1574,
615.112,µm,Surface,Position,1,1575,
488.095,µm,Surface,Position,1,1577,
528.342,µm,Surface,Position,1,1581,
357.453,µm,Surface,Position,1,1582,
620.74,µm,Surface,Position,1,1583,
628.922,µm,Surface,Position,1,1585,
362.919,µm,Surface,Position,1,1586,
656.033,µm,Surface,Position,1,1589,
419.708,µm,Surface,Position,1,1590,
600.947,µm,Surface,Position,1,1591,
680.514,µm,Surface,Position,1,1592,
329.973,µm,Surface,Position,1,1595,
620.522,µm,Surface,Position,1,1596,
426.639,µm,Surface,Position,1,1598,
634.497,µm,Surface,Position,1,1602,
492.27,µm,Surface,Position,1,1603,
422.701,µm,Surface,Position,1,1604,
540.825,µm,Surface,Position,1,1605,
352.58,µm,Surface,Position,1,1606,
644.144,µm,Surface,Position,1,1607,
506.194,µm,Surface,Position,1,1608,
414.059,µm,Surface,Position,1,1609,
687.375,µm,Surface,Position,1,1611,
607.926,µm,Surface,Position,1,1613,
495.252,µm,Surface,Position,1,1617,
353.715,µm,Surface,Position,1,1624,
565.812,µm,Surface,Position,1,1628,
352.198,µm,Surface,Position,1,1630,
440.526,µm,Surface,Position,1,1632,
506.629,µm,Surface,Position,1,1633,
427.452,µm,Surface,Position,1,1634,
277.081,µm,Surface,Position,1,1636,
463.479,µm,Surface,Position,1,1637,
497.99,µm,Surface,Position,1,1638,
470.64,µm,Surface,Position,1,1640,
534.414,µm,Surface,Position,1,1641,
560.832,µm,Surface,Position,1,1642,
640.307,µm,Surface,Position,1,1646,
523.933,µm,Surface,Position,1,1647,
627.959,µm,Surface,Position,1,1649,
698.378,µm,Surface,Position,1,1652,
555.24,µm,Surface,Position,1,1654,
684.929,µm,Surface,Position,1,1656,
566.74,µm,Surface,Position,1,1657,
506.435,µm,Surface,Position,1,1658,
352.525,µm,Surface,Position,1,1659,
313.674,µm,Surface,Position,1,1661,
417.324,µm,Surface,Position,1,1662,
377.805,µm,Surface,Position,1,1663,
477.692,µm,Surface,Position,1,1665,
299.155,µm,Surface,Position,1,1666,
320.004,µm,Surface,Position,1,1667,
474.273,µm,Surface,Position,1,1668,
584.082,µm,Surface,Position,1,1669,
619.881,µm,Surface,Position,1,1670,
612.634,µm,Surface,Position,1,1671,
449.66,µm,Surface,Position,1,1673,
288.474,µm,Surface,Position,1,1675,
678.652,µm,Surface,Position,1,1676,
672.5,µm,Surface,Position,1,1677,
426.164,µm,Surface,Position,1,1678,
302.945,µm,Surface,Position,1,1679,
474.941,µm,Surface,Position,1,1680,
504.347,µm,Surface,Position,1,1681,
323.821,µm,Surface,Position,1,1682,
468.635,µm,Surface,Position,1,1683,
381.073,µm,Surface,Position,1,1684,
346.937,µm,Surface,Position,1,1687,
283.207,µm,Surface,Position,1,1688,
645.329,µm,Surface,Position,1,1689,
528.707,µm,Surface,Position,1,1690,
397.424,µm,Surface,Position,1,1691,
524.458,µm,Surface,Position,1,1696,
366.101,µm,Surface,Position,1,1699,
394.224,µm,Surface,Position,1,1700,
294.82,µm,Surface,Position,1,1701,
483.412,µm,Surface,Position,1,1708,
451.787,µm,Surface,Position,1,1709,
418.37,µm,Surface,Position,1,1713,
493.723,µm,Surface,Position,1,1718,
435.266,µm,Surface,Position,1,1719,
514.714,µm,Surface,Position,1,1721,
363.905,µm,Surface,Position,1,1722,
488.433,µm,Surface,Position,1,1724,
476.968,µm,Surface,Position,1,1726,
445.15,µm,Surface,Position,1,1727,
560.39,µm,Surface,Position,1,1729,
541.951,µm,Surface,Position,1,1731,
428.333,µm,Surface,Position,1,1732,
353.046,µm,Surface,Position,1,1735,
597.155,µm,Surface,Position,1,1737,
414.084,µm,Surface,Position,1,1739,
549.931,µm,Surface,Position,1,1742,
688.916,µm,Surface,Position,1,1744,
629.742,µm,Surface,Position,1,1749,
319.377,µm,Surface,Position,1,1753,
693.465,µm,Surface,Position,1,1754,
662.724,µm,Surface,Position,1,1756,
613.282,µm,Surface,Position,1,1757,
654.359,µm,Surface,Position,1,1759,
452.589,µm,Surface,Position,1,1762,
337.593,µm,Surface,Position,1,1763,
469.281,µm,Surface,Position,1,1765,
621.132,µm,Surface,Position,1,1766,
496.232,µm,Surface,Position,1,1767,
608.181,µm,Surface,Position,1,1768,
521.016,µm,Surface,Position,1,1769,
464.634,µm,Surface,Position,1,1772,
498.349,µm,Surface,Position,1,1782,
338.304,µm,Surface,Position,1,1783,
635.895,µm,Surface,Position,1,1784,
295.34,µm,Surface,Position,1,1785,
302.811,µm,Surface,Position,1,1787,
693.675,µm,Surface,Position,1,1788,
349.8,µm,Surface,Position,1,1789,
677.309,µm,Surface,Position,1,1790,
674.313,µm,Surface,Position,1,1792,
617.523,µm,Surface,Position,1,1793,
335.437,µm,Surface,Position,1,1795,
341.032,µm,Surface,Position,1,1797,
607.051,µm,Surface,Position,1,1798,
404.909,µm,Surface,Position,1,1800,
491.173,µm,Surface,Position,1,1801,
323.768,µm,Surface,Position,1,1802,
588.201,µm,Surface,Position,1,1804,
504.918,µm,Surface,Position,1,1806,
462.119,µm,Surface,Position,1,1809,
319.919,µm,Surface,Position,1,1810,
551.276,µm,Surface,Position,1,1811,
589.813,µm,Surface,Position,1,1813,
311.765,µm,Surface,Position,1,1814,
345.09,µm,Surface,Position,1,1816,
500.79,µm,Surface,Position,1,1818,
365.414,µm,Surface,Position,1,1821,
277.927,µm,Surface,Position,1,1822,
423.25,µm,Surface,Position,1,1824,
644.292,µm,Surface,Position,1,1825,
304.64,µm,Surface,Position,1,1826,
456.468,µm,Surface,Position,1,1829,
685.426,µm,Surface,Position,1,1832,
649.678,µm,Surface,Position,1,1834,
590.945,µm,Surface,Position,1,1835,
700.476,µm,Surface,Position,1,1836,
465.875,µm,Surface,Position,1,1841,
359.526,µm,Surface,Position,1,1842,
450.254,µm,Surface,Position,1,1845,
313.652,µm,Surface,Position,1,1846,
382.88,µm,Surface,Position,1,1847,
359.023,µm,Surface,Position,1,1848,
406.701,µm,Surface,Position,1,1849,
667.277,µm,Surface,Position,1,1850,
386.488,µm,Surface,Position,1,1855,
280.349,µm,Surface,Position,1,1856,
393.537,µm,Surface,Position,1,1858,
561.917,µm,Surface,Position,1,1859,
401.542,µm,Surface,Position,1,1861,
528.58,µm,Surface,Position,1,1862,
508.967,µm,Surface,Position,1,1865,
673.068,µm,Surface,Position,1,1869,
502.587,µm,Surface,Position,1,1871,
595.135,µm,Surface,Position,1,1873,
611.119,µm,Surface,Position,1,1874,
352.445,µm,Surface,Position,1,1875,
614.102,µm,Surface,Position,1,1877,
401.74,µm,Surface,Position,1,1881,
568.632,µm,Surface,Position,1,1882,
535.795,µm,Surface,Position,1,1885,
652.936,µm,Surface,Position,1,1886,
529.751,µm,Surface,Position,1,1889,
629.076,µm,Surface,Position,1,1890,
618.803,µm,Surface,Position,1,1892,
431.028,µm,Surface,Position,1,1895,
343.761,µm,Surface,Position,1,1899,
409.845,µm,Surface,Position,1,1906,
335.078,µm,Surface,Position,1,1909,
312.153,µm,Surface,Position,1,1911,
518.148,µm,Surface,Position,1,1916,
361.916,µm,Surface,Position,1,1917,
605.934,µm,Surface,Position,1,1920,
489.959,µm,Surface,Position,1,1921,
645.85,µm,Surface,Position,1,1922,
596.611,µm,Surface,Position,1,1923,
605.678,µm,Surface,Position,1,1926,
669.479,µm,Surface,Position,1,1927,
595.001,µm,Surface,Position,1,1931,
347.205,µm,Surface,Position,1,1934,
443.74,µm,Surface,Position,1,1935,
331.466,µm,Surface,Position,1,1938,
710.583,µm,Surface,Position,1,1940,
504.713,µm,Surface,Position,1,1942,
541.665,µm,Surface,Position,1,1945,
369.857,µm,Surface,Position,1,1952,
632.853,µm,Surface,Position,1,1953,
590.716,µm,Surface,Position,1,1957,
258.814,µm,Surface,Position,1,1962,
489.339,µm,Surface,Position,1,1963,
318.83,µm,Surface,Position,1,1964,
629.656,µm,Surface,Position,1,1966,
661.722,µm,Surface,Position,1,1968,
480.534,µm,Surface,Position,1,1970,
512.976,µm,Surface,Position,1,1974,
422.457,µm,Surface,Position,1,1976,
488.599,µm,Surface,Position,1,1977,
305.709,µm,Surface,Position,1,1979,
627.043,µm,Surface,Position,1,1981,
311.717,µm,Surface,Position,1,1982,
251.095,µm,Surface,Position,1,1983,
380,µm,Surface,Position,1,1985,
248.457,µm,Surface,Position,1,1987,
275.86,µm,Surface,Position,1,1989,
414.407,µm,Surface,Position,1,1991,
359.577,µm,Surface,Position,1,1992,
395.562,µm,Surface,Position,1,1993,
583.162,µm,Surface,Position,1,1994,
387.972,µm,Surface,Position,1,1995,
695.003,µm,Surface,Position,1,1998,
651.662,µm,Surface,Position,1,2001,
655.455,µm,Surface,Position,1,2002,
343.764,µm,Surface,Position,1,2003,
372.49,µm,Surface,Position,1,2004,
545.169,µm,Surface,Position,1,2005,
392.478,µm,Surface,Position,1,2006,
681.212,µm,Surface,Position,1,2007,
448.514,µm,Surface,Position,1,2008,
445.113,µm,Surface,Position,1,2012,
273.765,µm,Surface,Position,1,2019,
611.896,µm,Surface,Position,1,2020,
422.564,µm,Surface,Position,1,2021,
699.19,µm,Surface,Position,1,2023,
519.019,µm,Surface,Position,1,2025,
311.769,µm,Surface,Position,1,2027,
484.649,µm,Surface,Position,1,2032,
548.008,µm,Surface,Position,1,2033,
394.65,µm,Surface,Position,1,2034,
648.656,µm,Surface,Position,1,2039,
338.109,µm,Surface,Position,1,2040,
616.933,µm,Surface,Position,1,2041,
611.627,µm,Surface,Position,1,2042,
653.185,µm,Surface,Position,1,2043,
330.067,µm,Surface,Position,1,2044,
517.909,µm,Surface,Position,1,2049,
479.16,µm,Surface,Position,1,2050,
414.599,µm,Surface,Position,1,2051,
448.086,µm,Surface,Position,1,2053,
457.424,µm,Surface,Position,1,2056,
374.772,µm,Surface,Position,1,2058,
409.801,µm,Surface,Position,1,2059,
415.529,µm,Surface,Position,1,2062,
598.079,µm,Surface,Position,1,2063,
400.114,µm,Surface,Position,1,2066,
456.94,µm,Surface,Position,1,2069,
693.917,µm,Surface,Position,1,2070,
485.849,µm,Surface,Position,1,2071,
504.436,µm,Surface,Position,1,2077,
482.315,µm,Surface,Position,1,2079,
310.301,µm,Surface,Position,1,2080,
509.281,µm,Surface,Position,1,2082,
376.47,µm,Surface,Position,1,2083,
665.941,µm,Surface,Position,1,2084,
388.074,µm,Surface,Position,1,2087,
494.807,µm,Surface,Position,1,2088,
688.952,µm,Surface,Position,1,2090,
651.028,µm,Surface,Position,1,2092,
583.602,µm,Surface,Position,1,2096,
676.299,µm,Surface,Position,1,2097,
506.185,µm,Surface,Position,1,2099,
560.093,µm,Surface,Position,1,2102,
691.915,µm,Surface,Position,1,2107,
523.13,µm,Surface,Position,1,2108,
413.314,µm,Surface,Position,1,2110,
662.024,µm,Surface,Position,1,2111,
527.454,µm,Surface,Position,1,2113,
644.778,µm,Surface,Position,1,2116,
565.593,µm,Surface,Position,1,2119,
652.02,µm,Surface,Position,1,2120,
664.059,µm,Surface,Position,1,2121,
660.205,µm,Surface,Position,1,2122,
669.532,µm,Surface,Position,1,2124,
464.859,µm,Surface,Position,1,2126,
441.653,µm,Surface,Position,1,2127,
500.264,µm,Surface,Position,1,2128,
576.49,µm,Surface,Position,1,2133,
354.934,µm,Surface,Position,1,2134,
462.052,µm,Surface,Position,1,2137,
527.344,µm,Surface,Position,1,2138,
689.405,µm,Surface,Position,1,2139,
525.042,µm,Surface,Position,1,2140,
696.004,µm,Surface,Position,1,2142,
701.962,µm,Surface,Position,1,2144,
603.545,µm,Surface,Position,1,2148,
571.353,µm,Surface,Position,1,2149,
284.676,µm,Surface,Position,1,2152,
328.566,µm,Surface,Position,1,2154,
347.209,µm,Surface,Position,1,2156,
292.418,µm,Surface,Position,1,2157,
245.087,µm,Surface,Position,1,2159,
404.866,µm,Surface,Position,1,2160,
673.145,µm,Surface,Position,1,2161,
328.008,µm,Surface,Position,1,2162,
237.147,µm,Surface,Position,1,2163,
489.265,µm,Surface,Position,1,2164,
378.855,µm,Surface,Position,1,2166,
379.713,µm,Surface,Position,1,2171,
366.362,µm,Surface,Position,1,2172,
566.691,µm,Surface,Position,1,2174,
376.714,µm,Surface,Position,1,2179,
485.957,µm,Surface,Position,1,2180,
548.41,µm,Surface,Position,1,2182,
438.394,µm,Surface,Position,1,2185,
340.162,µm,Surface,Position,1,2186,
366.086,µm,Surface,Position,1,2188,
615.379,µm,Surface,Position,1,2189,
494.612,µm,Surface,Position,1,2190,
684.303,µm,Surface,Position,1,2191,
529.213,µm,Surface,Position,1,2195,
408.202,µm,Surface,Position,1,2196,
620.915,µm,Surface,Position,1,2198,
553.577,µm,Surface,Position,1,2202,
482.003,µm,Surface,Position,1,2204,
517.943,µm,Surface,Position,1,2205,
279.67,µm,Surface,Position,1,2206,
490.943,µm,Surface,Position,1,2209,
705.305,µm,Surface,Position,1,2210,
576.47,µm,Surface,Position,1,2213,
538.327,µm,Surface,Position,1,2214,
499.813,µm,Surface,Position,1,2215,
564.758,µm,Surface,Position,1,2216,
252.415,µm,Surface,Position,1,2217,
713.709,µm,Surface,Position,1,2218,
522.47,µm,Surface,Position,1,2222,
397.969,µm,Surface,Position,1,2224,
204.214,µm,Surface,Position,1,2225,
237.713,µm,Surface,Position,1,2226,
382.231,µm,Surface,Position,1,2227,
253.662,µm,Surface,Position,1,2228,
526.931,µm,Surface,Position,1,2229,
436.773,µm,Surface,Position,1,2230,
552.302,µm,Surface,Position,1,2231,
598.237,µm,Surface,Position,1,2234,
396.991,µm,Surface,Position,1,2238,
330.461,µm,Surface,Position,1,2239,
240.482,µm,Surface,Position,1,2241,
310.003,µm,Surface,Position,1,2244,
507.577,µm,Surface,Position,1,2245,
473.067,µm,Surface,Position,1,2246,
415.005,µm,Surface,Position,1,2248,
613.016,µm,Surface,Position,1,2249,
244.099,µm,Surface,Position,1,2251,
437.796,µm,Surface,Position,1,2253,
643.958,µm,Surface,Position,1,2254,
637.507,µm,Surface,Position,1,2261,
452.274,µm,Surface,Position,1,2262,
429.848,µm,Surface,Position,1,2263,
699.661,µm,Surface,Position,1,2265,
274.998,µm,Surface,Position,1,2266,
604.491,µm,Surface,Position,1,2267,
377.491,µm,Surface,Position,1,2270,
514.133,µm,Surface,Position,1,2272,
712.731,µm,Surface,Position,1,2273,
480.032,µm,Surface,Position,1,2274,
581.334,µm,Surface,Position,1,2275,
640.505,µm,Surface,Position,1,2276,
591.236,µm,Surface,Position,1,2279,
670.107,µm,Surface,Position,1,2281,
470.039,µm,Surface,Position,1,2283,
222.08,µm,Surface,Position,1,2284,
687.157,µm,Surface,Position,1,2285,
288.553,µm,Surface,Position,1,2287,
403.748,µm,Surface,Position,1,2288,
663.187,µm,Surface,Position,1,2291,
382.64,µm,Surface,Position,1,2295,
420.675,µm,Surface,Position,1,2296,
368.257,µm,Surface,Position,1,2298,
496.234,µm,Surface,Position,1,2299,
355.284,µm,Surface,Position,1,2300,
355.349,µm,Surface,Position,1,2303,
397.238,µm,Surface,Position,1,2306,
605.655,µm,Surface,Position,1,2309,
389.874,µm,Surface,Position,1,2311,
279.684,µm,Surface,Position,1,2312,
312.571,µm,Surface,Position,1,2314,
469.787,µm,Surface,Position,1,2315,
494.942,µm,Surface,Position,1,2318,
425.306,µm,Surface,Position,1,2319,
519.371,µm,Surface,Position,1,2320,
569.863,µm,Surface,Position,1,2323,
448.615,µm,Surface,Position,1,2325,
620.759,µm,Surface,Position,1,2326,
511.366,µm,Surface,Position,1,2327,
390.352,µm,Surface,Position,1,2328,
355.356,µm,Surface,Position,1,2331,
547.615,µm,Surface,Position,1,2332,
485.181,µm,Surface,Position,1,2333,
349.373,µm,Surface,Position,1,2335,
543.653,µm,Surface,Position,1,2339,
220.568,µm,Surface,Position,1,2342,
684.169,µm,Surface,Position,1,2344,
539.983,µm,Surface,Position,1,2345,
253.433,µm,Surface,Position,1,2347,
656.726,µm,Surface,Position,1,2351,
624.175,µm,Surface,Position,1,2354,
440.472,µm,Surface,Position,1,2355,
508.216,µm,Surface,Position,1,2356,
186.944,µm,Surface,Position,1,2359,
652.656,µm,Surface,Position,1,2360,
525.722,µm,Surface,Position,1,2363,
668.178,µm,Surface,Position,1,2365,
661.968,µm,Surface,Position,1,2367,
498.782,µm,Surface,Position,1,2371,
506.113,µm,Surface,Position,1,2372,
375.857,µm,Surface,Position,1,2373,
422.826,µm,Surface,Position,1,2376,
688.656,µm,Surface,Position,1,2377,
482.054,µm,Surface,Position,1,2380,
214.11,µm,Surface,Position,1,2383,
320.034,µm,Surface,Position,1,2388,
397.983,µm,Surface,Position,1,2391,
598.487,µm,Surface,Position,1,2392,
189.056,µm,Surface,Position,1,2393,
205.369,µm,Surface,Position,1,2396,
353.725,µm,Surface,Position,1,2399,
280.653,µm,Surface,Position,1,2400,
316.8,µm,Surface,Position,1,2401,
408.238,µm,Surface,Position,1,2402,
339.407,µm,Surface,Position,1,2404,
633.32,µm,Surface,Position,1,2406,
358.354,µm,Surface,Position,1,2408,
376.107,µm,Surface,Position,1,2410,
634.688,µm,Surface,Position,1,2413,
698.612,µm,Surface,Position,1,2414,
361.84,µm,Surface,Position,1,2418,
566.287,µm,Surface,Position,1,2419,
492.305,µm,Surface,Position,1,2420,
611.209,µm,Surface,Position,1,2421,
463.813,µm,Surface,Position,1,2422,
660.415,µm,Surface,Position,1,2424,
482.532,µm,Surface,Position,1,2425,
420.831,µm,Surface,Position,1,2426,
625.781,µm,Surface,Position,1,2430,
253.376,µm,Surface,Position,1,2432,
593.631,µm,Surface,Position,1,2436,
483.414,µm,Surface,Position,1,2437,
588.981,µm,Surface,Position,1,2438,
253.901,µm,Surface,Position,1,2439,
547.404,µm,Surface,Position,1,2441,
383.625,µm,Surface,Position,1,2443,
289.489,µm,Surface,Position,1,2445,
534.627,µm,Surface,Position,1,2446,
281.414,µm,Surface,Position,1,2447,
493.213,µm,Surface,Position,1,2449,
512.458,µm,Surface,Position,1,2450,
513.921,µm,Surface,Position,1,2452,
691.777,µm,Surface,Position,1,2453,
587.604,µm,Surface,Position,1,2454,
603.784,µm,Surface,Position,1,2455,
210.378,µm,Surface,Position,1,2456,
586.586,µm,Surface,Position,1,2457,
672.178,µm,Surface,Position,1,2458,
429.402,µm,Surface,Position,1,2459,
639.469,µm,Surface,Position,1,2461,
428.46,µm,Surface,Position,1,2463,
323.588,µm,Surface,Position,1,2465,
669.739,µm,Surface,Position,1,2466,
627.05,µm,Surface,Position,1,2468,
365.07,µm,Surface,Position,1,2471,
503.69,µm,Surface,Position,1,2472,
620.928,µm,Surface,Position,1,2477,
244.29,µm,Surface,Position,1,2478,
483.204,µm,Surface,Position,1,2481,
596.977,µm,Surface,Position,1,2483,
334.273,µm,Surface,Position,1,2484,
464.638,µm,Surface,Position,1,2489,
447.344,µm,Surface,Position,1,2490,
310.751,µm,Surface,Position,1,2491,
296.911,µm,Surface,Position,1,2492,
405.712,µm,Surface,Position,1,2494,
707.989,µm,Surface,Position,1,2501,
525.173,µm,Surface,Position,1,2503,
177.558,µm,Surface,Position,1,2504,
403.872,µm,Surface,Position,1,2512,
370.994,µm,Surface,Position,1,2513,
677.286,µm,Surface,Position,1,2517,
463.971,µm,Surface,Position,1,2519,
428.178,µm,Surface,Position,1,2520,
189.245,µm,Surface,Position,1,2522,
292.263,µm,Surface,Position,1,2523,
708.141,µm,Surface,Position,1,2524,
599.031,µm,Surface,Position,1,2526,
499.392,µm,Surface,Position,1,2527,
467.632,µm,Surface,Position,1,2532,
300.064,µm,Surface,Position,1,2533,
596.365,µm,Surface,Position,1,2534,
287.399,µm,Surface,Position,1,2536,
590.437,µm,Surface,Position,1,2540,
355.173,µm,Surface,Position,1,2543,
515.595,µm,Surface,Position,1,2544,
612.646,µm,Surface,Position,1,2545,
559.119,µm,Surface,Position,1,2546,
669.414,µm,Surface,Position,1,2547,
398.441,µm,Surface,Position,1,2548,
568.881,µm,Surface,Position,1,2551,
385.585,µm,Surface,Position,1,2552,
192.162,µm,Surface,Position,1,2554,
345.406,µm,Surface,Position,1,2557,
255.935,µm,Surface,Position,1,2560,
660.531,µm,Surface,Position,1,2561,
584.811,µm,Surface,Position,1,2562,
531.482,µm,Surface,Position,1,2566,
692.367,µm,Surface,Position,1,2568,
384.233,µm,Surface,Position,1,2571,
485.392,µm,Surface,Position,1,2573,
563.844,µm,Surface,Position,1,2574,
636.282,µm,Surface,Position,1,2577,
697.547,µm,Surface,Position,1,2578,
402.755,µm,Surface,Position,1,2581,
505.944,µm,Surface,Position,1,2584,
476.708,µm,Surface,Position,1,2585,
392.564,µm,Surface,Position,1,2586,
586.619,µm,Surface,Position,1,2588,
208.77,µm,Surface,Position,1,2589,
406.137,µm,Surface,Position,1,2592,
229.967,µm,Surface,Position,1,2593,
380.262,µm,Surface,Position,1,2595,
604.384,µm,Surface,Position,1,2596,
440.386,µm,Surface,Position,1,2597,
348.383,µm,Surface,Position,1,2599,
311.203,µm,Surface,Position,1,2600,
275.263,µm,Surface,Position,1,2604,
470.096,µm,Surface,Position,1,2607,
554.62,µm,Surface,Position,1,2609,
217.799,µm,Surface,Position,1,2610,
306.429,µm,Surface,Position,1,2611,
359.827,µm,Surface,Position,1,2612,
569.547,µm,Surface,Position,1,2616,
288.445,µm,Surface,Position,1,2618,
511.971,µm,Surface,Position,1,2621,
269.045,µm,Surface,Position,1,2623,
376.261,µm,Surface,Position,1,2624,
488.09,µm,Surface,Position,1,2625,
442.201,µm,Surface,Position,1,2627,
519.8,µm,Surface,Position,1,2632,
300.272,µm,Surface,Position,1,2635,
378.774,µm,Surface,Position,1,2637,
608.88,µm,Surface,Position,1,2638,
590.411,µm,Surface,Position,1,2640,
579.756,µm,Surface,Position,1,2642,
274.194,µm,Surface,Position,1,2643,
691.513,µm,Surface,Position,1,2644,
246.504,µm,Surface,Position,1,2645,
581.851,µm,Surface,Position,1,2648,
229.004,µm,Surface,Position,1,2650,
604.499,µm,Surface,Position,1,2651,
670.368,µm,Surface,Position,1,2654,
475.334,µm,Surface,Position,1,2655,
173.7,µm,Surface,Position,1,2656,
513.598,µm,Surface,Position,1,2657,
515.835,µm,Surface,Position,1,2659,
160.925,µm,Surface,Position,1,2660,
327.927,µm,Surface,Position,1,2662,
169.791,µm,Surface,Position,1,2665,
235.168,µm,Surface,Position,1,2667,
399.433,µm,Surface,Position,1,2668,
192.311,µm,Surface,Position,1,2676,
518.389,µm,Surface,Position,1,2677,
377.37,µm,Surface,Position,1,2680,
210.817,µm,Surface,Position,1,2681,
568.471,µm,Surface,Position,1,2686,
240.306,µm,Surface,Position,1,2688,
706.802,µm,Surface,Position,1,2692,
