
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.304955,,Surface,1,1257,
0.245483,,Surface,1,1258,
0.279547,,Surface,1,1260,
0.30133,,Surface,1,1262,
0.247017,,Surface,1,1263,
0.573036,,Surface,1,1265,
0.485041,,Surface,1,1266,
0.318028,,Surface,1,1267,
0.380235,,Surface,1,1268,
0.468705,,Surface,1,1269,
0.375343,,Surface,1,1271,
0.483644,,Surface,1,1272,
0.266641,,Surface,1,1273,
0.342748,,Surface,1,1274,
0.317679,,Surface,1,1276,
0.404512,,Surface,1,1277,
0.38393,,Surface,1,1278,
0.354394,,Surface,1,1279,
0.245543,,Surface,1,1281,
0.376097,,Surface,1,1282,
0.20732,,Surface,1,1287,
0.296109,,Surface,1,1290,
0.389753,,Surface,1,1292,
0.505626,,Surface,1,1293,
0.425293,,Surface,1,1295,
0.436432,,Surface,1,1298,
0.425779,,Surface,1,1302,
0.2465,,Surface,1,1308,
0.360157,,Surface,1,1313,
0.262686,,Surface,1,1318,
0.348426,,Surface,1,1320,
0.419693,,Surface,1,1321,
0.405734,,Surface,1,1322,
0.529789,,Surface,1,1323,
0.303916,,Surface,1,1324,
0.38711,,Surface,1,1326,
0.30376,,Surface,1,1327,
0.480178,,Surface,1,1333,
0.30625,,Surface,1,1334,
0.382313,,Surface,1,1335,
0.403503,,Surface,1,1337,
0.418992,,Surface,1,1339,
0.429238,,Surface,1,1340,
0.234219,,Surface,1,1341,
0.383423,,Surface,1,1342,
0.262649,,Surface,1,1345,
0.373515,,Surface,1,1346,
0.357981,,Surface,1,1348,
0.394999,,Surface,1,1350,
0.307766,,Surface,1,1352,
0.477763,,Surface,1,1353,
0.32969,,Surface,1,1354,
0.280856,,Surface,1,1356,
0.388879,,Surface,1,1360,
0.34149,,Surface,1,1362,
0.269235,,Surface,1,1364,
0.229722,,Surface,1,1369,
0.578396,,Surface,1,1370,
0.203135,,Surface,1,1374,
0.44126,,Surface,1,1376,
0.377774,,Surface,1,1378,
0.487366,,Surface,1,1379,
0.340174,,Surface,1,1383,
0.368663,,Surface,1,1386,
0.338192,,Surface,1,1387,
0.401187,,Surface,1,1388,
0.374802,,Surface,1,1389,
0.33843,,Surface,1,1390,
0.354877,,Surface,1,1393,
0.253901,,Surface,1,1394,
0.432827,,Surface,1,1395,
0.479992,,Surface,1,1396,
0.566186,,Surface,1,1401,
0.453519,,Surface,1,1402,
0.43772,,Surface,1,1404,
0.431734,,Surface,1,1405,
0.325159,,Surface,1,1408,
0.3603,,Surface,1,1411,
0.367892,,Surface,1,1412,
0.438624,,Surface,1,1413,
0.307761,,Surface,1,1414,
0.469793,,Surface,1,1415,
0.308776,,Surface,1,1417,
0.409665,,Surface,1,1420,
0.260018,,Surface,1,1421,
0.365582,,Surface,1,1422,
0.463839,,Surface,1,1423,
0.283991,,Surface,1,1424,
0.455741,,Surface,1,1429,
0.451931,,Surface,1,1430,
0.352721,,Surface,1,1432,
0.187236,,Surface,1,1433,
0.435264,,Surface,1,1434,
0.307757,,Surface,1,1436,
0.333634,,Surface,1,1437,
0.417338,,Surface,1,1438,
0.511822,,Surface,1,1439,
0.380469,,Surface,1,1440,
0.273316,,Surface,1,1441,
0.446917,,Surface,1,1442,
0.394324,,Surface,1,1445,
0.252104,,Surface,1,1447,
0.269509,,Surface,1,1448,
0.559677,,Surface,1,1449,
0.3241,,Surface,1,1451,
0.350346,,Surface,1,1452,
0.294673,,Surface,1,1453,
0.548865,,Surface,1,1456,
0.451339,,Surface,1,1462,
0.285276,,Surface,1,1463,
0.317692,,Surface,1,1465,
0.362051,,Surface,1,1467,
0.319538,,Surface,1,1470,
0.340629,,Surface,1,1471,
0.349508,,Surface,1,1472,
0.312591,,Surface,1,1474,
0.323335,,Surface,1,1477,
0.428652,,Surface,1,1479,
0.263602,,Surface,1,1480,
0.296975,,Surface,1,1481,
0.323082,,Surface,1,1483,
0.416132,,Surface,1,1485,
0.369521,,Surface,1,1486,
0.378664,,Surface,1,1487,
0.351902,,Surface,1,1490,
0.511275,,Surface,1,1491,
0.366623,,Surface,1,1493,
0.333559,,Surface,1,1497,
0.307296,,Surface,1,1501,
0.546974,,Surface,1,1503,
0.264493,,Surface,1,1506,
0.384968,,Surface,1,1507,
0.342637,,Surface,1,1509,
0.437108,,Surface,1,1511,
0.373627,,Surface,1,1512,
0.355381,,Surface,1,1514,
0.476595,,Surface,1,1515,
0.298702,,Surface,1,1516,
0.329156,,Surface,1,1517,
0.249152,,Surface,1,1518,
0.381306,,Surface,1,1519,
0.410802,,Surface,1,1520,
0.445081,,Surface,1,1521,
0.318299,,Surface,1,1522,
0.192412,,Surface,1,1523,
0.322005,,Surface,1,1524,
0.287482,,Surface,1,1527,
0.338595,,Surface,1,1528,
0.298893,,Surface,1,1529,
0.386116,,Surface,1,1535,
0.586737,,Surface,1,1537,
0.318156,,Surface,1,1538,
0.350916,,Surface,1,1540,
0.353671,,Surface,1,1541,
0.555423,,Surface,1,1543,
0.321314,,Surface,1,1547,
0.269899,,Surface,1,1548,
0.28187,,Surface,1,1549,
0.359022,,Surface,1,1550,
0.355242,,Surface,1,1551,
0.409722,,Surface,1,1553,
0.554181,,Surface,1,1554,
0.306736,,Surface,1,1555,
0.345873,,Surface,1,1556,
0.328823,,Surface,1,1557,
0.326726,,Surface,1,1558,
0.406834,,Surface,1,1559,
0.26184,,Surface,1,1564,
0.441766,,Surface,1,1566,
0.392016,,Surface,1,1568,
0.301602,,Surface,1,1570,
0.321083,,Surface,1,1571,
0.354302,,Surface,1,1573,
0.501734,,Surface,1,1574,
0.434566,,Surface,1,1575,
0.311549,,Surface,1,1577,
0.427564,,Surface,1,1581,
0.428387,,Surface,1,1582,
0.272416,,Surface,1,1583,
0.370439,,Surface,1,1585,
0.287991,,Surface,1,1586,
0.362526,,Surface,1,1589,
0.323423,,Surface,1,1590,
0.278174,,Surface,1,1591,
0.45036,,Surface,1,1592,
0.507936,,Surface,1,1595,
0.321545,,Surface,1,1596,
0.37291,,Surface,1,1598,
0.328778,,Surface,1,1602,
0.419514,,Surface,1,1603,
0.511431,,Surface,1,1604,
0.69097,,Surface,1,1605,
0.559637,,Surface,1,1606,
0.238597,,Surface,1,1607,
0.30127,,Surface,1,1608,
0.267736,,Surface,1,1609,
0.232259,,Surface,1,1611,
0.330157,,Surface,1,1613,
0.268827,,Surface,1,1617,
0.309509,,Surface,1,1624,
0.31402,,Surface,1,1628,
0.469681,,Surface,1,1630,
0.469631,,Surface,1,1632,
0.344874,,Surface,1,1633,
0.389189,,Surface,1,1634,
0.263186,,Surface,1,1636,
0.34871,,Surface,1,1637,
0.285559,,Surface,1,1638,
0.304691,,Surface,1,1640,
0.260755,,Surface,1,1641,
0.366734,,Surface,1,1642,
0.299801,,Surface,1,1646,
0.521497,,Surface,1,1647,
0.206281,,Surface,1,1649,
0.316757,,Surface,1,1652,
0.228962,,Surface,1,1654,
0.319526,,Surface,1,1656,
0.367453,,Surface,1,1657,
0.309221,,Surface,1,1658,
0.342909,,Surface,1,1659,
