
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
77.0779,µm,Surface,Image 1,1,1171,
36.6136,µm,Surface,Image 1,1,1173,
73.8494,µm,Surface,Image 1,1,1177,
25.0661,µm,Surface,Image 1,1,1178,
105.999,µm,Surface,Image 1,1,1179,
126.189,µm,Surface,Image 1,1,1180,
154.548,µm,Surface,Image 1,1,1181,
91.6519,µm,Surface,Image 1,1,1183,
71.5648,µm,Surface,Image 1,1,1185,
116.995,µm,Surface,Image 1,1,1190,
147.827,µm,Surface,Image 1,1,1192,
132.354,µm,Surface,Image 1,1,1194,
50.4906,µm,Surface,Image 1,1,1195,
20.0626,µm,Surface,Image 1,1,1196,
32.394,µm,Surface,Image 1,1,1197,
158.176,µm,Surface,Image 1,1,1198,
31.4852,µm,Surface,Image 1,1,1201,
114.608,µm,Surface,Image 1,1,1203,
22.8682,µm,Surface,Image 1,1,1205,
77.1298,µm,Surface,Image 1,1,1206,
172.076,µm,Surface,Image 1,1,1209,
175.825,µm,Surface,Image 1,1,1212,
85.3949,µm,Surface,Image 1,1,1213,
18.7625,µm,Surface,Image 1,1,1214,
188.222,µm,Surface,Image 1,1,1215,
4.95868,µm,Surface,Image 1,1,1216,
67.5237,µm,Surface,Image 1,1,1217,
120.462,µm,Surface,Image 1,1,1218,
157,µm,Surface,Image 1,1,1224,
54.646,µm,Surface,Image 1,1,1226,
74.901,µm,Surface,Image 1,1,1232,
139.868,µm,Surface,Image 1,1,1234,
120.751,µm,Surface,Image 1,1,1237,
180.188,µm,Surface,Image 1,1,1238,
153.435,µm,Surface,Image 1,1,1242,
50.5273,µm,Surface,Image 1,1,1245,
125.534,µm,Surface,Image 1,1,1247,
46.652,µm,Surface,Image 1,1,1248,
6.61475,µm,Surface,Image 1,1,1251,
123.823,µm,Surface,Image 1,1,1252,
119.073,µm,Surface,Image 1,1,1253,
26.6845,µm,Surface,Image 1,1,1256,
177.467,µm,Surface,Image 1,1,1257,
119.786,µm,Surface,Image 1,1,1258,
166.182,µm,Surface,Image 1,1,1260,
60.3029,µm,Surface,Image 1,1,1262,
49.1658,µm,Surface,Image 1,1,1263,
117.19,µm,Surface,Image 1,1,1265,
189.081,µm,Surface,Image 1,1,1266,
127.886,µm,Surface,Image 1,1,1267,
24.5471,µm,Surface,Image 1,1,1268,
125.332,µm,Surface,Image 1,1,1269,
96.7504,µm,Surface,Image 1,1,1271,
178.104,µm,Surface,Image 1,1,1272,
3.45947,µm,Surface,Image 1,1,1273,
179.599,µm,Surface,Image 1,1,1274,
169.263,µm,Surface,Image 1,1,1276,
77.1013,µm,Surface,Image 1,1,1277,
63.2867,µm,Surface,Image 1,1,1278,
7.70569,µm,Surface,Image 1,1,1279,
146.974,µm,Surface,Image 1,1,1281,
161.474,µm,Surface,Image 1,1,1282,
174.023,µm,Surface,Image 1,1,1287,
156.001,µm,Surface,Image 1,1,1290,
128.379,µm,Surface,Image 1,1,1292,
185.225,µm,Surface,Image 1,1,1293,
148.585,µm,Surface,Image 1,1,1295,
56.3345,µm,Surface,Image 1,1,1298,
43.1968,µm,Surface,Image 1,1,1302,
70.0131,µm,Surface,Image 1,1,1308,
78.8274,µm,Surface,Image 1,1,1313,
81.1505,µm,Surface,Image 1,1,1318,
44.0609,µm,Surface,Image 1,1,1320,
60.7236,µm,Surface,Image 1,1,1321,
29.9199,µm,Surface,Image 1,1,1322,
38.5867,µm,Surface,Image 1,1,1323,
126.838,µm,Surface,Image 1,1,1324,
149.593,µm,Surface,Image 1,1,1326,
105.109,µm,Surface,Image 1,1,1327,
168.521,µm,Surface,Image 1,1,1333,
91.6746,µm,Surface,Image 1,1,1334,
14.6934,µm,Surface,Image 1,1,1335,
37.4165,µm,Surface,Image 1,1,1337,
94.7795,µm,Surface,Image 1,1,1339,
114.525,µm,Surface,Image 1,1,1340,
82.5957,µm,Surface,Image 1,1,1341,
100.72,µm,Surface,Image 1,1,1342,
16.4467,µm,Surface,Image 1,1,1345,
65.6571,µm,Surface,Image 1,1,1346,
134.169,µm,Surface,Image 1,1,1348,
19.8768,µm,Surface,Image 1,1,1350,
168.529,µm,Surface,Image 1,1,1352,
64.802,µm,Surface,Image 1,1,1353,
50.6376,µm,Surface,Image 1,1,1354,
93.8834,µm,Surface,Image 1,1,1356,
191.297,µm,Surface,Image 1,1,1360,
83.2687,µm,Surface,Image 1,1,1362,
39.127,µm,Surface,Image 1,1,1364,
39.1558,µm,Surface,Image 1,1,1369,
69.1338,µm,Surface,Image 1,1,1370,
59.7858,µm,Surface,Image 1,1,1374,
91.1443,µm,Surface,Image 1,1,1376,
58.3986,µm,Surface,Image 1,1,1378,
74.7487,µm,Surface,Image 1,1,1379,
58.1639,µm,Surface,Image 1,1,1383,
169.201,µm,Surface,Image 1,1,1386,
157.354,µm,Surface,Image 1,1,1387,
28.258,µm,Surface,Image 1,1,1388,
58.7579,µm,Surface,Image 1,1,1389,
172.546,µm,Surface,Image 1,1,1390,
56.6401,µm,Surface,Image 1,1,1393,
141.305,µm,Surface,Image 1,1,1394,
59.9509,µm,Surface,Image 1,1,1395,
8.96832,µm,Surface,Image 1,1,1396,
126.109,µm,Surface,Image 1,1,1401,
4.98627,µm,Surface,Image 1,1,1402,
166.273,µm,Surface,Image 1,1,1404,
6.20544,µm,Surface,Image 1,1,1405,
141.457,µm,Surface,Image 1,1,1408,
114.278,µm,Surface,Image 1,1,1411,
123.27,µm,Surface,Image 1,1,1412,
157.102,µm,Surface,Image 1,1,1413,
166.9,µm,Surface,Image 1,1,1414,
3.57281,µm,Surface,Image 1,1,1415,
14.725,µm,Surface,Image 1,1,1417,
75.6973,µm,Surface,Image 1,1,1420,
96.0111,µm,Surface,Image 1,1,1421,
48.5449,µm,Surface,Image 1,1,1422,
179.219,µm,Surface,Image 1,1,1423,
17.4469,µm,Surface,Image 1,1,1424,
199.146,µm,Surface,Image 1,1,1429,
85.7601,µm,Surface,Image 1,1,1430,
180.174,µm,Surface,Image 1,1,1432,
135.089,µm,Surface,Image 1,1,1433,
101.598,µm,Surface,Image 1,1,1434,
127.508,µm,Surface,Image 1,1,1436,
80.2982,µm,Surface,Image 1,1,1437,
140.095,µm,Surface,Image 1,1,1438,
7.75989,µm,Surface,Image 1,1,1439,
97.4184,µm,Surface,Image 1,1,1440,
172.197,µm,Surface,Image 1,1,1441,
175.527,µm,Surface,Image 1,1,1442,
165.352,µm,Surface,Image 1,1,1445,
82.8955,µm,Surface,Image 1,1,1447,
133.786,µm,Surface,Image 1,1,1448,
76.1344,µm,Surface,Image 1,1,1449,
50.699,µm,Surface,Image 1,1,1451,
127.982,µm,Surface,Image 1,1,1452,
34.3451,µm,Surface,Image 1,1,1453,
127.341,µm,Surface,Image 1,1,1456,
116.931,µm,Surface,Image 1,1,1462,
75.1066,µm,Surface,Image 1,1,1463,
185.512,µm,Surface,Image 1,1,1465,
24.8121,µm,Surface,Image 1,1,1467,
32.5073,µm,Surface,Image 1,1,1470,
54.8864,µm,Surface,Image 1,1,1471,
96.771,µm,Surface,Image 1,1,1472,
55.748,µm,Surface,Image 1,1,1474,
131.804,µm,Surface,Image 1,1,1477,
139.72,µm,Surface,Image 1,1,1479,
173.49,µm,Surface,Image 1,1,1480,
67.5619,µm,Surface,Image 1,1,1481,
182.164,µm,Surface,Image 1,1,1483,
67.7299,µm,Surface,Image 1,1,1485,
10.2852,µm,Surface,Image 1,1,1486,
158.885,µm,Surface,Image 1,1,1487,
176.185,µm,Surface,Image 1,1,1490,
203.294,µm,Surface,Image 1,1,1491,
209.881,µm,Surface,Image 1,1,1493,
97.2598,µm,Surface,Image 1,1,1497,
152.589,µm,Surface,Image 1,1,1501,
55.2747,µm,Surface,Image 1,1,1503,
173.055,µm,Surface,Image 1,1,1506,
8.28052,µm,Surface,Image 1,1,1507,
28.3533,µm,Surface,Image 1,1,1509,
77.4573,µm,Surface,Image 1,1,1511,
100.935,µm,Surface,Image 1,1,1512,
118.394,µm,Surface,Image 1,1,1514,
191.628,µm,Surface,Image 1,1,1515,
132.774,µm,Surface,Image 1,1,1516,
198.402,µm,Surface,Image 1,1,1517,
68.3046,µm,Surface,Image 1,1,1518,
193.448,µm,Surface,Image 1,1,1519,
169.478,µm,Surface,Image 1,1,1520,
119.211,µm,Surface,Image 1,1,1521,
177.276,µm,Surface,Image 1,1,1522,
15.6172,µm,Surface,Image 1,1,1523,
21.2111,µm,Surface,Image 1,1,1524,
112.919,µm,Surface,Image 1,1,1527,
191.378,µm,Surface,Image 1,1,1528,
53.5073,µm,Surface,Image 1,1,1529,
50.2455,µm,Surface,Image 1,1,1535,
104.749,µm,Surface,Image 1,1,1537,
15.5411,µm,Surface,Image 1,1,1538,
12.2642,µm,Surface,Image 1,1,1540,
185.499,µm,Surface,Image 1,1,1541,
8.68237,µm,Surface,Image 1,1,1543,
74.7936,µm,Surface,Image 1,1,1547,
82.5148,µm,Surface,Image 1,1,1548,
126.713,µm,Surface,Image 1,1,1549,
187.139,µm,Surface,Image 1,1,1550,
130.459,µm,Surface,Image 1,1,1551,
57.1244,µm,Surface,Image 1,1,1553,
89.1483,µm,Surface,Image 1,1,1554,
204.804,µm,Surface,Image 1,1,1555,
64.0905,µm,Surface,Image 1,1,1556,
174.308,µm,Surface,Image 1,1,1557,
162.585,µm,Surface,Image 1,1,1558,
193.684,µm,Surface,Image 1,1,1559,
66.5482,µm,Surface,Image 1,1,1564,
161.176,µm,Surface,Image 1,1,1566,
2.71875,µm,Surface,Image 1,1,1568,
19.6154,µm,Surface,Image 1,1,1570,
172.137,µm,Surface,Image 1,1,1571,
154.595,µm,Surface,Image 1,1,1573,
52.2934,µm,Surface,Image 1,1,1574,
100.638,µm,Surface,Image 1,1,1575,
177.307,µm,Surface,Image 1,1,1577,
187.548,µm,Surface,Image 1,1,1581,
60.2213,µm,Surface,Image 1,1,1582,
95.2897,µm,Surface,Image 1,1,1583,
87.9478,µm,Surface,Image 1,1,1585,
50.9476,µm,Surface,Image 1,1,1586,
61.537,µm,Surface,Image 1,1,1589,
106.14,µm,Surface,Image 1,1,1590,
114.243,µm,Surface,Image 1,1,1591,
35.9357,µm,Surface,Image 1,1,1592,
29.1995,µm,Surface,Image 1,1,1595,
93.8277,µm,Surface,Image 1,1,1596,
109.243,µm,Surface,Image 1,1,1598,
81.8126,µm,Surface,Image 1,1,1602,
186.591,µm,Surface,Image 1,1,1603,
115.672,µm,Surface,Image 1,1,1604,
174.504,µm,Surface,Image 1,1,1605,
38.2702,µm,Surface,Image 1,1,1606,
73.1455,µm,Surface,Image 1,1,1607,
201.502,µm,Surface,Image 1,1,1608,
113.741,µm,Surface,Image 1,1,1609,
29.0747,µm,Surface,Image 1,1,1611,
107.964,µm,Surface,Image 1,1,1613,
182.914,µm,Surface,Image 1,1,1617,
33.9081,µm,Surface,Image 1,1,1624,
149.937,µm,Surface,Image 1,1,1628,
45.2451,µm,Surface,Image 1,1,1630,
130.766,µm,Surface,Image 1,1,1632,
198.003,µm,Surface,Image 1,1,1633,
113.647,µm,Surface,Image 1,1,1634,
7.87329,µm,Surface,Image 1,1,1636,
184.116,µm,Surface,Image 1,1,1637,
218.179,µm,Surface,Image 1,1,1638,
188.577,µm,Surface,Image 1,1,1640,
179.795,µm,Surface,Image 1,1,1641,
154.498,µm,Surface,Image 1,1,1642,
74.8826,µm,Surface,Image 1,1,1646,
191.956,µm,Surface,Image 1,1,1647,
88.0709,µm,Surface,Image 1,1,1649,
19.332,µm,Surface,Image 1,1,1652,
160.51,µm,Surface,Image 1,1,1654,
30.1207,µm,Surface,Image 1,1,1656,
149.43,µm,Surface,Image 1,1,1657,
208.614,µm,Surface,Image 1,1,1658,
82.7542,µm,Surface,Image 1,1,1659,
48.2241,µm,Surface,Image 1,1,1661,
138.16,µm,Surface,Image 1,1,1662,
102.724,µm,Surface,Image 1,1,1663,
205.484,µm,Surface,Image 1,1,1665,
23.0372,µm,Surface,Image 1,1,1666,
53.502,µm,Surface,Image 1,1,1667,
214.534,µm,Surface,Image 1,1,1668,
132.228,µm,Surface,Image 1,1,1669,
94.7484,µm,Surface,Image 1,1,1670,
101.015,µm,Surface,Image 1,1,1671,
171.574,µm,Surface,Image 1,1,1673,
2.55237,µm,Surface,Image 1,1,1675,
38.3575,µm,Surface,Image 1,1,1676,
42.5496,µm,Surface,Image 1,1,1677,
143.621,µm,Surface,Image 1,1,1678,
31.2861,µm,Surface,Image 1,1,1679,
194.491,µm,Surface,Image 1,1,1680,
210.422,µm,Surface,Image 1,1,1681,
42.1229,µm,Surface,Image 1,1,1682,
194.373,µm,Surface,Image 1,1,1683,
96.563,µm,Surface,Image 1,1,1684,
71.56,µm,Surface,Image 1,1,1687,
20.2134,µm,Surface,Image 1,1,1688,
69.4403,µm,Surface,Image 1,1,1689,
187.743,µm,Surface,Image 1,1,1690,
129.33,µm,Surface,Image 1,1,1691,
192.832,µm,Surface,Image 1,1,1696,
81.0638,µm,Surface,Image 1,1,1699,
107.784,µm,Surface,Image 1,1,1700,
11.7908,µm,Surface,Image 1,1,1701,
201.054,µm,Surface,Image 1,1,1708,
167.305,µm,Surface,Image 1,1,1709,
140.339,µm,Surface,Image 1,1,1713,
211.177,µm,Surface,Image 1,1,1718,
162.692,µm,Surface,Image 1,1,1719,
200.755,µm,Surface,Image 1,1,1721,
87.3745,µm,Surface,Image 1,1,1722,
199.287,µm,Surface,Image 1,1,1724,
184.873,µm,Surface,Image 1,1,1726,
167.528,µm,Surface,Image 1,1,1727,
155.079,µm,Surface,Image 1,1,1729,
173.939,µm,Surface,Image 1,1,1731,
132.935,µm,Surface,Image 1,1,1732,
68.9988,µm,Surface,Image 1,1,1735,
117.055,µm,Surface,Image 1,1,1737,
123.467,µm,Surface,Image 1,1,1739,
166.238,µm,Surface,Image 1,1,1742,
26.694,µm,Surface,Image 1,1,1744,
84.8877,µm,Surface,Image 1,1,1749,
26.1591,µm,Surface,Image 1,1,1753,
20.6041,µm,Surface,Image 1,1,1754,
52.8857,µm,Surface,Image 1,1,1756,
101.348,µm,Surface,Image 1,1,1757,
62.3704,µm,Surface,Image 1,1,1759,
167.099,µm,Surface,Image 1,1,1762,
46.7914,µm,Surface,Image 1,1,1763,
174.808,µm,Surface,Image 1,1,1765,
95.1776,µm,Surface,Image 1,1,1766,
200.46,µm,Surface,Image 1,1,1767,
109.809,µm,Surface,Image 1,1,1768,
194.173,µm,Surface,Image 1,1,1769,
180.501,µm,Surface,Image 1,1,1772,
214.741,µm,Surface,Image 1,1,1782,
88.9157,µm,Surface,Image 1,1,1783,
79.9943,µm,Surface,Image 1,1,1784,
50.0607,µm,Surface,Image 1,1,1785,
44.0219,µm,Surface,Image 1,1,1787,
20.2539,µm,Surface,Image 1,1,1788,
96.2977,µm,Surface,Image 1,1,1789,
39.0006,µm,Surface,Image 1,1,1790,
42.4161,µm,Surface,Image 1,1,1792,
99.6272,µm,Surface,Image 1,1,1793,
75.2424,µm,Surface,Image 1,1,1795,
91.3051,µm,Surface,Image 1,1,1797,
108.279,µm,Surface,Image 1,1,1798,
159.026,µm,Surface,Image 1,1,1800,
224.577,µm,Surface,Image 1,1,1801,
73.4213,µm,Surface,Image 1,1,1802,
127.409,µm,Surface,Image 1,1,1804,
212.092,µm,Surface,Image 1,1,1806,
200.541,µm,Surface,Image 1,1,1809,
54.6192,µm,Surface,Image 1,1,1810,
163.494,µm,Surface,Image 1,1,1811,
125.797,µm,Surface,Image 1,1,1813,
42.6292,µm,Surface,Image 1,1,1814,
76.4805,µm,Surface,Image 1,1,1816,
214.96,µm,Surface,Image 1,1,1818,
109.959,µm,Surface,Image 1,1,1821,
15.674,µm,Surface,Image 1,1,1822,
162.861,µm,Surface,Image 1,1,1824,
69.777,µm,Surface,Image 1,1,1825,
38.9238,µm,Surface,Image 1,1,1826,
193.549,µm,Surface,Image 1,1,1829,
31.4435,µm,Surface,Image 1,1,1832,
65.3715,µm,Surface,Image 1,1,1834,
125.364,µm,Surface,Image 1,1,1835,
13.733,µm,Surface,Image 1,1,1836,
205.21,µm,Surface,Image 1,1,1841,
93.7601,µm,Surface,Image 1,1,1842,
182.042,µm,Surface,Image 1,1,1845,
55.8372,µm,Surface,Image 1,1,1846,
123.896,µm,Surface,Image 1,1,1847,
105.106,µm,Surface,Image 1,1,1848,
149.146,µm,Surface,Image 1,1,1849,
47.2126,µm,Surface,Image 1,1,1850,
114.542,µm,Surface,Image 1,1,1855,
12.4672,µm,Surface,Image 1,1,1856,
122.359,µm,Surface,Image 1,1,1858,
153.833,µm,Surface,Image 1,1,1859,
126.746,µm,Surface,Image 1,1,1861,
186.749,µm,Surface,Image 1,1,1862,
206.922,µm,Surface,Image 1,1,1865,
41.1417,µm,Surface,Image 1,1,1869,
214.282,µm,Surface,Image 1,1,1871,
121.735,µm,Surface,Image 1,1,1873,
104.211,µm,Surface,Image 1,1,1874,
80.7287,µm,Surface,Image 1,1,1875,
101.368,µm,Surface,Image 1,1,1877,
143.919,µm,Surface,Image 1,1,1881,
146.698,µm,Surface,Image 1,1,1882,
180.095,µm,Surface,Image 1,1,1885,
61.9734,µm,Surface,Image 1,1,1886,
185.438,µm,Surface,Image 1,1,1889,
86.3936,µm,Surface,Image 1,1,1890,
95.1267,µm,Surface,Image 1,1,1892,
170.245,µm,Surface,Image 1,1,1895,
80.1407,µm,Surface,Image 1,1,1899,
137.513,µm,Surface,Image 1,1,1906,
56.618,µm,Surface,Image 1,1,1909,
35.3857,µm,Surface,Image 1,1,1911,
198.162,µm,Surface,Image 1,1,1916,
122.536,µm,Surface,Image 1,1,1917,
109.395,µm,Surface,Image 1,1,1920,
225.791,µm,Surface,Image 1,1,1921,
69.3395,µm,Surface,Image 1,1,1922,
118.018,µm,Surface,Image 1,1,1923,
110.352,µm,Surface,Image 1,1,1926,
46.1301,µm,Surface,Image 1,1,1927,
121.309,µm,Surface,Image 1,1,1931,
106.324,µm,Surface,Image 1,1,1934,
207.481,µm,Surface,Image 1,1,1935,
80.8102,µm,Surface,Image 1,1,1938,
3.76691,µm,Surface,Image 1,1,1940,
211.737,µm,Surface,Image 1,1,1942,
174.224,µm,Surface,Image 1,1,1945,
140.454,µm,Surface,Image 1,1,1952,
83.1761,µm,Surface,Image 1,1,1953,
125.313,µm,Surface,Image 1,1,1957,
28.3735,µm,Surface,Image 1,1,1962,
228.091,µm,Surface,Image 1,1,1963,
73.3067,µm,Surface,Image 1,1,1964,
86.5132,µm,Surface,Image 1,1,1966,
54.8678,µm,Surface,Image 1,1,1968,
230.382,µm,Surface,Image 1,1,1970,
202.213,µm,Surface,Image 1,1,1974,
181.385,µm,Surface,Image 1,1,1976,
227.01,µm,Surface,Image 1,1,1977,
69.6062,µm,Surface,Image 1,1,1979,
88.427,µm,Surface,Image 1,1,1981,
76.2585,µm,Surface,Image 1,1,1982,
13.159,µm,Surface,Image 1,1,1983,
139.044,µm,Surface,Image 1,1,1985,
4.11896,µm,Surface,Image 1,1,1987,
29.056,µm,Surface,Image 1,1,1989,
165.174,µm,Surface,Image 1,1,1991,
108.813,µm,Surface,Image 1,1,1992,
141.918,µm,Surface,Image 1,1,1993,
132.447,µm,Surface,Image 1,1,1994,
134.462,µm,Surface,Image 1,1,1995,
21.7268,µm,Surface,Image 1,1,1998,
64.9271,µm,Surface,Image 1,1,2001,
59.5942,µm,Surface,Image 1,1,2002,
100.673,µm,Surface,Image 1,1,2003,
133.023,µm,Surface,Image 1,1,2004,
171.841,µm,Surface,Image 1,1,2005,
149.365,µm,Surface,Image 1,1,2006,
34.9575,µm,Surface,Image 1,1,2007,
195.934,µm,Surface,Image 1,1,2008,
197.548,µm,Surface,Image 1,1,2012,
28.2907,µm,Surface,Image 1,1,2019,
104.413,µm,Surface,Image 1,1,2020,
169.421,µm,Surface,Image 1,1,2021,
14.0388,µm,Surface,Image 1,1,2023,
196.031,µm,Surface,Image 1,1,2025,
59.3754,µm,Surface,Image 1,1,2027,
232.08,µm,Surface,Image 1,1,2032,
167.881,µm,Surface,Image 1,1,2033,
136.886,µm,Surface,Image 1,1,2034,
65.8333,µm,Surface,Image 1,1,2039,
87.1328,µm,Surface,Image 1,1,2040,
98.9561,µm,Surface,Image 1,1,2041,
105.243,µm,Surface,Image 1,1,2042,
61.725,µm,Surface,Image 1,1,2043,
79.3701,µm,Surface,Image 1,1,2044,
200.081,µm,Surface,Image 1,1,2049,
221.049,µm,Surface,Image 1,1,2050,
174.064,µm,Surface,Image 1,1,2051,
205.631,µm,Surface,Image 1,1,2053,
201.363,µm,Surface,Image 1,1,2056,
114.814,µm,Surface,Image 1,1,2058,
147.8,µm,Surface,Image 1,1,2059,
189.529,µm,Surface,Image 1,1,2062,
118.371,µm,Surface,Image 1,1,2063,
193.152,µm,Surface,Image 1,1,2066,
231.927,µm,Surface,Image 1,1,2069,
20.8522,µm,Surface,Image 1,1,2070,
230.041,µm,Surface,Image 1,1,2071,
211.314,µm,Surface,Image 1,1,2077,
234.975,µm,Surface,Image 1,1,2079,
84.1664,µm,Surface,Image 1,1,2080,
206.748,µm,Surface,Image 1,1,2082,
148.234,µm,Surface,Image 1,1,2083,
50.5085,µm,Surface,Image 1,1,2084,
166.136,µm,Surface,Image 1,1,2087,
220.522,µm,Surface,Image 1,1,2088,
26.7975,µm,Surface,Image 1,1,2090,
65.2817,µm,Surface,Image 1,1,2092,
132.848,µm,Surface,Image 1,1,2096,
40.1501,µm,Surface,Image 1,1,2097,
209.705,µm,Surface,Image 1,1,2099,
155.797,µm,Surface,Image 1,1,2102,
24.2548,µm,Surface,Image 1,1,2107,
192.9,µm,Surface,Image 1,1,2108,
179.677,µm,Surface,Image 1,1,2110,
51.765,µm,Surface,Image 1,1,2111,
189.416,µm,Surface,Image 1,1,2113,
70.5511,µm,Surface,Image 1,1,2116,
150.857,µm,Surface,Image 1,1,2119,
63.1694,µm,Surface,Image 1,1,2120,
51.691,µm,Surface,Image 1,1,2121,
54.7041,µm,Surface,Image 1,1,2122,
45.6576,µm,Surface,Image 1,1,2124,
230.39,µm,Surface,Image 1,1,2126,
212.275,µm,Surface,Image 1,1,2127,
215.765,µm,Surface,Image 1,1,2128,
138.279,µm,Surface,Image 1,1,2133,
144.382,µm,Surface,Image 1,1,2134,
235.848,µm,Surface,Image 1,1,2137,
187.425,µm,Surface,Image 1,1,2138,
26.0645,µm,Surface,Image 1,1,2139,
190.147,µm,Surface,Image 1,1,2140,
19.0453,µm,Surface,Image 1,1,2142,
13.6472,µm,Surface,Image 1,1,2144,
112.064,µm,Surface,Image 1,1,2148,
143.836,µm,Surface,Image 1,1,2149,
46.02,µm,Surface,Image 1,1,2152,
89.9755,µm,Surface,Image 1,1,2154,
119.885,µm,Surface,Image 1,1,2156,
57.2211,µm,Surface,Image 1,1,2157,
4.01056,µm,Surface,Image 1,1,2159,
166.733,µm,Surface,Image 1,1,2160,
42.7449,µm,Surface,Image 1,1,2161,
99.2473,µm,Surface,Image 1,1,2162,
4.18805,µm,Surface,Image 1,1,2163,
226.344,µm,Surface,Image 1,1,2164,
141.771,µm,Surface,Image 1,1,2166,
156.51,µm,Surface,Image 1,1,2171,
139.06,µm,Surface,Image 1,1,2172,
149.339,µm,Surface,Image 1,1,2174,
133.509,µm,Surface,Image 1,1,2179,
230.353,µm,Surface,Image 1,1,2180,
166.08,µm,Surface,Image 1,1,2182,
211.33,µm,Surface,Image 1,1,2185,
117.175,µm,Surface,Image 1,1,2186,
131.152,µm,Surface,Image 1,1,2188,
100.651,µm,Surface,Image 1,1,2189,
220.437,µm,Surface,Image 1,1,2190,
31.8663,µm,Surface,Image 1,1,2191,
186.257,µm,Surface,Image 1,1,2195,
175.467,µm,Surface,Image 1,1,2196,
95.1149,µm,Surface,Image 1,1,2198,
163.573,µm,Surface,Image 1,1,2202,
234.446,µm,Surface,Image 1,1,2204,
196.686,µm,Surface,Image 1,1,2205,
37.4975,µm,Surface,Image 1,1,2206,
225.087,µm,Surface,Image 1,1,2209,
8.48419,µm,Surface,Image 1,1,2210,
139.839,µm,Surface,Image 1,1,2213,
175.462,µm,Surface,Image 1,1,2214,
216.637,µm,Surface,Image 1,1,2215,
151.132,µm,Surface,Image 1,1,2216,
41.9465,µm,Surface,Image 1,1,2217,
2.74097,µm,Surface,Image 1,1,2218,
193.42,µm,Surface,Image 1,1,2222,
202.445,µm,Surface,Image 1,1,2224,
6.29858,µm,Surface,Image 1,1,2225,
30.8126,µm,Surface,Image 1,1,2226,
180.753,µm,Surface,Image 1,1,2227,
62.3824,µm,Surface,Image 1,1,2228,
189.099,µm,Surface,Image 1,1,2229,
231.018,µm,Surface,Image 1,1,2230,
165.128,µm,Surface,Image 1,1,2231,
119.613,µm,Surface,Image 1,1,2234,
197.837,µm,Surface,Image 1,1,2238,
121.238,µm,Surface,Image 1,1,2239,
39.0152,µm,Surface,Image 1,1,2241,
89.1169,µm,Surface,Image 1,1,2244,
207.473,µm,Surface,Image 1,1,2245,
241.702,µm,Surface,Image 1,1,2246,
197.264,µm,Surface,Image 1,1,2248,
102.873,µm,Surface,Image 1,1,2249,
42.1589,µm,Surface,Image 1,1,2251,
221.502,µm,Surface,Image 1,1,2253,
69.9711,µm,Surface,Image 1,1,2254,
76.9827,µm,Surface,Image 1,1,2261,
247.37,µm,Surface,Image 1,1,2262,
225.003,µm,Surface,Image 1,1,2263,
15.8087,µm,Surface,Image 1,1,2265,
61.5588,µm,Surface,Image 1,1,2266,
112.238,µm,Surface,Image 1,1,2267,
167.769,µm,Surface,Image 1,1,2270,
201.757,µm,Surface,Image 1,1,2272,
3.29865,µm,Surface,Image 1,1,2273,
235.437,µm,Surface,Image 1,1,2274,
134.556,µm,Surface,Image 1,1,2275,
74.965,µm,Surface,Image 1,1,2276,
125.634,µm,Surface,Image 1,1,2279,
45.6425,µm,Surface,Image 1,1,2281,
244.731,µm,Surface,Image 1,1,2283,
6.13824,µm,Surface,Image 1,1,2284,
28.3123,µm,Surface,Image 1,1,2285,
66.9328,µm,Surface,Image 1,1,2287,
205.089,µm,Surface,Image 1,1,2288,
53.9627,µm,Surface,Image 1,1,2291,
175.219,µm,Surface,Image 1,1,2295,
210.714,µm,Surface,Image 1,1,2296,
166.746,µm,Surface,Image 1,1,2298,
219.796,µm,Surface,Image 1,1,2299,
140.543,µm,Surface,Image 1,1,2300,
139.694,µm,Surface,Image 1,1,2303,
172.877,µm,Surface,Image 1,1,2306,
110.094,µm,Surface,Image 1,1,2309,
179.719,µm,Surface,Image 1,1,2311,
66.6516,µm,Surface,Image 1,1,2312,
96.6015,µm,Surface,Image 1,1,2314,
245.262,µm,Surface,Image 1,1,2315,
221.648,µm,Surface,Image 1,1,2318,
208.381,µm,Surface,Image 1,1,2319,
195.679,µm,Surface,Image 1,1,2320,
146.867,µm,Surface,Image 1,1,2323,
220.347,µm,Surface,Image 1,1,2325,
95.2701,µm,Surface,Image 1,1,2326,
204.384,µm,Surface,Image 1,1,2327,
174.044,µm,Surface,Image 1,1,2328,
146.023,µm,Surface,Image 1,1,2331,
165.615,µm,Surface,Image 1,1,2332,
230.289,µm,Surface,Image 1,1,2333,
129.116,µm,Surface,Image 1,1,2335,
170.416,µm,Surface,Image 1,1,2339,
7.93134,µm,Surface,Image 1,1,2342,
30.6008,µm,Surface,Image 1,1,2344,
175.627,µm,Surface,Image 1,1,2345,
30.2009,µm,Surface,Image 1,1,2347,
58.8834,µm,Surface,Image 1,1,2351,
91.9946,µm,Surface,Image 1,1,2354,
218.619,µm,Surface,Image 1,1,2355,
207.954,µm,Surface,Image 1,1,2356,
10.3046,µm,Surface,Image 1,1,2359,
62.2534,µm,Surface,Image 1,1,2360,
191.008,µm,Surface,Image 1,1,2363,
46.5914,µm,Surface,Image 1,1,2365,
