
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
434.426,µm^3,Surface,1,1116,
292.44,µm^3,Surface,1,1118,
430.292,µm^3,Surface,1,1122,
220.255,µm^3,Surface,1,1125,
398.208,µm^3,Surface,1,1126,
379.928,µm^3,Surface,1,1128,
292.494,µm^3,Surface,1,1132,
325.504,µm^3,Surface,1,1133,
584.85,µm^3,Surface,1,1136,
238.908,µm^3,Surface,1,1138,
297.023,µm^3,Surface,1,1139,
389.921,µm^3,Surface,1,1140,
612.549,µm^3,Surface,1,1141,
383.46,µm^3,Surface,1,1143,
541.993,µm^3,Surface,1,1145,
292.104,µm^3,Surface,1,1150,
669.385,µm^3,Surface,1,1151,
414.772,µm^3,Surface,1,1153,
367.62,µm^3,Surface,1,1154,
618.385,µm^3,Surface,1,1157,
250.072,µm^3,Surface,1,1158,
346.083,µm^3,Surface,1,1159,
386.553,µm^3,Surface,1,1160,
567.879,µm^3,Surface,1,1162,
327.551,µm^3,Surface,1,1163,
490.293,µm^3,Surface,1,1164,
471.428,µm^3,Surface,1,1165,
665.289,µm^3,Surface,1,1167,
263.582,µm^3,Surface,1,1168,
255.604,µm^3,Surface,1,1169,
586.129,µm^3,Surface,1,1171,
459.882,µm^3,Surface,1,1173,
342.422,µm^3,Surface,1,1177,
163.874,µm^3,Surface,1,1178,
285.879,µm^3,Surface,1,1179,
503.322,µm^3,Surface,1,1180,
378.758,µm^3,Surface,1,1181,
475.503,µm^3,Surface,1,1183,
107.286,µm^3,Surface,1,1185,
300.466,µm^3,Surface,1,1190,
327.745,µm^3,Surface,1,1192,
328.859,µm^3,Surface,1,1194,
308.996,µm^3,Surface,1,1195,
206.565,µm^3,Surface,1,1196,
332.902,µm^3,Surface,1,1197,
299.544,µm^3,Surface,1,1198,
372.437,µm^3,Surface,1,1201,
358.235,µm^3,Surface,1,1203,
362.305,µm^3,Surface,1,1205,
632.865,µm^3,Surface,1,1206,
403.761,µm^3,Surface,1,1209,
311.21,µm^3,Surface,1,1212,
162.118,µm^3,Surface,1,1213,
419.019,µm^3,Surface,1,1214,
368.918,µm^3,Surface,1,1215,
331.765,µm^3,Surface,1,1216,
298.912,µm^3,Surface,1,1217,
413.093,µm^3,Surface,1,1218,
475.509,µm^3,Surface,1,1224,
267.94,µm^3,Surface,1,1226,
295.45,µm^3,Surface,1,1232,
390.494,µm^3,Surface,1,1234,
477.988,µm^3,Surface,1,1237,
187.873,µm^3,Surface,1,1238,
179.189,µm^3,Surface,1,1242,
350.41,µm^3,Surface,1,1245,
661.749,µm^3,Surface,1,1247,
437.835,µm^3,Surface,1,1248,
