
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.750069,,Surface,1,1083,
0.781807,,Surface,1,1084,
0.766014,,Surface,1,1085,
0.726734,,Surface,1,1086,
0.881663,,Surface,1,1088,
0.756752,,Surface,1,1090,
0.93594,,Surface,1,1091,
0.885269,,Surface,1,1092,
0.895222,,Surface,1,1093,
0.797462,,Surface,1,1095,
0.879263,,Surface,1,1096,
0.856475,,Surface,1,1099,
0.785179,,Surface,1,1100,
0.916057,,Surface,1,1104,
0.908164,,Surface,1,1106,
0.825459,,Surface,1,1108,
0.825082,,Surface,1,1111,
0.775751,,Surface,1,1112,
0.838688,,Surface,1,1113,
0.814525,,Surface,1,1114,
0.876305,,Surface,1,1115,
0.830973,,Surface,1,1116,
0.861593,,Surface,1,1118,
0.70805,,Surface,1,1122,
0.762527,,Surface,1,1125,
0.785086,,Surface,1,1126,
0.874909,,Surface,1,1128,
0.855981,,Surface,1,1132,
0.902136,,Surface,1,1133,
0.912621,,Surface,1,1136,
0.880052,,Surface,1,1138,
0.816458,,Surface,1,1139,
0.825944,,Surface,1,1140,
0.733847,,Surface,1,1141,
0.908138,,Surface,1,1143,
0.818956,,Surface,1,1145,
0.877705,,Surface,1,1150,
0.80153,,Surface,1,1151,
0.935815,,Surface,1,1153,
0.912236,,Surface,1,1154,
0.82684,,Surface,1,1157,
0.873118,,Surface,1,1158,
0.846983,,Surface,1,1159,
0.802988,,Surface,1,1160,
0.767751,,Surface,1,1162,
0.869412,,Surface,1,1163,
0.749375,,Surface,1,1164,
0.842011,,Surface,1,1165,
0.791054,,Surface,1,1167,
0.78801,,Surface,1,1168,
0.77778,,Surface,1,1169,
0.758913,,Surface,1,1171,
0.783863,,Surface,1,1173,
0.926214,,Surface,1,1177,
0.80548,,Surface,1,1178,
0.873395,,Surface,1,1179,
0.851135,,Surface,1,1180,
0.81761,,Surface,1,1181,
0.833685,,Surface,1,1183,
0.820068,,Surface,1,1185,
0.869122,,Surface,1,1190,
0.826779,,Surface,1,1192,
0.827407,,Surface,1,1194,
0.876869,,Surface,1,1195,
0.862568,,Surface,1,1196,
0.899766,,Surface,1,1197,
0.959079,,Surface,1,1198,
0.877964,,Surface,1,1201,
0.850454,,Surface,1,1203,
0.876398,,Surface,1,1205,
0.795953,,Surface,1,1206,
0.866675,,Surface,1,1209,
0.824789,,Surface,1,1212,
0.763958,,Surface,1,1213,
0.78988,,Surface,1,1214,
0.785499,,Surface,1,1215,
0.803951,,Surface,1,1216,
0.893482,,Surface,1,1217,
0.782791,,Surface,1,1218,
0.783106,,Surface,1,1224,
0.777467,,Surface,1,1226,
0.853898,,Surface,1,1232,
0.891605,,Surface,1,1234,
0.898596,,Surface,1,1237,
0.863921,,Surface,1,1238,
0.776296,,Surface,1,1242,
0.850409,,Surface,1,1245,
0.770469,,Surface,1,1247,
0.818306,,Surface,1,1248,
0.764681,,Surface,1,1251,
0.797134,,Surface,1,1252,
0.855518,,Surface,1,1253,
0.7854,,Surface,1,1256,
0.871935,,Surface,1,1257,
0.831188,,Surface,1,1258,
0.824962,,Surface,1,1260,
0.783286,,Surface,1,1262,
0.804925,,Surface,1,1263,
0.777027,,Surface,1,1265,
0.823972,,Surface,1,1266,
0.75979,,Surface,1,1267,
0.84791,,Surface,1,1268,
0.885798,,Surface,1,1269,
0.823705,,Surface,1,1271,
0.868241,,Surface,1,1272,
0.887206,,Surface,1,1273,
0.809987,,Surface,1,1274,
0.824609,,Surface,1,1276,
0.731306,,Surface,1,1277,
0.948282,,Surface,1,1278,
0.846877,,Surface,1,1279,
0.908459,,Surface,1,1281,
0.858621,,Surface,1,1282,
0.807306,,Surface,1,1287,
0.904143,,Surface,1,1290,
0.773927,,Surface,1,1292,
0.781343,,Surface,1,1293,
0.95005,,Surface,1,1295,
0.806458,,Surface,1,1298,
0.789796,,Surface,1,1302,
