
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
243.629,686.368,21.5957,µm,Surface,Position,1,7876,
322.293,619.852,12.7844,µm,Surface,Position,1,7877,
308.671,622.5,20.8144,µm,Surface,Position,1,7878,
496.781,424.717,29.1375,µm,Surface,Position,1,7879,
253.773,674.738,24.9317,µm,Surface,Position,1,7880,
613.552,331.177,10.07,µm,Surface,Position,1,7881,
510.912,432.969,10.2981,µm,Surface,Position,1,7882,
352.356,570.258,29.5352,µm,Surface,Position,1,7883,
653.178,268.169,30.5673,µm,Surface,Position,1,7884,
609.849,331.75,14.1186,µm,Surface,Position,1,7885,
385.922,543.423,24.6566,µm,Surface,Position,1,7886,
542.111,380.594,31.5993,µm,Surface,Position,1,7888,
442.533,493.316,20.0607,µm,Surface,Position,1,7889,
469.226,463.286,23.1705,µm,Surface,Position,1,7890,
613.354,324.673,19.2034,µm,Surface,Position,1,7891,
365.968,580.21,11.3384,µm,Surface,Position,1,7892,
412.454,525.711,20.499,µm,Surface,Position,1,7893,
705.439,241.662,12.8625,µm,Surface,Position,1,7894,
372.316,573.428,13.5022,µm,Surface,Position,1,7895,
535.75,411.873,10.2917,µm,Surface,Position,1,7896,
528.258,403.496,24.75,µm,Surface,Position,1,7897,
228.439,699.107,29.0958,µm,Surface,Position,1,7898,
431.775,511.719,16.6383,µm,Surface,Position,1,7899,
465.397,466.14,25.9792,µm,Surface,Position,1,7900,
435.337,508.969,14.7679,µm,Surface,Position,1,7901,
466.861,466.665,23.375,µm,Surface,Position,1,7902,
438.32,508.628,14.2005,µm,Surface,Position,1,7903,
508.281,420.078,30.8958,µm,Surface,Position,1,7904,
618.647,324.833,17.7081,µm,Surface,Position,1,7905,
541.326,387.785,30.8003,µm,Surface,Position,1,7906,
666.8,276.408,19.245,µm,Surface,Position,1,7907,
362.694,576.621,21.54,µm,Surface,Position,1,7908,
446.777,493.968,19.25,µm,Surface,Position,1,7909,
618.281,332.112,11.125,µm,Surface,Position,1,7910,
378.641,520.901,31.2589,µm,Surface,Position,1,7911,
662.534,260.417,10.2891,µm,Surface,Position,1,7912,
536.445,387.034,10.8618,µm,Surface,Position,1,7913,
521.502,379.171,31.5032,µm,Surface,Position,1,7914,
669.883,241.814,21.4167,µm,Surface,Position,1,7915,
659.746,242.712,29.875,µm,Surface,Position,1,7916,
336.767,572.911,23.7848,µm,Surface,Position,1,7917,
275.392,648.201,12.9219,µm,Surface,Position,1,7918,
285.307,624.126,25.1931,µm,Surface,Position,1,7919,
247.293,668.689,20.8001,µm,Surface,Position,1,7920,
668.719,242.737,22.0729,µm,Surface,Position,1,7921,
497.472,422.841,13.75,µm,Surface,Position,1,7922,
332.137,578.493,23.5776,µm,Surface,Position,1,7924,
386.648,517.391,30.9869,µm,Surface,Position,1,7926,
317.343,606.358,13.1285,µm,Surface,Position,1,7927,
663.834,249.703,22.032,µm,Surface,Position,1,7928,
383.929,518.954,30.125,µm,Surface,Position,1,7930,
286.292,636.664,17.3219,µm,Surface,Position,1,7931,
427.031,478.31,27.8958,µm,Surface,Position,1,7932,
321.931,604.112,9.85417,µm,Surface,Position,1,7933,
500.745,427.83,12.6812,µm,Surface,Position,1,7934,
446.109,480.32,10.7201,µm,Surface,Position,1,7935,
237.064,670.831,26.4356,µm,Surface,Position,1,7936,
587.932,326.374,23.1054,µm,Surface,Position,1,7937,
283.175,626.688,24.1477,µm,Surface,Position,1,7938,
197.206,713.721,25.5391,µm,Surface,Position,1,7939,
682.006,246.636,10.7591,µm,Surface,Position,1,7940,
346.329,563.555,25.7393,µm,Surface,Position,1,7941,
705.425,222.329,10.5988,µm,Surface,Position,1,7942,
453.238,457.774,26.355,µm,Surface,Position,1,7943,
527.864,386.325,23.1729,µm,Surface,Position,1,7944,
220.948,706.697,11.3469,µm,Surface,Position,1,7945,
236.631,681.385,20.8412,µm,Surface,Position,1,7946,
314.168,608.677,14.8833,µm,Surface,Position,1,7947,
606.556,304.433,25.4353,µm,Surface,Position,1,7948,
487.281,431.216,20.3347,µm,Surface,Position,1,7949,
452.176,478.268,10.3772,µm,Surface,Position,1,7950,
418.614,506.121,19.5752,µm,Surface,Position,1,7951,
421.469,507.052,13.7685,µm,Surface,Position,1,7952,
264.013,651.197,25.9045,µm,Surface,Position,1,7953,
666.902,249.6,23.4086,µm,Surface,Position,1,7954,
332.44,578.239,27.125,µm,Surface,Position,1,7956,
656.963,268.111,15.1944,µm,Surface,Position,1,7957,
306.568,620.043,14.6512,µm,Surface,Position,1,7958,
488.271,419.16,31.5954,µm,Surface,Position,1,7959,
240.186,670.992,27.7361,µm,Surface,Position,1,7960,
345.759,586.689,10.007,µm,Surface,Position,1,7961,
350.776,581.525,10.2333,µm,Surface,Position,1,7962,
322.374,606.259,11.75,µm,Surface,Position,1,7963,
259.268,668.299,16.089,µm,Surface,Position,1,7964,
283.295,639.784,18.4812,µm,Surface,Position,1,7965,
538.805,381.523,21.6911,µm,Surface,Position,1,7966,
299.686,616.392,26.2981,µm,Surface,Position,1,7967,
289.038,627.121,24.4891,µm,Surface,Position,1,7968,
215.803,699.088,25,µm,Surface,Position,1,7969,
316.164,616.521,10.1742,µm,Surface,Position,1,7970,
711.116,199.851,30.3022,µm,Surface,Position,1,7971,
501.233,430.595,10.9702,µm,Surface,Position,1,7972,
703.902,212.154,26.2612,µm,Surface,Position,1,7973,
667.87,247.858,26.1655,µm,Surface,Position,1,7974,
250.394,678.904,14.9196,µm,Surface,Position,1,7976,
243.622,691.139,11.6458,µm,Surface,Position,1,7977,
710.18,222.797,13.6716,µm,Surface,Position,1,7978,
495.595,439.217,11.3093,µm,Surface,Position,1,7979,
251.173,661.514,29.9459,µm,Surface,Position,1,7980,
654.677,272.857,16.0987,µm,Surface,Position,1,7981,
247.668,670.237,25.2679,µm,Surface,Position,1,7982,
298.76,605.876,14.455,µm,Surface,Position,1,7983,
638.5,273.603,10.9915,µm,Surface,Position,1,7984,
395.024,510.46,15.592,µm,Surface,Position,1,7985,
280.549,607.581,28.75,µm,Surface,Position,1,7986,
413.594,495.422,11.9644,µm,Surface,Position,1,7987,
398.916,487.49,31.4966,µm,Surface,Position,1,7988,
354.068,552.43,13.9741,µm,Surface,Position,1,7989,
209.021,691.876,18.4365,µm,Surface,Position,1,7990,
286.936,613.301,20.9298,µm,Surface,Position,1,7991,
425.704,469.876,23.7683,µm,Surface,Position,1,7992,
477.897,420.056,20.8889,µm,Surface,Position,1,7993,
297.288,604.26,18.6364,µm,Surface,Position,1,7994,
455.091,449.905,16.9059,µm,Surface,Position,1,7995,
332.14,577.429,13.3642,µm,Surface,Position,1,7996,
637.571,268.091,15.0417,µm,Surface,Position,1,7997,
434.014,480.555,10.6138,µm,Surface,Position,1,7999,
703.283,184.962,31.2996,µm,Surface,Position,1,8000,
272.317,626.866,22.855,µm,Surface,Position,1,8001,
495.199,406.032,20.4094,µm,Surface,Position,1,8002,
281.617,629.333,11.47,µm,Surface,Position,1,8003,
464.432,445.012,14.1981,µm,Surface,Position,1,8004,
654.575,258.12,10.3323,µm,Surface,Position,1,8005,
709.803,180.6,30.6353,µm,Surface,Position,1,8006,
242.325,652.985,26.5014,µm,Surface,Position,1,8007,
298.749,604.48,18.8102,µm,Surface,Position,1,8008,
461.98,433.029,27.3882,µm,Surface,Position,1,8009,
336.254,556.65,28.2393,µm,Surface,Position,1,8010,
273.48,622.834,26.8728,µm,Surface,Position,1,8011,
330.514,579.898,14.4188,µm,Surface,Position,1,8012,
250.479,643.126,27.8269,µm,Surface,Position,1,8013,
685.181,209.587,28.3555,µm,Surface,Position,1,8014,
555.751,349.522,19.0614,µm,Surface,Position,1,8015,
449.998,466.185,11.0401,µm,Surface,Position,1,8016,
661.588,240.193,21.1562,µm,Surface,Position,1,8017,
536.117,375.934,16.1832,µm,Surface,Position,1,8018,
410.398,488.414,24.2083,µm,Surface,Position,1,8019,
657.987,255.709,12.4909,µm,Surface,Position,1,8020,
665.82,250.509,9.95089,µm,Surface,Position,1,8021,
684.719,211.157,28.9382,µm,Surface,Position,1,8022,
305.428,602.17,18.9554,µm,Surface,Position,1,8023,
268.258,637.148,20.8558,µm,Surface,Position,1,8024,
643.059,269.937,13.475,µm,Surface,Position,1,8025,
360.714,536.546,28.2379,µm,Surface,Position,1,8026,
691.212,218.403,18.125,µm,Surface,Position,1,8027,
293.667,624.229,13.9656,µm,Surface,Position,1,8028,
383.445,519.304,24.4773,µm,Surface,Position,1,8029,
217.189,701.666,10.0388,µm,Surface,Position,1,8030,
313.498,586.025,29.1188,µm,Surface,Position,1,8031,
267.202,632.395,28.9348,µm,Surface,Position,1,8032,
369.384,545.161,14.3613,µm,Surface,Position,1,8033,
484.849,434.003,11.8116,µm,Surface,Position,1,8034,
526.508,384.449,18.7461,µm,Surface,Position,1,8035,
423.222,478.937,26.7652,µm,Surface,Position,1,8036,
603.827,296.881,29.454,µm,Surface,Position,1,8037,
428.125,476.404,25.2721,µm,Surface,Position,1,8038,
310.431,591.36,29.1182,µm,Surface,Position,1,8039,
432.138,488.115,10.125,µm,Surface,Position,1,8040,
382.452,517.21,28.5,µm,Surface,Position,1,8041,
503.861,407.46,18.375,µm,Surface,Position,1,8042,
420.934,482.718,25.9913,µm,Surface,Position,1,8043,
360.157,560.14,13.3811,µm,Surface,Position,1,8044,
490.506,427.233,15.2091,µm,Surface,Position,1,8045,
302.961,613.225,17.5327,µm,Surface,Position,1,8046,
371.583,546.254,16.3445,µm,Surface,Position,1,8047,
664.069,248.051,20.3264,µm,Surface,Position,1,8048,
667.32,254.286,11.1705,µm,Surface,Position,1,8049,
489.443,424.801,17.5625,µm,Surface,Position,1,8050,
542.886,359.529,29.3533,µm,Surface,Position,1,8051,
211.082,699.648,20.2321,µm,Surface,Position,1,8052,
601.567,303.753,26.9583,µm,Surface,Position,1,8053,
247.551,674.617,11.3009,µm,Surface,Position,1,8054,
340.815,557.837,11.8555,µm,Surface,Position,1,8056,
366.923,516.283,23.9333,µm,Surface,Position,1,8057,
383.199,510.32,14.776,µm,Surface,Position,1,8058,
610.971,285.265,13.5469,µm,Surface,Position,1,8059,
336.041,558.862,14.9205,µm,Surface,Position,1,8060,
553.399,335.004,19.8413,µm,Surface,Position,1,8061,
204.046,688.059,17.9659,µm,Surface,Position,1,8062,
699.355,189.095,21.8513,µm,Surface,Position,1,8063,
261.606,619.8,28.0504,µm,Surface,Position,1,8064,
450.109,450.551,11.5348,µm,Surface,Position,1,8065,
307.233,586.146,18.1429,µm,Surface,Position,1,8066,
419.014,464.031,26.5971,µm,Surface,Position,1,8068,
269.043,616.779,24.1989,µm,Surface,Position,1,8069,
439.321,454.461,18.0478,µm,Surface,Position,1,8070,
296.572,600.773,14.2107,µm,Surface,Position,1,8071,
387.558,503.741,20.542,µm,Surface,Position,1,8072,
204.538,682.753,21.7917,µm,Surface,Position,1,8073,
403.42,479.46,27.1096,µm,Surface,Position,1,8074,
298.076,598.054,16.0254,µm,Surface,Position,1,8075,
229.051,658.578,23.097,µm,Surface,Position,1,8076,
631.101,271.144,10.8474,µm,Surface,Position,1,8077,
597.763,301.558,12.375,µm,Surface,Position,1,8078,
275.962,617.526,17.0066,µm,Surface,Position,1,8079,
245.726,654.854,11.2159,µm,Surface,Position,1,8080,
370.699,517.615,24.08,µm,Surface,Position,1,8081,
247.578,646.49,18.1793,µm,Surface,Position,1,8082,
182.649,707.477,21.8211,µm,Surface,Position,1,8083,
265.235,633.988,12.8981,µm,Surface,Position,1,8084,
687.097,193.723,28.575,µm,Surface,Position,1,8085,
193.212,696.724,22.0631,µm,Surface,Position,1,8086,
372.873,507.989,31.4029,µm,Surface,Position,1,8088,
247.99,633.857,30.8272,µm,Surface,Position,1,8090,
569.726,334.016,10.2369,µm,Surface,Position,1,8091,
273.01,616.208,23.85,µm,Surface,Position,1,8092,
555.916,342.644,14.5625,µm,Surface,Position,1,8093,
565.972,338.55,9.96094,µm,Surface,Position,1,8094,
384.704,508.894,19.9405,µm,Surface,Position,1,8095,
312.305,569.897,28.9625,µm,Surface,Position,1,8096,
229.77,661.722,23.22,µm,Surface,Position,1,8098,
256.141,645.387,13.2514,µm,Surface,Position,1,8099,
579.264,323.824,13.2569,µm,Surface,Position,1,8100,
425.602,475.976,13.8476,µm,Surface,Position,1,8101,
371.788,528.404,13.9568,µm,Surface,Position,1,8102,
277.57,616.069,20.1523,µm,Surface,Position,1,8103,
503.871,398.948,13.1845,µm,Surface,Position,1,8104,
209.088,680.121,26.3999,µm,Surface,Position,1,8105,
438.592,454.2,22.7079,µm,Surface,Position,1,8106,
271.837,620.884,21.5729,µm,Surface,Position,1,8107,
307.079,591.243,18.1131,µm,Surface,Position,1,8108,
565.682,340.049,11.5434,µm,Surface,Position,1,8109,
186.772,709.011,18.5815,µm,Surface,Position,1,8110,
206.318,688.438,20.3917,µm,Surface,Position,1,8111,
610.952,288.484,18.6473,µm,Surface,Position,1,8112,
299.629,602.898,14.8662,µm,Surface,Position,1,8113,
593.658,303.705,20.0649,µm,Surface,Position,1,8114,
378.214,514.427,22.9451,µm,Surface,Position,1,8115,
572.566,332.849,10.875,µm,Surface,Position,1,8116,
485.981,406.295,25.6508,µm,Surface,Position,1,8117,
402.857,483.498,28.7023,µm,Surface,Position,1,8118,
368.891,530.348,17.9469,µm,Surface,Position,1,8119,
288.727,612.888,15.7514,µm,Surface,Position,1,8120,
388.48,503.5,25.0865,µm,Surface,Position,1,8121,
687.81,220.752,10.5515,µm,Surface,Position,1,8123,
171.018,715.246,29.05,µm,Surface,Position,1,8124,
253.453,640.87,22.7062,µm,Surface,Position,1,8125,
637.046,269.666,12.25,µm,Surface,Position,1,8126,
322.056,547.689,22.8949,µm,Surface,Position,1,8127,
556.837,315.56,19.5171,µm,Surface,Position,1,8128,
367.777,510.935,14.8787,µm,Surface,Position,1,8129,
406.209,459.015,27.6725,µm,Surface,Position,1,8130,
311.418,571.271,11.9122,µm,Surface,Position,1,8131,
192.64,691.268,10.1676,µm,Surface,Position,1,8132,
400.377,483.318,10.1463,µm,Surface,Position,1,8133,
197.002,687.604,10.9285,µm,Surface,Position,1,8135,
458.853,412.183,21.6328,µm,Surface,Position,1,8136,
241.218,641.101,13.5504,µm,Surface,Position,1,8137,
371.724,510.379,14.2792,µm,Surface,Position,1,8138,
237.439,637.517,18.4062,µm,Surface,Position,1,8139,
273.346,605.123,17.2548,µm,Surface,Position,1,8140,
229.275,654.414,11.3417,µm,Surface,Position,1,8141,
377.552,504.491,13.8993,µm,Surface,Position,1,8142,
210.976,670.245,14.0833,µm,Surface,Position,1,8143,
333.561,553.387,10.7901,µm,Surface,Position,1,8144,
705.834,167.708,20.7917,µm,Surface,Position,1,8145,
228.738,659.387,9.70888,µm,Surface,Position,1,8146,
663.288,211.041,22.3003,µm,Surface,Position,1,8147,
210.723,662.761,22.5736,µm,Surface,Position,1,8148,
190.57,690.051,15.3977,µm,Surface,Position,1,8149,
553.638,333.94,9.81786,µm,Surface,Position,1,8150,
478.419,396.222,22.9928,µm,Surface,Position,1,8151,
214.929,670.252,12.6982,µm,Surface,Position,1,8154,
230.535,655.88,11.3,µm,Surface,Position,1,8155,
508.365,375.163,15.6561,µm,Surface,Position,1,8156,
275.485,605.417,17.1975,µm,Surface,Position,1,8157,
503.2,378.093,17.7952,µm,Surface,Position,1,8158,
604.728,274.148,20.7105,µm,Surface,Position,1,8159,
181.562,698.669,19.4422,µm,Surface,Position,1,8160,
191.369,686.563,20.5089,µm,Surface,Position,1,8161,
194.325,679.563,25.9244,µm,Surface,Position,1,8162,
316.633,571.045,11.8073,µm,Surface,Position,1,8163,
292.137,599.353,10.1256,µm,Surface,Position,1,8164,
352.372,534.941,13.4182,µm,Surface,Position,1,8165,
337.846,551.773,11.9237,µm,Surface,Position,1,8166,
548.292,339.683,13.0863,µm,Surface,Position,1,8167,
652.014,237.89,10.9215,µm,Surface,Position,1,8168,
469.468,407.167,23.8638,µm,Surface,Position,1,8169,
390.907,479.564,27.875,µm,Surface,Position,1,8170,
392.749,477.742,29.7202,µm,Surface,Position,1,8171,
346.752,545.488,9.94711,µm,Surface,Position,1,8172,
350.142,518.03,30.1786,µm,Surface,Position,1,8173,
568.446,300.366,30.9297,µm,Surface,Position,1,8174,
287.715,603.733,10.586,µm,Surface,Position,1,8175,
466.552,420.934,14.4693,µm,Surface,Position,1,8176,
397.996,479.679,23.4006,µm,Surface,Position,1,8177,
275.858,617.258,10.6677,µm,Surface,Position,1,8178,
248.091,643.589,11.3199,µm,Surface,Position,1,8179,
188.584,693.371,21.8203,µm,Surface,Position,1,8180,
379.524,512.179,14.3021,µm,Surface,Position,1,8181,
297.528,578.391,28.4768,µm,Surface,Position,1,8183,
266.296,616.206,21.4273,µm,Surface,Position,1,8184,
271.812,612.562,22.3468,µm,Surface,Position,1,8185,
250.649,641.154,17.6407,µm,Surface,Position,1,8186,
696.685,190.297,18.1583,µm,Surface,Position,1,8187,
594.519,284.724,26.5142,µm,Surface,Position,1,8188,
552.186,341.86,12.975,µm,Surface,Position,1,8189,
207.878,676.621,23.4456,µm,Surface,Position,1,8190,
271.955,618.203,17.897,µm,Surface,Position,1,8191,
607.559,287.482,13.9618,µm,Surface,Position,1,8192,
557.244,338.815,12.6945,µm,Surface,Position,1,8193,
350.774,524.97,30.5366,µm,Surface,Position,1,8194,
262.694,616.893,27.1906,µm,Surface,Position,1,8195,
490.666,406.576,14.9109,µm,Surface,Position,1,8196,
404.173,481.284,22.7093,µm,Surface,Position,1,8197,
380.811,510.923,15.8047,µm,Surface,Position,1,8198,
603.896,255.262,13.99,µm,Surface,Position,1,8199,
495.544,354.867,24.4227,µm,Surface,Position,1,8200,
606.884,252.494,13.8861,µm,Surface,Position,1,8201,
232.006,616.669,24.3311,µm,Surface,Position,1,8202,
179.298,676.109,19.4361,µm,Surface,Position,1,8203,
393.244,463.525,18.1818,µm,Surface,Position,1,8204,
648.085,199.091,25.0956,µm,Surface,Position,1,8205,
315.5,549.674,10.6653,µm,Surface,Position,1,8206,
452.819,404.779,17.2105,µm,Surface,Position,1,8207,
648.099,210.714,18.233,µm,Surface,Position,1,8208,
158.391,698.463,20.1192,µm,Surface,Position,1,8209,
207.524,647.337,21.2019,µm,Surface,Position,1,8210,
226.25,639.383,13.2567,µm,Surface,Position,1,8211,
296.73,567.28,12.625,µm,Surface,Position,1,8212,
441.202,404.844,29.6308,µm,Surface,Position,1,8213,
436.541,406.369,31.7775,µm,Surface,Position,1,8214,
400.693,449.847,25.8039,µm,Surface,Position,1,8215,
208.435,646.572,20.2019,µm,Surface,Position,1,8216,
297.151,564.602,17.0811,µm,Surface,Position,1,8217,
376.389,491.515,12.4247,µm,Surface,Position,1,8218,
198.32,657.511,20.7171,µm,Surface,Position,1,8219,
597.259,268.573,12.4426,µm,Surface,Position,1,8220,
254.925,611.958,12.821,µm,Surface,Position,1,8221,
220.305,643.5,15.6971,µm,Surface,Position,1,8222,
289.052,576.438,16.134,µm,Surface,Position,1,8223,
669.012,194.641,17.8226,µm,Surface,Position,1,8226,
239.81,628.66,13.9632,µm,Surface,Position,1,8227,
268.076,601.054,14.7904,µm,Surface,Position,1,8228,
239.103,626.73,15.0354,µm,Surface,Position,1,8229,
259.316,604.001,17.6484,µm,Surface,Position,1,8230,
471.531,396.514,15.9361,µm,Surface,Position,1,8231,
654.562,195.605,30.93,µm,Surface,Position,1,8232,
219.729,644.501,19.6648,µm,Surface,Position,1,8233,
561.242,303.75,21.4858,µm,Surface,Position,1,8234,
595.92,274.482,14.3718,µm,Surface,Position,1,8236,
159.17,716.18,11.9749,µm,Surface,Position,1,8237,
654.928,213.295,20.7693,µm,Surface,Position,1,8238,
527.364,337.126,24.941,µm,Surface,Position,1,8239,
312.964,554.662,19.6262,µm,Surface,Position,1,8240,
259.647,602.026,21.4712,µm,Surface,Position,1,8241,
559.667,314.767,12.6042,µm,Surface,Position,1,8242,
539.935,334.958,11.6762,µm,Surface,Position,1,8243,
208.849,668.757,10.4493,µm,Surface,Position,1,8244,
326.781,551.799,10.1675,µm,Surface,Position,1,8245,
252.646,623.102,12.125,µm,Surface,Position,1,8246,
666.819,193.696,27.6203,µm,Surface,Position,1,8247,
328.922,544.185,13.8506,µm,Surface,Position,1,8248,
560.093,312.108,15.775,µm,Surface,Position,1,8249,
273.354,602.964,11.9771,µm,Surface,Position,1,8250,
456.546,411.641,19.4666,µm,Surface,Position,1,8251,
455.118,410.083,23.1012,µm,Surface,Position,1,8252,
258.131,616.007,17.1148,µm,Surface,Position,1,8254,
451.424,412.313,24.0161,µm,Surface,Position,1,8256,
616.518,262.01,11.7292,µm,Surface,Position,1,8257,
322.472,545.612,22.5932,µm,Surface,Position,1,8258,
433.502,430.627,24.566,µm,Surface,Position,1,8259,
214.075,660.965,15.9692,µm,Surface,Position,1,8260,
388.472,492.251,11.0496,µm,Surface,Position,1,8261,
262.588,609.933,17.7393,µm,Surface,Position,1,8262,
211.518,647.871,28.3,µm,Surface,Position,1,8263,
309.194,574.32,10.2831,µm,Surface,Position,1,8264,
598.414,271.396,21.6469,µm,Surface,Position,1,8265,
487.151,393.809,12.2183,µm,Surface,Position,1,8266,
696.955,185.245,11.0088,µm,Surface,Position,1,8267,
188.106,692.292,13.2254,µm,Surface,Position,1,8268,
483.801,394.258,12.625,µm,Surface,Position,1,8269,
698.96,173.896,21.6435,µm,Surface,Position,1,8270,
182.354,646.718,30.6364,µm,Surface,Position,1,8271,
323.673,518.012,18.7759,µm,Surface,Position,1,8272,
167.254,685.987,9.99427,µm,Surface,Position,1,8273,
678.041,173.681,11.8407,µm,Surface,Position,1,8274,
638.15,212.582,13.2023,µm,Surface,Position,1,8275,
541.701,290.165,30.4184,µm,Surface,Position,1,8276,
235.409,608.058,17.9352,µm,Surface,Position,1,8277,
570.767,257.73,31.2455,µm,Surface,Position,1,8278,
314.263,522.192,23.9167,µm,Surface,Position,1,8279,
321.382,527.373,14.0041,µm,Surface,Position,1,8280,
642.075,207.839,14.8135,µm,Surface,Position,1,8281,
164.726,679.859,18.7384,µm,Surface,Position,1,8282,
525.627,324.5,14.1268,µm,Surface,Position,1,8283,
236.422,606.509,19.0132,µm,Surface,Position,1,8284,
170.92,675.356,15.25,µm,Surface,Position,1,8285,
641.092,201.728,19.2361,µm,Surface,Position,1,8286,
449.391,399.565,15.144,µm,Surface,Position,1,8287,
665.342,173.053,24.0481,µm,Surface,Position,1,8288,
315.972,523.734,23.3571,µm,Surface,Position,1,8289,
211.504,636.934,17.2802,µm,Surface,Position,1,8290,
417.378,422.344,24.0144,µm,Surface,Position,1,8291,
226.419,620.672,18.2042,µm,Surface,Position,1,8292,
635.15,207.437,21.868,µm,Surface,Position,1,8294,
217.668,623.553,22.3897,µm,Surface,Position,1,8295,
197.119,636.703,29.4547,µm,Surface,Position,1,8297,
342.244,514.856,10.1771,µm,Surface,Position,1,8298,
548.442,298.509,18.0694,µm,Surface,Position,1,8300,
707.656,139.933,17.3355,µm,Surface,Position,1,8301,
550.083,300.707,15.1031,µm,Surface,Position,1,8303,
313.813,531.809,19.2833,µm,Surface,Position,1,8304,
344.111,511.795,10.6339,µm,Surface,Position,1,8305,
402.08,447.917,19.9603,µm,Surface,Position,1,8306,
376.137,461.625,26.6591,µm,Surface,Position,1,8308,
260.067,584.791,21.6962,µm,Surface,Position,1,8309,
220.309,614.187,31.2823,µm,Surface,Position,1,8310,
233.257,608.049,26.1288,µm,Surface,Position,1,8311,
437.546,416.927,13.4161,µm,Surface,Position,1,8312,
171.849,675.267,20.3413,µm,Surface,Position,1,8313,
322.387,530.367,14.8789,µm,Surface,Position,1,8314,
459.579,398.343,13.1065,µm,Surface,Position,1,8315,
488.299,370.704,12.4875,µm,Surface,Position,1,8317,
293.676,546.559,27.3826,µm,Surface,Position,1,8318,
398.154,449.006,20.5133,µm,Surface,Position,1,8319,
442.54,402.194,22.1058,µm,Surface,Position,1,8320,
149.299,711.971,10.8332,µm,Surface,Position,1,8321,
258.468,597.739,16.4739,µm,Surface,Position,1,8322,
272.786,576.732,19.8347,µm,Surface,Position,1,8323,
646.58,193.795,29.5564,µm,Surface,Position,1,8324,
164.049,687.591,18.0839,µm,Surface,Position,1,8325,
543.706,295.316,30.8831,µm,Surface,Position,1,8327,
411.152,435.249,23.8305,µm,Surface,Position,1,8328,
175.536,679.526,16.1844,µm,Surface,Position,1,8329,
408.186,450.718,14.5514,µm,Surface,Position,1,8330,
177.448,676.918,16.1816,µm,Surface,Position,1,8331,
242.983,619.197,9.92021,µm,Surface,Position,1,8333,
568.902,276.163,24.175,µm,Surface,Position,1,8334,
376.137,484.689,10.4659,µm,Surface,Position,1,8335,
257.329,602.952,12.7998,µm,Surface,Position,1,8336,
281.514,564.19,25.625,µm,Surface,Position,1,8337,
392.842,451.03,27.5947,µm,Surface,Position,1,8338,
264.231,583.134,24.806,µm,Surface,Position,1,8339,
229.307,631.375,14.1133,µm,Surface,Position,1,8340,
252.494,590.517,27.3393,µm,Surface,Position,1,8341,
309.066,539.747,26.0014,µm,Surface,Position,1,8342,
166.705,659.128,20.3875,µm,Surface,Position,1,8343,
187.397,637.361,21.9943,µm,Surface,Position,1,8344,
242.091,588.26,17.6721,µm,Surface,Position,1,8345,
533.997,280.381,31.4422,µm,Surface,Position,1,8346,
145.39,691.359,10.4583,µm,Surface,Position,1,8347,
225.689,606.401,16.4332,µm,Surface,Position,1,8348,
389.045,445.656,18.4571,µm,Surface,Position,1,8349,
253.404,574.266,20.9109,µm,Surface,Position,1,8350,
299.581,521.474,25.7159,µm,Surface,Position,1,8351,
289.271,540.004,19.6346,µm,Surface,Position,1,8352,
655.735,178.718,15.3324,µm,Surface,Position,1,8354,
231.297,589.333,27.8678,µm,Surface,Position,1,8355,
315.559,513.29,19.4062,µm,Surface,Position,1,8356,
316.768,513.974,19.0779,µm,Surface,Position,1,8357,
430.039,391.885,27.5356,µm,Surface,Position,1,8358,
513.096,310.353,25.375,µm,Surface,Position,1,8359,
389.292,428.044,31.5553,µm,Surface,Position,1,8360,
167.937,666.409,15.5333,µm,Surface,Position,1,8362,
657.63,177.893,15.3381,µm,Surface,Position,1,8363,
331.506,490.2,28.275,µm,Surface,Position,1,8364,
167.711,665.406,18.8051,µm,Surface,Position,1,8365,
396.778,432.797,21.6987,µm,Surface,Position,1,8366,
429.056,409.261,14.5847,µm,Surface,Position,1,8367,
325.863,508.289,19.0989,µm,Surface,Position,1,8368,
131.781,711.037,9.6875,µm,Surface,Position,1,8369,
696.326,133.915,21.5805,µm,Surface,Position,1,8370,
191.939,639.564,20.3426,µm,Surface,Position,1,8371,
335.109,491.341,26.6171,µm,Surface,Position,1,8372,
175.479,657.524,19.3556,µm,Surface,Position,1,8373,
331.087,496.765,24.5098,µm,Surface,Position,1,8374,
441.132,399.145,14.8343,µm,Surface,Position,1,8375,
200.399,632.581,18.25,µm,Surface,Position,1,8376,
399.58,434.848,18.93,µm,Surface,Position,1,8377,
407.829,432.363,19.6824,µm,Surface,Position,1,8378,
189.718,638.9,25.3144,µm,Surface,Position,1,8379,
250.665,589.44,15.2814,µm,Surface,Position,1,8380,
197.494,629.134,26.5798,µm,Surface,Position,1,8381,
393.557,438.626,23.2604,µm,Surface,Position,1,8382,
254.99,582.186,18.1329,µm,Surface,Position,1,8383,
376.499,452.714,24.4198,µm,Surface,Position,1,8384,
134.762,710.812,11.8756,µm,Surface,Position,1,8385,
216.641,611.278,26.6959,µm,Surface,Position,1,8386,
123.862,707.63,23.6438,µm,Surface,Position,1,8388,
142.883,689.1,23.0522,µm,Surface,Position,1,8389,
256.154,588.885,10.7182,µm,Surface,Position,1,8390,
343.889,489.741,21.8074,µm,Surface,Position,1,8392,
