
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
585.618,µm,Surface,Position,1,7467,
385.358,µm,Surface,Position,1,7468,
526.854,µm,Surface,Position,1,7469,
623.507,µm,Surface,Position,1,7470,
535.538,µm,Surface,Position,1,7471,
565.079,µm,Surface,Position,1,7472,
337.802,µm,Surface,Position,1,7473,
495.709,µm,Surface,Position,1,7474,
520.453,µm,Surface,Position,1,7475,
631.058,µm,Surface,Position,1,7476,
662.598,µm,Surface,Position,1,7477,
437.823,µm,Surface,Position,1,7478,
299.651,µm,Surface,Position,1,7479,
645.157,µm,Surface,Position,1,7480,
356.291,µm,Surface,Position,1,7481,
473.693,µm,Surface,Position,1,7482,
360.213,µm,Surface,Position,1,7483,
537.882,µm,Surface,Position,1,7484,
448.675,µm,Surface,Position,1,7485,
474.19,µm,Surface,Position,1,7486,
613.689,µm,Surface,Position,1,7487,
356.25,µm,Surface,Position,1,7488,
613.586,µm,Surface,Position,1,7489,
378.407,µm,Surface,Position,1,7490,
508.287,µm,Surface,Position,1,7491,
527.11,µm,Surface,Position,1,7492,
329.964,µm,Surface,Position,1,7493,
432.537,µm,Surface,Position,1,7494,
613.54,µm,Surface,Position,1,7495,
707.799,µm,Surface,Position,1,7496,
444.9,µm,Surface,Position,1,7497,
660.833,µm,Surface,Position,1,7498,
612.311,µm,Surface,Position,1,7500,
605.724,µm,Surface,Position,1,7501,
647.374,µm,Surface,Position,1,7502,
392.528,µm,Surface,Position,1,7503,
710.118,µm,Surface,Position,1,7504,
350.415,µm,Surface,Position,1,7505,
707.333,µm,Surface,Position,1,7506,
505.811,µm,Surface,Position,1,7507,
565.298,µm,Surface,Position,1,7508,
437.192,µm,Surface,Position,1,7509,
579.482,µm,Surface,Position,1,7510,
644.825,µm,Surface,Position,1,7511,
649.706,µm,Surface,Position,1,7512,
608.426,µm,Surface,Position,1,7513,
651.059,µm,Surface,Position,1,7514,
546.38,µm,Surface,Position,1,7516,
526.196,µm,Surface,Position,1,7517,
330.662,µm,Surface,Position,1,7518,
503.208,µm,Surface,Position,1,7519,
412.25,µm,Surface,Position,1,7520,
500.348,µm,Surface,Position,1,7521,
711.739,µm,Surface,Position,1,7522,
499.26,µm,Surface,Position,1,7523,
650.27,µm,Surface,Position,1,7524,
664.704,µm,Surface,Position,1,7525,
343.339,µm,Surface,Position,1,7526,
358.043,µm,Surface,Position,1,7527,
527.345,µm,Surface,Position,1,7528,
479.178,µm,Surface,Position,1,7529,
351.257,µm,Surface,Position,1,7530,
709.5,µm,Surface,Position,1,7531,
476.74,µm,Surface,Position,1,7532,
713.719,µm,Surface,Position,1,7534,
501.457,µm,Surface,Position,1,7535,
350.543,µm,Surface,Position,1,7536,
498.113,µm,Surface,Position,1,7537,
494.663,µm,Surface,Position,1,7538,
608.69,µm,Surface,Position,1,7539,
566.644,µm,Surface,Position,1,7540,
693.471,µm,Surface,Position,1,7541,
498.04,µm,Surface,Position,1,7542,
630.747,µm,Surface,Position,1,7544,
637.234,µm,Surface,Position,1,7546,
483.294,µm,Surface,Position,1,7547,
465.687,µm,Surface,Position,1,7548,
568.108,µm,Surface,Position,1,7549,
365.518,µm,Surface,Position,1,7550,
684.045,µm,Surface,Position,1,7552,
477.297,µm,Surface,Position,1,7554,
688.226,µm,Surface,Position,1,7555,
692.713,µm,Surface,Position,1,7556,
420.93,µm,Surface,Position,1,7557,
412.931,µm,Surface,Position,1,7559,
443.283,µm,Surface,Position,1,7560,
477.519,µm,Surface,Position,1,7561,
467.735,µm,Surface,Position,1,7562,
669.608,µm,Surface,Position,1,7563,
457.387,µm,Surface,Position,1,7564,
524.356,µm,Surface,Position,1,7565,
345.612,µm,Surface,Position,1,7566,
687.454,µm,Surface,Position,1,7567,
687.427,µm,Surface,Position,1,7568,
650.38,µm,Surface,Position,1,7570,
501.754,µm,Surface,Position,1,7571,
533.175,µm,Surface,Position,1,7572,
707.729,µm,Surface,Position,1,7573,
441.598,µm,Surface,Position,1,7574,
428.605,µm,Surface,Position,1,7575,
383.056,µm,Surface,Position,1,7576,
442.101,µm,Surface,Position,1,7577,
708.744,µm,Surface,Position,1,7578,
440.074,µm,Surface,Position,1,7579,
412.647,µm,Surface,Position,1,7580,
503.584,µm,Surface,Position,1,7581,
703.64,µm,Surface,Position,1,7582,
496.258,µm,Surface,Position,1,7583,
484.113,µm,Surface,Position,1,7584,
462.671,µm,Surface,Position,1,7585,
351.38,µm,Surface,Position,1,7586,
507.572,µm,Surface,Position,1,7587,
577.298,µm,Surface,Position,1,7588,
629.251,µm,Surface,Position,1,7590,
538.357,µm,Surface,Position,1,7591,
707.437,µm,Surface,Position,1,7592,
409.403,µm,Surface,Position,1,7594,
420.949,µm,Surface,Position,1,7596,
692.886,µm,Surface,Position,1,7597,
503.581,µm,Surface,Position,1,7598,
616.799,µm,Surface,Position,1,7599,
490.165,µm,Surface,Position,1,7600,
592.684,µm,Surface,Position,1,7602,
683.472,µm,Surface,Position,1,7603,
694.745,µm,Surface,Position,1,7604,
644.163,µm,Surface,Position,1,7605,
413.402,µm,Surface,Position,1,7606,
663.985,µm,Surface,Position,1,7609,
356.269,µm,Surface,Position,1,7610,
597.559,µm,Surface,Position,1,7611,
647.492,µm,Surface,Position,1,7612,
469.633,µm,Surface,Position,1,7613,
456.699,µm,Surface,Position,1,7614,
706.164,µm,Surface,Position,1,7615,
500.991,µm,Surface,Position,1,7616,
639.628,µm,Surface,Position,1,7617,
474.51,µm,Surface,Position,1,7619,
691.236,µm,Surface,Position,1,7620,
488.458,µm,Surface,Position,1,7621,
708.803,µm,Surface,Position,1,7622,
341.922,µm,Surface,Position,1,7623,
503.781,µm,Surface,Position,1,7624,
683.08,µm,Surface,Position,1,7625,
533.405,µm,Surface,Position,1,7626,
563.957,µm,Surface,Position,1,7628,
442.327,µm,Surface,Position,1,7629,
356.023,µm,Surface,Position,1,7630,
711.259,µm,Surface,Position,1,7631,
590.003,µm,Surface,Position,1,7632,
697.371,µm,Surface,Position,1,7633,
677.281,µm,Surface,Position,1,7634,
423.989,µm,Surface,Position,1,7636,
629.446,µm,Surface,Position,1,7637,
646.044,µm,Surface,Position,1,7638,
623.413,µm,Surface,Position,1,7639,
445.523,µm,Surface,Position,1,7640,
698.296,µm,Surface,Position,1,7641,
397.561,µm,Surface,Position,1,7642,
628.388,µm,Surface,Position,1,7644,
495.788,µm,Surface,Position,1,7645,
401.472,µm,Surface,Position,1,7646,
348.417,µm,Surface,Position,1,7647,
686.755,µm,Surface,Position,1,7648,
627.781,µm,Surface,Position,1,7649,
702.334,µm,Surface,Position,1,7650,
673.714,µm,Surface,Position,1,7652,
623.863,µm,Surface,Position,1,7653,
654.095,µm,Surface,Position,1,7654,
548.234,µm,Surface,Position,1,7655,
456.846,µm,Surface,Position,1,7656,
568.657,µm,Surface,Position,1,7657,
535.377,µm,Surface,Position,1,7658,
581.085,µm,Surface,Position,1,7659,
536.378,µm,Surface,Position,1,7661,
637.394,µm,Surface,Position,1,7662,
516.336,µm,Surface,Position,1,7663,
505.4,µm,Surface,Position,1,7664,
415.117,µm,Surface,Position,1,7665,
410.671,µm,Surface,Position,1,7666,
675.137,µm,Surface,Position,1,7667,
533.293,µm,Surface,Position,1,7668,
628.122,µm,Surface,Position,1,7669,
507.847,µm,Surface,Position,1,7670,
616.943,µm,Surface,Position,1,7671,
686.714,µm,Surface,Position,1,7672,
538.725,µm,Surface,Position,1,7673,
417.184,µm,Surface,Position,1,7675,
365.03,µm,Surface,Position,1,7676,
645.547,µm,Surface,Position,1,7678,
539.574,µm,Surface,Position,1,7679,
688.512,µm,Surface,Position,1,7680,
616.241,µm,Surface,Position,1,7681,
382.489,µm,Surface,Position,1,7682,
369.442,µm,Surface,Position,1,7683,
669.265,µm,Surface,Position,1,7684,
601.334,µm,Surface,Position,1,7685,
636.899,µm,Surface,Position,1,7686,
435.884,µm,Surface,Position,1,7687,
395.663,µm,Surface,Position,1,7688,
475.72,µm,Surface,Position,1,7689,
474.019,µm,Surface,Position,1,7690,
691.99,µm,Surface,Position,1,7692,
711.474,µm,Surface,Position,1,7694,
578.988,µm,Surface,Position,1,7695,
591.764,µm,Surface,Position,1,7696,
393.649,µm,Surface,Position,1,7697,
478.191,µm,Surface,Position,1,7698,
447.408,µm,Surface,Position,1,7699,
604.839,µm,Surface,Position,1,7700,
405.854,µm,Surface,Position,1,7701,
415.066,µm,Surface,Position,1,7702,
430.584,µm,Surface,Position,1,7703,
423.625,µm,Surface,Position,1,7704,
444.366,µm,Surface,Position,1,7705,
394.457,µm,Surface,Position,1,7706,
329.379,µm,Surface,Position,1,7707,
701.23,µm,Surface,Position,1,7708,
382.687,µm,Surface,Position,1,7709,
649.028,µm,Surface,Position,1,7710,
692.798,µm,Surface,Position,1,7711,
652.483,µm,Surface,Position,1,7712,
447.575,µm,Surface,Position,1,7713,
416.595,µm,Surface,Position,1,7714,
393.226,µm,Surface,Position,1,7715,
441.677,µm,Surface,Position,1,7716,
700.751,µm,Surface,Position,1,7717,
471.992,µm,Surface,Position,1,7718,
449.976,µm,Surface,Position,1,7719,
669.6,µm,Surface,Position,1,7720,
398.764,µm,Surface,Position,1,7721,
675.134,µm,Surface,Position,1,7722,
535.183,µm,Surface,Position,1,7723,
674.776,µm,Surface,Position,1,7724,
408.859,µm,Surface,Position,1,7726,
428.902,µm,Surface,Position,1,7727,
615.549,µm,Surface,Position,1,7728,
658.294,µm,Surface,Position,1,7729,
703.968,µm,Surface,Position,1,7730,
622.409,µm,Surface,Position,1,7731,
657.219,µm,Surface,Position,1,7732,
543.092,µm,Surface,Position,1,7734,
702.148,µm,Surface,Position,1,7735,
438.383,µm,Surface,Position,1,7736,
420.476,µm,Surface,Position,1,7738,
702.854,µm,Surface,Position,1,7739,
650.266,µm,Surface,Position,1,7740,
328.799,µm,Surface,Position,1,7741,
332.112,µm,Surface,Position,1,7742,
506.004,µm,Surface,Position,1,7743,
478.547,µm,Surface,Position,1,7745,
433.322,µm,Surface,Position,1,7746,
619.439,µm,Surface,Position,1,7747,
704.36,µm,Surface,Position,1,7749,
706.655,µm,Surface,Position,1,7750,
650.231,µm,Surface,Position,1,7751,
311.05,µm,Surface,Position,1,7752,
644.297,µm,Surface,Position,1,7753,
617.187,µm,Surface,Position,1,7754,
553.624,µm,Surface,Position,1,7755,
344.486,µm,Surface,Position,1,7756,
710.534,µm,Surface,Position,1,7757,
549.808,µm,Surface,Position,1,7758,
591.297,µm,Surface,Position,1,7759,
505.533,µm,Surface,Position,1,7760,
463.681,µm,Surface,Position,1,7761,
682.954,µm,Surface,Position,1,7762,
706.22,µm,Surface,Position,1,7763,
516.991,µm,Surface,Position,1,7764,
311.764,µm,Surface,Position,1,7765,
527.651,µm,Surface,Position,1,7766,
667.166,µm,Surface,Position,1,7767,
261.499,µm,Surface,Position,1,7768,
682.722,µm,Surface,Position,1,7769,
248.244,µm,Surface,Position,1,7770,
451.701,µm,Surface,Position,1,7771,
529.438,µm,Surface,Position,1,7772,
574.13,µm,Surface,Position,1,7773,
523.152,µm,Surface,Position,1,7774,
486.805,µm,Surface,Position,1,7775,
693.145,µm,Surface,Position,1,7776,
497.942,µm,Surface,Position,1,7777,
325.46,µm,Surface,Position,1,7778,
549.805,µm,Surface,Position,1,7779,
653.072,µm,Surface,Position,1,7780,
654.601,µm,Surface,Position,1,7781,
663.116,µm,Surface,Position,1,7782,
658.711,µm,Surface,Position,1,7783,
530.933,µm,Surface,Position,1,7784,
511.366,µm,Surface,Position,1,7785,
574.896,µm,Surface,Position,1,7786,
439.976,µm,Surface,Position,1,7787,
524.464,µm,Surface,Position,1,7788,
377.789,µm,Surface,Position,1,7789,
686.528,µm,Surface,Position,1,7790,
512.454,µm,Surface,Position,1,7791,
415.035,µm,Surface,Position,1,7793,
529.52,µm,Surface,Position,1,7794,
646.98,µm,Surface,Position,1,7796,
696.796,µm,Surface,Position,1,7797,
517.916,µm,Surface,Position,1,7798,
529.427,µm,Surface,Position,1,7800,
687.487,µm,Surface,Position,1,7801,
605.645,µm,Surface,Position,1,7802,
522.621,µm,Surface,Position,1,7803,
688.724,µm,Surface,Position,1,7804,
619.342,µm,Surface,Position,1,7805,
546.497,µm,Surface,Position,1,7806,
526.715,µm,Surface,Position,1,7807,
277.504,µm,Surface,Position,1,7808,
434.392,µm,Surface,Position,1,7810,
276.158,µm,Surface,Position,1,7811,
662.559,µm,Surface,Position,1,7812,
548.513,µm,Surface,Position,1,7813,
416.693,µm,Surface,Position,1,7814,
651.222,µm,Surface,Position,1,7815,
440.792,µm,Surface,Position,1,7816,
493.914,µm,Surface,Position,1,7817,
690.545,µm,Surface,Position,1,7818,
594.718,µm,Surface,Position,1,7819,
318.405,µm,Surface,Position,1,7820,
651.542,µm,Surface,Position,1,7821,
520.283,µm,Surface,Position,1,7822,
380.337,µm,Surface,Position,1,7823,
496.416,µm,Surface,Position,1,7824,
575.949,µm,Surface,Position,1,7825,
613.075,µm,Surface,Position,1,7826,
659.733,µm,Surface,Position,1,7827,
485.854,µm,Surface,Position,1,7828,
411.923,µm,Surface,Position,1,7830,
692.764,µm,Surface,Position,1,7832,
694.859,µm,Surface,Position,1,7833,
448.776,µm,Surface,Position,1,7835,
597.52,µm,Surface,Position,1,7836,
393.978,µm,Surface,Position,1,7838,
538.051,µm,Surface,Position,1,7839,
321.012,µm,Surface,Position,1,7840,
702.574,µm,Surface,Position,1,7841,
677.121,µm,Surface,Position,1,7842,
614.698,µm,Surface,Position,1,7843,
292.556,µm,Surface,Position,1,7844,
638.328,µm,Surface,Position,1,7845,
453.734,µm,Surface,Position,1,7846,
680.592,µm,Surface,Position,1,7847,
330.458,µm,Surface,Position,1,7848,
507.724,µm,Surface,Position,1,7849,
644.495,µm,Surface,Position,1,7850,
510.905,µm,Surface,Position,1,7851,
642.312,µm,Surface,Position,1,7852,
307.671,µm,Surface,Position,1,7853,
482.16,µm,Surface,Position,1,7854,
692.359,µm,Surface,Position,1,7855,
237.753,µm,Surface,Position,1,7856,
261.468,µm,Surface,Position,1,7857,
675.158,µm,Surface,Position,1,7858,
655.974,µm,Surface,Position,1,7859,
502.13,µm,Surface,Position,1,7860,
685.356,µm,Surface,Position,1,7861,
546.893,µm,Surface,Position,1,7862,
699.465,µm,Surface,Position,1,7863,
469.964,µm,Surface,Position,1,7864,
671.598,µm,Surface,Position,1,7865,
583.086,µm,Surface,Position,1,7866,
414.874,µm,Surface,Position,1,7867,
214.847,µm,Surface,Position,1,7868,
480.302,µm,Surface,Position,1,7869,
636.03,µm,Surface,Position,1,7870,
623.178,µm,Surface,Position,1,7871,
600.893,µm,Surface,Position,1,7872,
591.666,µm,Surface,Position,1,7873,
268.89,µm,Surface,Position,1,7874,
680.852,µm,Surface,Position,1,7875,
686.368,µm,Surface,Position,1,7876,
619.852,µm,Surface,Position,1,7877,
622.5,µm,Surface,Position,1,7878,
424.717,µm,Surface,Position,1,7879,
674.738,µm,Surface,Position,1,7880,
331.177,µm,Surface,Position,1,7881,
432.969,µm,Surface,Position,1,7882,
570.258,µm,Surface,Position,1,7883,
268.169,µm,Surface,Position,1,7884,
331.75,µm,Surface,Position,1,7885,
543.423,µm,Surface,Position,1,7886,
380.594,µm,Surface,Position,1,7888,
493.316,µm,Surface,Position,1,7889,
463.286,µm,Surface,Position,1,7890,
324.673,µm,Surface,Position,1,7891,
580.21,µm,Surface,Position,1,7892,
525.711,µm,Surface,Position,1,7893,
241.662,µm,Surface,Position,1,7894,
573.428,µm,Surface,Position,1,7895,
411.873,µm,Surface,Position,1,7896,
403.496,µm,Surface,Position,1,7897,
699.107,µm,Surface,Position,1,7898,
511.719,µm,Surface,Position,1,7899,
466.14,µm,Surface,Position,1,7900,
508.969,µm,Surface,Position,1,7901,
466.665,µm,Surface,Position,1,7902,
508.628,µm,Surface,Position,1,7903,
420.078,µm,Surface,Position,1,7904,
324.833,µm,Surface,Position,1,7905,
387.785,µm,Surface,Position,1,7906,
276.408,µm,Surface,Position,1,7907,
576.621,µm,Surface,Position,1,7908,
493.968,µm,Surface,Position,1,7909,
332.112,µm,Surface,Position,1,7910,
520.901,µm,Surface,Position,1,7911,
260.417,µm,Surface,Position,1,7912,
387.034,µm,Surface,Position,1,7913,
379.171,µm,Surface,Position,1,7914,
241.814,µm,Surface,Position,1,7915,
242.712,µm,Surface,Position,1,7916,
572.911,µm,Surface,Position,1,7917,
648.201,µm,Surface,Position,1,7918,
624.126,µm,Surface,Position,1,7919,
668.689,µm,Surface,Position,1,7920,
242.737,µm,Surface,Position,1,7921,
422.841,µm,Surface,Position,1,7922,
578.493,µm,Surface,Position,1,7924,
517.391,µm,Surface,Position,1,7926,
606.358,µm,Surface,Position,1,7927,
249.703,µm,Surface,Position,1,7928,
518.954,µm,Surface,Position,1,7930,
636.664,µm,Surface,Position,1,7931,
478.31,µm,Surface,Position,1,7932,
604.112,µm,Surface,Position,1,7933,
427.83,µm,Surface,Position,1,7934,
480.32,µm,Surface,Position,1,7935,
670.831,µm,Surface,Position,1,7936,
326.374,µm,Surface,Position,1,7937,
626.688,µm,Surface,Position,1,7938,
713.721,µm,Surface,Position,1,7939,
246.636,µm,Surface,Position,1,7940,
563.555,µm,Surface,Position,1,7941,
222.329,µm,Surface,Position,1,7942,
457.774,µm,Surface,Position,1,7943,
386.325,µm,Surface,Position,1,7944,
706.697,µm,Surface,Position,1,7945,
681.385,µm,Surface,Position,1,7946,
608.677,µm,Surface,Position,1,7947,
304.433,µm,Surface,Position,1,7948,
431.216,µm,Surface,Position,1,7949,
478.268,µm,Surface,Position,1,7950,
506.121,µm,Surface,Position,1,7951,
507.052,µm,Surface,Position,1,7952,
651.197,µm,Surface,Position,1,7953,
249.6,µm,Surface,Position,1,7954,
578.239,µm,Surface,Position,1,7956,
268.111,µm,Surface,Position,1,7957,
620.043,µm,Surface,Position,1,7958,
419.16,µm,Surface,Position,1,7959,
670.992,µm,Surface,Position,1,7960,
586.689,µm,Surface,Position,1,7961,
581.525,µm,Surface,Position,1,7962,
606.259,µm,Surface,Position,1,7963,
668.299,µm,Surface,Position,1,7964,
639.784,µm,Surface,Position,1,7965,
381.523,µm,Surface,Position,1,7966,
616.392,µm,Surface,Position,1,7967,
627.121,µm,Surface,Position,1,7968,
699.088,µm,Surface,Position,1,7969,
616.521,µm,Surface,Position,1,7970,
199.851,µm,Surface,Position,1,7971,
430.595,µm,Surface,Position,1,7972,
212.154,µm,Surface,Position,1,7973,
247.858,µm,Surface,Position,1,7974,
678.904,µm,Surface,Position,1,7976,
691.139,µm,Surface,Position,1,7977,
222.797,µm,Surface,Position,1,7978,
439.217,µm,Surface,Position,1,7979,
661.514,µm,Surface,Position,1,7980,
272.857,µm,Surface,Position,1,7981,
670.237,µm,Surface,Position,1,7982,
605.876,µm,Surface,Position,1,7983,
273.603,µm,Surface,Position,1,7984,
510.46,µm,Surface,Position,1,7985,
607.581,µm,Surface,Position,1,7986,
495.422,µm,Surface,Position,1,7987,
487.49,µm,Surface,Position,1,7988,
552.43,µm,Surface,Position,1,7989,
691.876,µm,Surface,Position,1,7990,
613.301,µm,Surface,Position,1,7991,
469.876,µm,Surface,Position,1,7992,
420.056,µm,Surface,Position,1,7993,
604.26,µm,Surface,Position,1,7994,
449.905,µm,Surface,Position,1,7995,
577.429,µm,Surface,Position,1,7996,
268.091,µm,Surface,Position,1,7997,
480.555,µm,Surface,Position,1,7999,
184.962,µm,Surface,Position,1,8000,
626.866,µm,Surface,Position,1,8001,
406.032,µm,Surface,Position,1,8002,
629.333,µm,Surface,Position,1,8003,
445.012,µm,Surface,Position,1,8004,
258.12,µm,Surface,Position,1,8005,
180.6,µm,Surface,Position,1,8006,
652.985,µm,Surface,Position,1,8007,
604.48,µm,Surface,Position,1,8008,
433.029,µm,Surface,Position,1,8009,
556.65,µm,Surface,Position,1,8010,
622.834,µm,Surface,Position,1,8011,
579.898,µm,Surface,Position,1,8012,
643.126,µm,Surface,Position,1,8013,
209.587,µm,Surface,Position,1,8014,
349.522,µm,Surface,Position,1,8015,
466.185,µm,Surface,Position,1,8016,
240.193,µm,Surface,Position,1,8017,
375.934,µm,Surface,Position,1,8018,
488.414,µm,Surface,Position,1,8019,
255.709,µm,Surface,Position,1,8020,
250.509,µm,Surface,Position,1,8021,
211.157,µm,Surface,Position,1,8022,
602.17,µm,Surface,Position,1,8023,
637.148,µm,Surface,Position,1,8024,
269.937,µm,Surface,Position,1,8025,
536.546,µm,Surface,Position,1,8026,
218.403,µm,Surface,Position,1,8027,
624.229,µm,Surface,Position,1,8028,
519.304,µm,Surface,Position,1,8029,
701.666,µm,Surface,Position,1,8030,
586.025,µm,Surface,Position,1,8031,
632.395,µm,Surface,Position,1,8032,
545.161,µm,Surface,Position,1,8033,
434.003,µm,Surface,Position,1,8034,
384.449,µm,Surface,Position,1,8035,
478.937,µm,Surface,Position,1,8036,
296.881,µm,Surface,Position,1,8037,
476.404,µm,Surface,Position,1,8038,
591.36,µm,Surface,Position,1,8039,
488.115,µm,Surface,Position,1,8040,
517.21,µm,Surface,Position,1,8041,
407.46,µm,Surface,Position,1,8042,
482.718,µm,Surface,Position,1,8043,
560.14,µm,Surface,Position,1,8044,
427.233,µm,Surface,Position,1,8045,
613.225,µm,Surface,Position,1,8046,
546.254,µm,Surface,Position,1,8047,
248.051,µm,Surface,Position,1,8048,
254.286,µm,Surface,Position,1,8049,
424.801,µm,Surface,Position,1,8050,
359.529,µm,Surface,Position,1,8051,
699.648,µm,Surface,Position,1,8052,
303.753,µm,Surface,Position,1,8053,
674.617,µm,Surface,Position,1,8054,
557.837,µm,Surface,Position,1,8056,
516.283,µm,Surface,Position,1,8057,
510.32,µm,Surface,Position,1,8058,
285.265,µm,Surface,Position,1,8059,
558.862,µm,Surface,Position,1,8060,
335.004,µm,Surface,Position,1,8061,
688.059,µm,Surface,Position,1,8062,
189.095,µm,Surface,Position,1,8063,
619.8,µm,Surface,Position,1,8064,
450.551,µm,Surface,Position,1,8065,
586.146,µm,Surface,Position,1,8066,
464.031,µm,Surface,Position,1,8068,
616.779,µm,Surface,Position,1,8069,
454.461,µm,Surface,Position,1,8070,
600.773,µm,Surface,Position,1,8071,
503.741,µm,Surface,Position,1,8072,
682.753,µm,Surface,Position,1,8073,
479.46,µm,Surface,Position,1,8074,
598.054,µm,Surface,Position,1,8075,
658.578,µm,Surface,Position,1,8076,
271.144,µm,Surface,Position,1,8077,
301.558,µm,Surface,Position,1,8078,
617.526,µm,Surface,Position,1,8079,
654.854,µm,Surface,Position,1,8080,
517.615,µm,Surface,Position,1,8081,
646.49,µm,Surface,Position,1,8082,
707.477,µm,Surface,Position,1,8083,
633.988,µm,Surface,Position,1,8084,
193.723,µm,Surface,Position,1,8085,
696.724,µm,Surface,Position,1,8086,
507.989,µm,Surface,Position,1,8088,
633.857,µm,Surface,Position,1,8090,
334.016,µm,Surface,Position,1,8091,
616.208,µm,Surface,Position,1,8092,
342.644,µm,Surface,Position,1,8093,
338.55,µm,Surface,Position,1,8094,
508.894,µm,Surface,Position,1,8095,
569.897,µm,Surface,Position,1,8096,
661.722,µm,Surface,Position,1,8098,
645.387,µm,Surface,Position,1,8099,
323.824,µm,Surface,Position,1,8100,
475.976,µm,Surface,Position,1,8101,
528.404,µm,Surface,Position,1,8102,
616.069,µm,Surface,Position,1,8103,
398.948,µm,Surface,Position,1,8104,
680.121,µm,Surface,Position,1,8105,
454.2,µm,Surface,Position,1,8106,
620.884,µm,Surface,Position,1,8107,
591.243,µm,Surface,Position,1,8108,
340.049,µm,Surface,Position,1,8109,
709.011,µm,Surface,Position,1,8110,
688.438,µm,Surface,Position,1,8111,
288.484,µm,Surface,Position,1,8112,
602.898,µm,Surface,Position,1,8113,
303.705,µm,Surface,Position,1,8114,
514.427,µm,Surface,Position,1,8115,
332.849,µm,Surface,Position,1,8116,
406.295,µm,Surface,Position,1,8117,
483.498,µm,Surface,Position,1,8118,
530.348,µm,Surface,Position,1,8119,
612.888,µm,Surface,Position,1,8120,
503.5,µm,Surface,Position,1,8121,
220.752,µm,Surface,Position,1,8123,
715.246,µm,Surface,Position,1,8124,
640.87,µm,Surface,Position,1,8125,
269.666,µm,Surface,Position,1,8126,
547.689,µm,Surface,Position,1,8127,
315.56,µm,Surface,Position,1,8128,
510.935,µm,Surface,Position,1,8129,
459.015,µm,Surface,Position,1,8130,
571.271,µm,Surface,Position,1,8131,
691.268,µm,Surface,Position,1,8132,
483.318,µm,Surface,Position,1,8133,
687.604,µm,Surface,Position,1,8135,
412.183,µm,Surface,Position,1,8136,
641.101,µm,Surface,Position,1,8137,
510.379,µm,Surface,Position,1,8138,
637.517,µm,Surface,Position,1,8139,
605.123,µm,Surface,Position,1,8140,
654.414,µm,Surface,Position,1,8141,
504.491,µm,Surface,Position,1,8142,
670.245,µm,Surface,Position,1,8143,
553.387,µm,Surface,Position,1,8144,
167.708,µm,Surface,Position,1,8145,
659.387,µm,Surface,Position,1,8146,
211.041,µm,Surface,Position,1,8147,
662.761,µm,Surface,Position,1,8148,
690.051,µm,Surface,Position,1,8149,
333.94,µm,Surface,Position,1,8150,
396.222,µm,Surface,Position,1,8151,
670.252,µm,Surface,Position,1,8154,
655.88,µm,Surface,Position,1,8155,
375.163,µm,Surface,Position,1,8156,
605.417,µm,Surface,Position,1,8157,
378.093,µm,Surface,Position,1,8158,
274.148,µm,Surface,Position,1,8159,
698.669,µm,Surface,Position,1,8160,
686.563,µm,Surface,Position,1,8161,
679.563,µm,Surface,Position,1,8162,
571.045,µm,Surface,Position,1,8163,
599.353,µm,Surface,Position,1,8164,
534.941,µm,Surface,Position,1,8165,
551.773,µm,Surface,Position,1,8166,
339.683,µm,Surface,Position,1,8167,
237.89,µm,Surface,Position,1,8168,
407.167,µm,Surface,Position,1,8169,
479.564,µm,Surface,Position,1,8170,
477.742,µm,Surface,Position,1,8171,
545.488,µm,Surface,Position,1,8172,
518.03,µm,Surface,Position,1,8173,
300.366,µm,Surface,Position,1,8174,
603.733,µm,Surface,Position,1,8175,
420.934,µm,Surface,Position,1,8176,
479.679,µm,Surface,Position,1,8177,
617.258,µm,Surface,Position,1,8178,
643.589,µm,Surface,Position,1,8179,
693.371,µm,Surface,Position,1,8180,
512.179,µm,Surface,Position,1,8181,
578.391,µm,Surface,Position,1,8183,
616.206,µm,Surface,Position,1,8184,
612.562,µm,Surface,Position,1,8185,
641.154,µm,Surface,Position,1,8186,
190.297,µm,Surface,Position,1,8187,
284.724,µm,Surface,Position,1,8188,
341.86,µm,Surface,Position,1,8189,
676.621,µm,Surface,Position,1,8190,
618.203,µm,Surface,Position,1,8191,
287.482,µm,Surface,Position,1,8192,
338.815,µm,Surface,Position,1,8193,
524.97,µm,Surface,Position,1,8194,
616.893,µm,Surface,Position,1,8195,
406.576,µm,Surface,Position,1,8196,
481.284,µm,Surface,Position,1,8197,
510.923,µm,Surface,Position,1,8198,
255.262,µm,Surface,Position,1,8199,
354.867,µm,Surface,Position,1,8200,
252.494,µm,Surface,Position,1,8201,
616.669,µm,Surface,Position,1,8202,
676.109,µm,Surface,Position,1,8203,
463.525,µm,Surface,Position,1,8204,
199.091,µm,Surface,Position,1,8205,
549.674,µm,Surface,Position,1,8206,
404.779,µm,Surface,Position,1,8207,
210.714,µm,Surface,Position,1,8208,
698.463,µm,Surface,Position,1,8209,
647.337,µm,Surface,Position,1,8210,
639.383,µm,Surface,Position,1,8211,
567.28,µm,Surface,Position,1,8212,
404.844,µm,Surface,Position,1,8213,
406.369,µm,Surface,Position,1,8214,
449.847,µm,Surface,Position,1,8215,
646.572,µm,Surface,Position,1,8216,
564.602,µm,Surface,Position,1,8217,
491.515,µm,Surface,Position,1,8218,
657.511,µm,Surface,Position,1,8219,
