
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
492.414,µm,Surface,Position,1,7465,
528.704,µm,Surface,Position,1,7466,
463.818,µm,Surface,Position,1,7467,
656.187,µm,Surface,Position,1,7468,
507.463,µm,Surface,Position,1,7469,
408.333,µm,Surface,Position,1,7470,
505.329,µm,Surface,Position,1,7471,
486.435,µm,Surface,Position,1,7472,
706.837,µm,Surface,Position,1,7473,
549.225,µm,Surface,Position,1,7474,
525.982,µm,Surface,Position,1,7475,
405.113,µm,Surface,Position,1,7476,
379.376,µm,Surface,Position,1,7477,
594.486,µm,Surface,Position,1,7478,
702.983,µm,Surface,Position,1,7479,
375.39,µm,Surface,Position,1,7480,
654.397,µm,Surface,Position,1,7481,
546.585,µm,Surface,Position,1,7482,
651.703,µm,Surface,Position,1,7483,
466.827,µm,Surface,Position,1,7484,
569.098,µm,Surface,Position,1,7485,
542.025,µm,Surface,Position,1,7486,
395.208,µm,Surface,Position,1,7487,
651.576,µm,Surface,Position,1,7488,
384.429,µm,Surface,Position,1,7489,
626.146,µm,Surface,Position,1,7490,
507.051,µm,Surface,Position,1,7491,
475.684,µm,Surface,Position,1,7492,
689.678,µm,Surface,Position,1,7493,
592.317,µm,Surface,Position,1,7494,
396.576,µm,Surface,Position,1,7495,
308.245,µm,Surface,Position,1,7496,
565.509,µm,Surface,Position,1,7497,
353.215,µm,Surface,Position,1,7498,
397.35,µm,Surface,Position,1,7500,
419.071,µm,Surface,Position,1,7501,
365.581,µm,Surface,Position,1,7502,
610.067,µm,Surface,Position,1,7503,
307.859,µm,Surface,Position,1,7504,
662.991,µm,Surface,Position,1,7505,
310.128,µm,Surface,Position,1,7506,
504.229,µm,Surface,Position,1,7507,
460.145,µm,Surface,Position,1,7508,
588.662,µm,Surface,Position,1,7509,
446.596,µm,Surface,Position,1,7510,
381.404,µm,Surface,Position,1,7511,
357.671,µm,Surface,Position,1,7512,
419.798,µm,Surface,Position,1,7513,
361.531,µm,Surface,Position,1,7514,
470.646,µm,Surface,Position,1,7516,
488.883,µm,Surface,Position,1,7517,
693.605,µm,Surface,Position,1,7518,
524.111,µm,Surface,Position,1,7519,
605.635,µm,Surface,Position,1,7520,
518.661,µm,Surface,Position,1,7521,
309.64,µm,Surface,Position,1,7522,
524.347,µm,Surface,Position,1,7523,
373.055,µm,Surface,Position,1,7524,
358.87,µm,Surface,Position,1,7525,
672.419,µm,Surface,Position,1,7526,
658.664,µm,Surface,Position,1,7527,
489.314,µm,Surface,Position,1,7528,
543.163,µm,Surface,Position,1,7529,
669.609,µm,Surface,Position,1,7530,
299.621,µm,Surface,Position,1,7531,
547.098,µm,Surface,Position,1,7532,
306.238,µm,Surface,Position,1,7534,
519.692,µm,Surface,Position,1,7535,
671.806,µm,Surface,Position,1,7536,
529.537,µm,Surface,Position,1,7537,
526.524,µm,Surface,Position,1,7538,
423.344,µm,Surface,Position,1,7539,
460.23,µm,Surface,Position,1,7540,
320.176,µm,Surface,Position,1,7541,
517.222,µm,Surface,Position,1,7542,
401.504,µm,Surface,Position,1,7544,
394.413,µm,Surface,Position,1,7546,
547.643,µm,Surface,Position,1,7547,
553.921,µm,Surface,Position,1,7548,
456.322,µm,Surface,Position,1,7549,
666.104,µm,Surface,Position,1,7550,
296.783,µm,Surface,Position,1,7552,
521.377,µm,Surface,Position,1,7554,
300.719,µm,Surface,Position,1,7555,
305.891,µm,Surface,Position,1,7556,
580.835,µm,Surface,Position,1,7557,
590.218,µm,Surface,Position,1,7559,
545.499,µm,Surface,Position,1,7560,
528.228,µm,Surface,Position,1,7561,
538.729,µm,Surface,Position,1,7562,
317.262,µm,Surface,Position,1,7563,
531.57,µm,Surface,Position,1,7564,
476.729,µm,Surface,Position,1,7565,
653.342,µm,Surface,Position,1,7566,
296.891,µm,Surface,Position,1,7567,
295.666,µm,Surface,Position,1,7568,
358.503,µm,Surface,Position,1,7570,
493.322,µm,Surface,Position,1,7571,
472.314,µm,Surface,Position,1,7572,
295.106,µm,Surface,Position,1,7573,
558.503,µm,Surface,Position,1,7574,
573.25,µm,Surface,Position,1,7575,
625.954,µm,Surface,Position,1,7576,
560.151,µm,Surface,Position,1,7577,
296.455,µm,Surface,Position,1,7578,
565.457,µm,Surface,Position,1,7579,
591.96,µm,Surface,Position,1,7580,
493.599,µm,Surface,Position,1,7581,
297.228,µm,Surface,Position,1,7582,
502.567,µm,Surface,Position,1,7583,
512.642,µm,Surface,Position,1,7584,
535.096,µm,Surface,Position,1,7585,
652.986,µm,Surface,Position,1,7586,
497.616,µm,Surface,Position,1,7587,
431.744,µm,Surface,Position,1,7588,
370.857,µm,Surface,Position,1,7590,
457.812,µm,Surface,Position,1,7591,
305.371,µm,Surface,Position,1,7592,
594.986,µm,Surface,Position,1,7594,
582.782,µm,Surface,Position,1,7596,
303.463,µm,Surface,Position,1,7597,
487.918,µm,Surface,Position,1,7598,
393.226,µm,Surface,Position,1,7599,
513.466,µm,Surface,Position,1,7600,
404.565,µm,Surface,Position,1,7602,
328.742,µm,Surface,Position,1,7603,
310.914,µm,Surface,Position,1,7604,
355.993,µm,Surface,Position,1,7605,
594.198,µm,Surface,Position,1,7606,
350.916,µm,Surface,Position,1,7609,
646.756,µm,Surface,Position,1,7610,
412.387,µm,Surface,Position,1,7611,
356.24,µm,Surface,Position,1,7612,
544.55,µm,Surface,Position,1,7613,
560.355,µm,Surface,Position,1,7614,
308.364,µm,Surface,Position,1,7615,
507.229,µm,Surface,Position,1,7616,
366.529,µm,Surface,Position,1,7617,
543.932,µm,Surface,Position,1,7619,
323.097,µm,Surface,Position,1,7620,
510.13,µm,Surface,Position,1,7621,
308.51,µm,Surface,Position,1,7622,
630.805,µm,Surface,Position,1,7623,
466.288,µm,Surface,Position,1,7624,
284.707,µm,Surface,Position,1,7625,
436.897,µm,Surface,Position,1,7626,
423.002,µm,Surface,Position,1,7628,
542.556,µm,Surface,Position,1,7629,
617.504,µm,Surface,Position,1,7630,
270.734,µm,Surface,Position,1,7631,
384.286,µm,Surface,Position,1,7632,
273.907,µm,Surface,Position,1,7633,
312.307,µm,Surface,Position,1,7634,
553.785,µm,Surface,Position,1,7636,
351.376,µm,Surface,Position,1,7637,
342.525,µm,Surface,Position,1,7638,
357.679,µm,Surface,Position,1,7639,
537.49,µm,Surface,Position,1,7640,
286.172,µm,Surface,Position,1,7641,
572.69,µm,Surface,Position,1,7642,
349.197,µm,Surface,Position,1,7644,
487.433,µm,Surface,Position,1,7645,
572.537,µm,Surface,Position,1,7646,
624.869,µm,Surface,Position,1,7647,
283.977,µm,Surface,Position,1,7648,
366.63,µm,Surface,Position,1,7649,
280.664,µm,Surface,Position,1,7650,
319.839,µm,Surface,Position,1,7652,
346.676,µm,Surface,Position,1,7653,
321.488,µm,Surface,Position,1,7654,
431.426,µm,Surface,Position,1,7655,
539.461,µm,Surface,Position,1,7656,
423.831,µm,Surface,Position,1,7657,
446.415,µm,Surface,Position,1,7658,
415.041,µm,Surface,Position,1,7659,
447.83,µm,Surface,Position,1,7661,
344.096,µm,Surface,Position,1,7662,
461.071,µm,Surface,Position,1,7663,
479.458,µm,Surface,Position,1,7664,
576.852,µm,Surface,Position,1,7665,
578.86,µm,Surface,Position,1,7666,
315.21,µm,Surface,Position,1,7667,
458.25,µm,Surface,Position,1,7668,
358.399,µm,Surface,Position,1,7669,
490.568,µm,Surface,Position,1,7670,
362.688,µm,Surface,Position,1,7671,
304.485,µm,Surface,Position,1,7672,
449.747,µm,Surface,Position,1,7673,
578.108,µm,Surface,Position,1,7675,
635.919,µm,Surface,Position,1,7676,
342.213,µm,Surface,Position,1,7678,
447.545,µm,Surface,Position,1,7679,
308.016,µm,Surface,Position,1,7680,
379.815,µm,Surface,Position,1,7681,
612.749,µm,Surface,Position,1,7682,
632.793,µm,Surface,Position,1,7683,
308.93,µm,Surface,Position,1,7684,
381.612,µm,Surface,Position,1,7685,
368.976,µm,Surface,Position,1,7686,
561.08,µm,Surface,Position,1,7687,
607.128,µm,Surface,Position,1,7688,
522.508,µm,Surface,Position,1,7689,
513.262,µm,Surface,Position,1,7690,
309.538,µm,Surface,Position,1,7692,
273.351,µm,Surface,Position,1,7694,
380.082,µm,Surface,Position,1,7695,
368.968,µm,Surface,Position,1,7696,
572.757,µm,Surface,Position,1,7697,
473.04,µm,Surface,Position,1,7698,
504.378,µm,Surface,Position,1,7699,
340.159,µm,Surface,Position,1,7700,
563.899,µm,Surface,Position,1,7701,
552.387,µm,Surface,Position,1,7702,
536.075,µm,Surface,Position,1,7703,
543.219,µm,Surface,Position,1,7704,
518.649,µm,Surface,Position,1,7705,
573.108,µm,Surface,Position,1,7706,
634.751,µm,Surface,Position,1,7707,
271.588,µm,Surface,Position,1,7708,
581.435,µm,Surface,Position,1,7709,
317.785,µm,Surface,Position,1,7710,
263.223,µm,Surface,Position,1,7711,
302.268,µm,Surface,Position,1,7712,
511.486,µm,Surface,Position,1,7713,
539.698,µm,Surface,Position,1,7714,
575.148,µm,Surface,Position,1,7715,
527.63,µm,Surface,Position,1,7716,
274.787,µm,Surface,Position,1,7717,
480.512,µm,Surface,Position,1,7718,
524.006,µm,Surface,Position,1,7719,
284.574,µm,Surface,Position,1,7720,
573.15,µm,Surface,Position,1,7721,
283.262,µm,Surface,Position,1,7722,
431.046,µm,Surface,Position,1,7723,
297.775,µm,Surface,Position,1,7724,
568.218,µm,Surface,Position,1,7726,
543.659,µm,Surface,Position,1,7727,
349.747,µm,Surface,Position,1,7728,
316.949,µm,Surface,Position,1,7729,
271.593,µm,Surface,Position,1,7730,
357.113,µm,Surface,Position,1,7731,
317.345,µm,Surface,Position,1,7732,
420.791,µm,Surface,Position,1,7734,
279.473,µm,Surface,Position,1,7735,
535.951,µm,Surface,Position,1,7736,
549.972,µm,Surface,Position,1,7738,
277.303,µm,Surface,Position,1,7739,
327.728,µm,Surface,Position,1,7740,
637.999,µm,Surface,Position,1,7741,
636.4,µm,Surface,Position,1,7742,
462.275,µm,Surface,Position,1,7743,
494.945,µm,Surface,Position,1,7745,
547.995,µm,Surface,Position,1,7746,
343.944,µm,Surface,Position,1,7747,
276.317,µm,Surface,Position,1,7749,
267.808,µm,Surface,Position,1,7750,
317.588,µm,Surface,Position,1,7751,
655.732,µm,Surface,Position,1,7752,
338.074,µm,Surface,Position,1,7753,
343.977,µm,Surface,Position,1,7754,
420.939,µm,Surface,Position,1,7755,
621.294,µm,Surface,Position,1,7756,
277.288,µm,Surface,Position,1,7757,
416.082,µm,Surface,Position,1,7758,
389.752,µm,Surface,Position,1,7759,
474.034,µm,Surface,Position,1,7760,
514.018,µm,Surface,Position,1,7761,
287.041,µm,Surface,Position,1,7762,
278.216,µm,Surface,Position,1,7763,
446.234,µm,Surface,Position,1,7764,
667.642,µm,Surface,Position,1,7765,
444.185,µm,Surface,Position,1,7766,
274.419,µm,Surface,Position,1,7767,
674.235,µm,Surface,Position,1,7768,
255.059,µm,Surface,Position,1,7769,
698.504,µm,Surface,Position,1,7770,
480.426,µm,Surface,Position,1,7771,
418.514,µm,Surface,Position,1,7772,
372.974,µm,Surface,Position,1,7773,
429.845,µm,Surface,Position,1,7774,
450.894,µm,Surface,Position,1,7775,
242.458,µm,Surface,Position,1,7776,
445.804,µm,Surface,Position,1,7777,
625.911,µm,Surface,Position,1,7778,
386.815,µm,Surface,Position,1,7779,
298.638,µm,Surface,Position,1,7780,
299.819,µm,Surface,Position,1,7781,
277.379,µm,Surface,Position,1,7782,
295.145,µm,Surface,Position,1,7783,
419.565,µm,Surface,Position,1,7784,
442.688,µm,Surface,Position,1,7785,
376.072,µm,Surface,Position,1,7786,
499.538,µm,Surface,Position,1,7787,
424.238,µm,Surface,Position,1,7788,
576.109,µm,Surface,Position,1,7789,
256.983,µm,Surface,Position,1,7790,
437.441,µm,Surface,Position,1,7791,
538.215,µm,Surface,Position,1,7793,
414.056,µm,Surface,Position,1,7794,
304.964,µm,Surface,Position,1,7796,
257.423,µm,Surface,Position,1,7797,
440.922,µm,Surface,Position,1,7798,
424.921,µm,Surface,Position,1,7800,
261.556,µm,Surface,Position,1,7801,
341.711,µm,Surface,Position,1,7802,
417.562,µm,Surface,Position,1,7803,
263.039,µm,Surface,Position,1,7804,
317.008,µm,Surface,Position,1,7805,
394.741,µm,Surface,Position,1,7806,
420.905,µm,Surface,Position,1,7807,
668.873,µm,Surface,Position,1,7808,
509.416,µm,Surface,Position,1,7810,
669.565,µm,Surface,Position,1,7811,
291.025,µm,Surface,Position,1,7812,
390.894,µm,Surface,Position,1,7813,
534.995,µm,Surface,Position,1,7814,
297.636,µm,Surface,Position,1,7815,
499.555,µm,Surface,Position,1,7816,
446.332,µm,Surface,Position,1,7817,
264.316,µm,Surface,Position,1,7818,
368.317,µm,Surface,Position,1,7819,
639.99,µm,Surface,Position,1,7820,
311.141,µm,Surface,Position,1,7821,
438.326,µm,Surface,Position,1,7822,
570.553,µm,Surface,Position,1,7823,
462.454,µm,Surface,Position,1,7824,
378.265,µm,Surface,Position,1,7825,
359.148,µm,Surface,Position,1,7826,
293.686,µm,Surface,Position,1,7827,
478.469,µm,Surface,Position,1,7828,
531.542,µm,Surface,Position,1,7830,
259.421,µm,Surface,Position,1,7832,
257.692,µm,Surface,Position,1,7833,
512.966,µm,Surface,Position,1,7835,
367.501,µm,Surface,Position,1,7836,
571.216,µm,Surface,Position,1,7838,
384.908,µm,Surface,Position,1,7839,
614.641,µm,Surface,Position,1,7840,
225.031,µm,Surface,Position,1,7841,
259.76,µm,Surface,Position,1,7842,
301.788,µm,Surface,Position,1,7843,
645.662,µm,Surface,Position,1,7844,
285.647,µm,Surface,Position,1,7845,
470.277,µm,Surface,Position,1,7846,
250.766,µm,Surface,Position,1,7847,
604.56,µm,Surface,Position,1,7848,
413.296,µm,Surface,Position,1,7849,
275.36,µm,Surface,Position,1,7850,
423.905,µm,Surface,Position,1,7851,
283.346,µm,Surface,Position,1,7852,
631.045,µm,Surface,Position,1,7853,
453.482,µm,Surface,Position,1,7854,
231.527,µm,Surface,Position,1,7855,
698.088,µm,Surface,Position,1,7856,
677.072,µm,Surface,Position,1,7857,
260.387,µm,Surface,Position,1,7858,
266.293,µm,Surface,Position,1,7859,
432.865,µm,Surface,Position,1,7860,
241.586,µm,Surface,Position,1,7861,
370.598,µm,Surface,Position,1,7862,
225.126,µm,Surface,Position,1,7863,
452.003,µm,Surface,Position,1,7864,
266.762,µm,Surface,Position,1,7865,
354.257,µm,Surface,Position,1,7866,
527.149,µm,Surface,Position,1,7867,
706.44,µm,Surface,Position,1,7868,
443.443,µm,Surface,Position,1,7869,
295.867,µm,Surface,Position,1,7870,
317.455,µm,Surface,Position,1,7871,
341.755,µm,Surface,Position,1,7872,
349.628,µm,Surface,Position,1,7873,
663.939,µm,Surface,Position,1,7874,
247.191,µm,Surface,Position,1,7875,
243.629,µm,Surface,Position,1,7876,
322.293,µm,Surface,Position,1,7877,
308.671,µm,Surface,Position,1,7878,
496.781,µm,Surface,Position,1,7879,
253.773,µm,Surface,Position,1,7880,
613.552,µm,Surface,Position,1,7881,
510.912,µm,Surface,Position,1,7882,
352.356,µm,Surface,Position,1,7883,
653.178,µm,Surface,Position,1,7884,
609.849,µm,Surface,Position,1,7885,
385.922,µm,Surface,Position,1,7886,
542.111,µm,Surface,Position,1,7888,
442.533,µm,Surface,Position,1,7889,
469.226,µm,Surface,Position,1,7890,
613.354,µm,Surface,Position,1,7891,
365.968,µm,Surface,Position,1,7892,
412.454,µm,Surface,Position,1,7893,
705.439,µm,Surface,Position,1,7894,
372.316,µm,Surface,Position,1,7895,
535.75,µm,Surface,Position,1,7896,
528.258,µm,Surface,Position,1,7897,
228.439,µm,Surface,Position,1,7898,
431.775,µm,Surface,Position,1,7899,
465.397,µm,Surface,Position,1,7900,
435.337,µm,Surface,Position,1,7901,
466.861,µm,Surface,Position,1,7902,
438.32,µm,Surface,Position,1,7903,
508.281,µm,Surface,Position,1,7904,
618.647,µm,Surface,Position,1,7905,
541.326,µm,Surface,Position,1,7906,
666.8,µm,Surface,Position,1,7907,
362.694,µm,Surface,Position,1,7908,
446.777,µm,Surface,Position,1,7909,
618.281,µm,Surface,Position,1,7910,
378.641,µm,Surface,Position,1,7911,
662.534,µm,Surface,Position,1,7912,
536.445,µm,Surface,Position,1,7913,
521.502,µm,Surface,Position,1,7914,
669.883,µm,Surface,Position,1,7915,
659.746,µm,Surface,Position,1,7916,
336.767,µm,Surface,Position,1,7917,
275.392,µm,Surface,Position,1,7918,
285.307,µm,Surface,Position,1,7919,
247.293,µm,Surface,Position,1,7920,
668.719,µm,Surface,Position,1,7921,
497.472,µm,Surface,Position,1,7922,
332.137,µm,Surface,Position,1,7924,
386.648,µm,Surface,Position,1,7926,
317.343,µm,Surface,Position,1,7927,
663.834,µm,Surface,Position,1,7928,
383.929,µm,Surface,Position,1,7930,
286.292,µm,Surface,Position,1,7931,
427.031,µm,Surface,Position,1,7932,
321.931,µm,Surface,Position,1,7933,
500.745,µm,Surface,Position,1,7934,
446.109,µm,Surface,Position,1,7935,
237.064,µm,Surface,Position,1,7936,
587.932,µm,Surface,Position,1,7937,
283.175,µm,Surface,Position,1,7938,
197.206,µm,Surface,Position,1,7939,
682.006,µm,Surface,Position,1,7940,
346.329,µm,Surface,Position,1,7941,
705.425,µm,Surface,Position,1,7942,
453.238,µm,Surface,Position,1,7943,
527.864,µm,Surface,Position,1,7944,
220.948,µm,Surface,Position,1,7945,
236.631,µm,Surface,Position,1,7946,
314.168,µm,Surface,Position,1,7947,
606.556,µm,Surface,Position,1,7948,
487.281,µm,Surface,Position,1,7949,
452.176,µm,Surface,Position,1,7950,
418.614,µm,Surface,Position,1,7951,
421.469,µm,Surface,Position,1,7952,
264.013,µm,Surface,Position,1,7953,
666.902,µm,Surface,Position,1,7954,
332.44,µm,Surface,Position,1,7956,
656.963,µm,Surface,Position,1,7957,
306.568,µm,Surface,Position,1,7958,
488.271,µm,Surface,Position,1,7959,
240.186,µm,Surface,Position,1,7960,
345.759,µm,Surface,Position,1,7961,
350.776,µm,Surface,Position,1,7962,
322.374,µm,Surface,Position,1,7963,
259.268,µm,Surface,Position,1,7964,
283.295,µm,Surface,Position,1,7965,
538.805,µm,Surface,Position,1,7966,
299.686,µm,Surface,Position,1,7967,
289.038,µm,Surface,Position,1,7968,
215.803,µm,Surface,Position,1,7969,
316.164,µm,Surface,Position,1,7970,
711.116,µm,Surface,Position,1,7971,
501.233,µm,Surface,Position,1,7972,
703.902,µm,Surface,Position,1,7973,
667.87,µm,Surface,Position,1,7974,
250.394,µm,Surface,Position,1,7976,
243.622,µm,Surface,Position,1,7977,
710.18,µm,Surface,Position,1,7978,
495.595,µm,Surface,Position,1,7979,
251.173,µm,Surface,Position,1,7980,
654.677,µm,Surface,Position,1,7981,
247.668,µm,Surface,Position,1,7982,
298.76,µm,Surface,Position,1,7983,
638.5,µm,Surface,Position,1,7984,
395.024,µm,Surface,Position,1,7985,
280.549,µm,Surface,Position,1,7986,
413.594,µm,Surface,Position,1,7987,
398.916,µm,Surface,Position,1,7988,
354.068,µm,Surface,Position,1,7989,
209.021,µm,Surface,Position,1,7990,
286.936,µm,Surface,Position,1,7991,
425.704,µm,Surface,Position,1,7992,
477.897,µm,Surface,Position,1,7993,
297.288,µm,Surface,Position,1,7994,
455.091,µm,Surface,Position,1,7995,
332.14,µm,Surface,Position,1,7996,
637.571,µm,Surface,Position,1,7997,
434.014,µm,Surface,Position,1,7999,
703.283,µm,Surface,Position,1,8000,
272.317,µm,Surface,Position,1,8001,
495.199,µm,Surface,Position,1,8002,
281.617,µm,Surface,Position,1,8003,
464.432,µm,Surface,Position,1,8004,
654.575,µm,Surface,Position,1,8005,
709.803,µm,Surface,Position,1,8006,
242.325,µm,Surface,Position,1,8007,
298.749,µm,Surface,Position,1,8008,
461.98,µm,Surface,Position,1,8009,
336.254,µm,Surface,Position,1,8010,
273.48,µm,Surface,Position,1,8011,
330.514,µm,Surface,Position,1,8012,
250.479,µm,Surface,Position,1,8013,
685.181,µm,Surface,Position,1,8014,
555.751,µm,Surface,Position,1,8015,
449.998,µm,Surface,Position,1,8016,
661.588,µm,Surface,Position,1,8017,
536.117,µm,Surface,Position,1,8018,
410.398,µm,Surface,Position,1,8019,
657.987,µm,Surface,Position,1,8020,
665.82,µm,Surface,Position,1,8021,
684.719,µm,Surface,Position,1,8022,
305.428,µm,Surface,Position,1,8023,
268.258,µm,Surface,Position,1,8024,
643.059,µm,Surface,Position,1,8025,
360.714,µm,Surface,Position,1,8026,
691.212,µm,Surface,Position,1,8027,
293.667,µm,Surface,Position,1,8028,
383.445,µm,Surface,Position,1,8029,
217.189,µm,Surface,Position,1,8030,
313.498,µm,Surface,Position,1,8031,
267.202,µm,Surface,Position,1,8032,
369.384,µm,Surface,Position,1,8033,
484.849,µm,Surface,Position,1,8034,
526.508,µm,Surface,Position,1,8035,
423.222,µm,Surface,Position,1,8036,
603.827,µm,Surface,Position,1,8037,
428.125,µm,Surface,Position,1,8038,
310.431,µm,Surface,Position,1,8039,
432.138,µm,Surface,Position,1,8040,
382.452,µm,Surface,Position,1,8041,
503.861,µm,Surface,Position,1,8042,
420.934,µm,Surface,Position,1,8043,
360.157,µm,Surface,Position,1,8044,
490.506,µm,Surface,Position,1,8045,
302.961,µm,Surface,Position,1,8046,
371.583,µm,Surface,Position,1,8047,
664.069,µm,Surface,Position,1,8048,
667.32,µm,Surface,Position,1,8049,
489.443,µm,Surface,Position,1,8050,
542.886,µm,Surface,Position,1,8051,
211.082,µm,Surface,Position,1,8052,
601.567,µm,Surface,Position,1,8053,
247.551,µm,Surface,Position,1,8054,
340.815,µm,Surface,Position,1,8056,
366.923,µm,Surface,Position,1,8057,
383.199,µm,Surface,Position,1,8058,
610.971,µm,Surface,Position,1,8059,
336.041,µm,Surface,Position,1,8060,
553.399,µm,Surface,Position,1,8061,
204.046,µm,Surface,Position,1,8062,
699.355,µm,Surface,Position,1,8063,
261.606,µm,Surface,Position,1,8064,
450.109,µm,Surface,Position,1,8065,
307.233,µm,Surface,Position,1,8066,
419.014,µm,Surface,Position,1,8068,
269.043,µm,Surface,Position,1,8069,
439.321,µm,Surface,Position,1,8070,
296.572,µm,Surface,Position,1,8071,
387.558,µm,Surface,Position,1,8072,
204.538,µm,Surface,Position,1,8073,
403.42,µm,Surface,Position,1,8074,
298.076,µm,Surface,Position,1,8075,
229.051,µm,Surface,Position,1,8076,
631.101,µm,Surface,Position,1,8077,
597.763,µm,Surface,Position,1,8078,
275.962,µm,Surface,Position,1,8079,
245.726,µm,Surface,Position,1,8080,
370.699,µm,Surface,Position,1,8081,
247.578,µm,Surface,Position,1,8082,
182.649,µm,Surface,Position,1,8083,
265.235,µm,Surface,Position,1,8084,
687.097,µm,Surface,Position,1,8085,
193.212,µm,Surface,Position,1,8086,
372.873,µm,Surface,Position,1,8088,
247.99,µm,Surface,Position,1,8090,
569.726,µm,Surface,Position,1,8091,
273.01,µm,Surface,Position,1,8092,
555.916,µm,Surface,Position,1,8093,
565.972,µm,Surface,Position,1,8094,
384.704,µm,Surface,Position,1,8095,
312.305,µm,Surface,Position,1,8096,
229.77,µm,Surface,Position,1,8098,
256.141,µm,Surface,Position,1,8099,
579.264,µm,Surface,Position,1,8100,
425.602,µm,Surface,Position,1,8101,
371.788,µm,Surface,Position,1,8102,
277.57,µm,Surface,Position,1,8103,
503.871,µm,Surface,Position,1,8104,
209.088,µm,Surface,Position,1,8105,
438.592,µm,Surface,Position,1,8106,
271.837,µm,Surface,Position,1,8107,
307.079,µm,Surface,Position,1,8108,
565.682,µm,Surface,Position,1,8109,
186.772,µm,Surface,Position,1,8110,
206.318,µm,Surface,Position,1,8111,
610.952,µm,Surface,Position,1,8112,
299.629,µm,Surface,Position,1,8113,
593.658,µm,Surface,Position,1,8114,
378.214,µm,Surface,Position,1,8115,
572.566,µm,Surface,Position,1,8116,
485.981,µm,Surface,Position,1,8117,
402.857,µm,Surface,Position,1,8118,
368.891,µm,Surface,Position,1,8119,
288.727,µm,Surface,Position,1,8120,
388.48,µm,Surface,Position,1,8121,
687.81,µm,Surface,Position,1,8123,
171.018,µm,Surface,Position,1,8124,
253.453,µm,Surface,Position,1,8125,
637.046,µm,Surface,Position,1,8126,
322.056,µm,Surface,Position,1,8127,
556.837,µm,Surface,Position,1,8128,
367.777,µm,Surface,Position,1,8129,
406.209,µm,Surface,Position,1,8130,
311.418,µm,Surface,Position,1,8131,
192.64,µm,Surface,Position,1,8132,
400.377,µm,Surface,Position,1,8133,
197.002,µm,Surface,Position,1,8135,
458.853,µm,Surface,Position,1,8136,
241.218,µm,Surface,Position,1,8137,
371.724,µm,Surface,Position,1,8138,
237.439,µm,Surface,Position,1,8139,
273.346,µm,Surface,Position,1,8140,
229.275,µm,Surface,Position,1,8141,
377.552,µm,Surface,Position,1,8142,
210.976,µm,Surface,Position,1,8143,
333.561,µm,Surface,Position,1,8144,
705.834,µm,Surface,Position,1,8145,
228.738,µm,Surface,Position,1,8146,
663.288,µm,Surface,Position,1,8147,
210.723,µm,Surface,Position,1,8148,
190.57,µm,Surface,Position,1,8149,
553.638,µm,Surface,Position,1,8150,
478.419,µm,Surface,Position,1,8151,
214.929,µm,Surface,Position,1,8154,
230.535,µm,Surface,Position,1,8155,
508.365,µm,Surface,Position,1,8156,
275.485,µm,Surface,Position,1,8157,
503.2,µm,Surface,Position,1,8158,
604.728,µm,Surface,Position,1,8159,
181.562,µm,Surface,Position,1,8160,
191.369,µm,Surface,Position,1,8161,
194.325,µm,Surface,Position,1,8162,
316.633,µm,Surface,Position,1,8163,
292.137,µm,Surface,Position,1,8164,
352.372,µm,Surface,Position,1,8165,
337.846,µm,Surface,Position,1,8166,
548.292,µm,Surface,Position,1,8167,
652.014,µm,Surface,Position,1,8168,
469.468,µm,Surface,Position,1,8169,
390.907,µm,Surface,Position,1,8170,
392.749,µm,Surface,Position,1,8171,
346.752,µm,Surface,Position,1,8172,
350.142,µm,Surface,Position,1,8173,
568.446,µm,Surface,Position,1,8174,
287.715,µm,Surface,Position,1,8175,
466.552,µm,Surface,Position,1,8176,
397.996,µm,Surface,Position,1,8177,
275.858,µm,Surface,Position,1,8178,
248.091,µm,Surface,Position,1,8179,
188.584,µm,Surface,Position,1,8180,
379.524,µm,Surface,Position,1,8181,
297.528,µm,Surface,Position,1,8183,
266.296,µm,Surface,Position,1,8184,
271.812,µm,Surface,Position,1,8185,
250.649,µm,Surface,Position,1,8186,
696.685,µm,Surface,Position,1,8187,
594.519,µm,Surface,Position,1,8188,
552.186,µm,Surface,Position,1,8189,
207.878,µm,Surface,Position,1,8190,
271.955,µm,Surface,Position,1,8191,
607.559,µm,Surface,Position,1,8192,
557.244,µm,Surface,Position,1,8193,
350.774,µm,Surface,Position,1,8194,
262.694,µm,Surface,Position,1,8195,
490.666,µm,Surface,Position,1,8196,
404.173,µm,Surface,Position,1,8197,
380.811,µm,Surface,Position,1,8198,
603.896,µm,Surface,Position,1,8199,
495.544,µm,Surface,Position,1,8200,
606.884,µm,Surface,Position,1,8201,
232.006,µm,Surface,Position,1,8202,
179.298,µm,Surface,Position,1,8203,
393.244,µm,Surface,Position,1,8204,
648.085,µm,Surface,Position,1,8205,
315.5,µm,Surface,Position,1,8206,
452.819,µm,Surface,Position,1,8207,
648.099,µm,Surface,Position,1,8208,
158.391,µm,Surface,Position,1,8209,
207.524,µm,Surface,Position,1,8210,
226.25,µm,Surface,Position,1,8211,
296.73,µm,Surface,Position,1,8212,
441.202,µm,Surface,Position,1,8213,
436.541,µm,Surface,Position,1,8214,
400.693,µm,Surface,Position,1,8215,
208.435,µm,Surface,Position,1,8216,
297.151,µm,Surface,Position,1,8217,
