
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
681.989,µm,Surface,Distance from Origin,1,7828,
673.184,µm,Surface,Distance from Origin,1,7830,
740.116,µm,Surface,Distance from Origin,1,7832,
741.45,µm,Surface,Distance from Origin,1,7833,
681.774,µm,Surface,Distance from Origin,1,7835,
701.609,µm,Surface,Distance from Origin,1,7836,
694.034,µm,Surface,Distance from Origin,1,7838,
661.891,µm,Surface,Distance from Origin,1,7839,
693.614,µm,Surface,Distance from Origin,1,7840,
737.974,µm,Surface,Distance from Origin,1,7841,
725.319,µm,Surface,Distance from Origin,1,7842,
685.334,µm,Surface,Distance from Origin,1,7843,
708.922,µm,Surface,Distance from Origin,1,7844,
699.685,µm,Surface,Distance from Origin,1,7845,
653.839,µm,Surface,Distance from Origin,1,7846,
725.497,µm,Surface,Distance from Origin,1,7847,
689.103,µm,Surface,Distance from Origin,1,7848,
655.111,µm,Surface,Distance from Origin,1,7849,
701.416,µm,Surface,Distance from Origin,1,7850,
664.01,µm,Surface,Distance from Origin,1,7851,
702.401,µm,Surface,Distance from Origin,1,7852,
702.131,µm,Surface,Distance from Origin,1,7853,
662.022,µm,Surface,Distance from Origin,1,7854,
730.451,µm,Surface,Distance from Origin,1,7855,
737.576,µm,Surface,Distance from Origin,1,7856,
725.893,µm,Surface,Distance from Origin,1,7857,
723.737,µm,Surface,Distance from Origin,1,7858,
708.409,µm,Surface,Distance from Origin,1,7859,
663.166,µm,Surface,Distance from Origin,1,7860,
727.004,µm,Surface,Distance from Origin,1,7861,
661.28,µm,Surface,Distance from Origin,1,7862,
735.246,µm,Surface,Distance from Origin,1,7863,
652.686,µm,Surface,Distance from Origin,1,7864,
722.759,µm,Surface,Distance from Origin,1,7865,
682.415,µm,Surface,Distance from Origin,1,7866,
670.928,µm,Surface,Distance from Origin,1,7867,
738.917,µm,Surface,Distance from Origin,1,7868,
654.288,µm,Surface,Distance from Origin,1,7869,
701.77,µm,Surface,Distance from Origin,1,7870,
699.485,µm,Surface,Distance from Origin,1,7871,
691.356,µm,Surface,Distance from Origin,1,7872,
687.338,µm,Surface,Distance from Origin,1,7873,
716.576,µm,Surface,Distance from Origin,1,7874,
724.741,µm,Surface,Distance from Origin,1,7875,
728.644,µm,Surface,Distance from Origin,1,7876,
698.75,µm,Surface,Distance from Origin,1,7877,
695.139,µm,Surface,Distance from Origin,1,7878,
654.236,µm,Surface,Distance from Origin,1,7879,
721.314,µm,Surface,Distance from Origin,1,7880,
697.299,µm,Surface,Distance from Origin,1,7881,
669.776,µm,Surface,Distance from Origin,1,7882,
670.985,µm,Surface,Distance from Origin,1,7883,
706.746,µm,Surface,Distance from Origin,1,7884,
694.387,µm,Surface,Distance from Origin,1,7885,
666.972,µm,Surface,Distance from Origin,1,7886,
663.125,µm,Surface,Distance from Origin,1,7888,
663.022,µm,Surface,Distance from Origin,1,7889,
659.806,µm,Surface,Distance from Origin,1,7890,
694.251,µm,Surface,Distance from Origin,1,7891,
686.079,µm,Surface,Distance from Origin,1,7892,
668.514,µm,Surface,Distance from Origin,1,7893,
745.795,µm,Surface,Distance from Origin,1,7894,
683.828,µm,Surface,Distance from Origin,1,7895,
675.85,µm,Surface,Distance from Origin,1,7896,
665.19,µm,Surface,Distance from Origin,1,7897,
736.058,µm,Surface,Distance from Origin,1,7898,
669.748,µm,Surface,Distance from Origin,1,7899,
659.208,µm,Surface,Distance from Origin,1,7900,
669.915,µm,Surface,Distance from Origin,1,7901,
660.517,µm,Surface,Distance from Origin,1,7902,
671.587,µm,Surface,Distance from Origin,1,7903,
660.129,µm,Surface,Distance from Origin,1,7904,
698.966,µm,Surface,Distance from Origin,1,7905,
666.603,µm,Surface,Distance from Origin,1,7906,
722.076,µm,Surface,Distance from Origin,1,7907,
681.544,µm,Surface,Distance from Origin,1,7908,
666.322,µm,Surface,Distance from Origin,1,7909,
701.921,µm,Surface,Distance from Origin,1,7910,
644.735,µm,Surface,Distance from Origin,1,7911,
711.95,µm,Surface,Distance from Origin,1,7912,
661.579,µm,Surface,Distance from Origin,1,7913,
645.544,µm,Surface,Distance from Origin,1,7914,
712.514,µm,Surface,Distance from Origin,1,7915,
703.61,µm,Surface,Distance from Origin,1,7916,
664.985,µm,Surface,Distance from Origin,1,7917,
704.395,µm,Surface,Distance from Origin,1,7918,
686.708,µm,Surface,Distance from Origin,1,7919,
713.254,µm,Surface,Distance from Origin,1,7920,
711.754,µm,Surface,Distance from Origin,1,7921,
653.041,µm,Surface,Distance from Origin,1,7922,
667.477,µm,Surface,Distance from Origin,1,7924,
646.645,µm,Surface,Distance from Origin,1,7926,
684.506,µm,Surface,Distance from Origin,1,7927,
709.586,µm,Surface,Distance from Origin,1,7928,
646.237,µm,Surface,Distance from Origin,1,7930,
698.287,µm,Surface,Distance from Origin,1,7931,
641.806,µm,Surface,Distance from Origin,1,7932,
684.608,µm,Surface,Distance from Origin,1,7933,
658.745,µm,Surface,Distance from Origin,1,7934,
655.618,µm,Surface,Distance from Origin,1,7935,
711.977,µm,Surface,Distance from Origin,1,7936,
672.843,µm,Surface,Distance from Origin,1,7937,
688.12,µm,Surface,Distance from Origin,1,7938,
740.905,µm,Surface,Distance from Origin,1,7939,
725.312,µm,Surface,Distance from Origin,1,7940,
661.967,µm,Surface,Distance from Origin,1,7941,
739.708,µm,Surface,Distance from Origin,1,7942,
644.73,µm,Surface,Distance from Origin,1,7943,
654.541,µm,Surface,Distance from Origin,1,7944,
740.518,µm,Surface,Distance from Origin,1,7945,
721.605,µm,Surface,Distance from Origin,1,7946,
685.135,µm,Surface,Distance from Origin,1,7947,
679.144,µm,Surface,Distance from Origin,1,7948,
651.002,µm,Surface,Distance from Origin,1,7949,
658.264,µm,Surface,Distance from Origin,1,7950,
657.1,µm,Surface,Distance from Origin,1,7951,
659.49,µm,Surface,Distance from Origin,1,7952,
703.158,µm,Surface,Distance from Origin,1,7953,
712.465,µm,Surface,Distance from Origin,1,7954,
667.542,µm,Surface,Distance from Origin,1,7956,
709.729,µm,Surface,Distance from Origin,1,7957,
691.847,µm,Surface,Distance from Origin,1,7958,
644.284,µm,Surface,Distance from Origin,1,7959,
713.224,µm,Surface,Distance from Origin,1,7960,
681.068,µm,Surface,Distance from Origin,1,7961,
679.205,µm,Surface,Distance from Origin,1,7962,
686.741,µm,Surface,Distance from Origin,1,7963,
717.01,µm,Surface,Distance from Origin,1,7964,
699.944,µm,Surface,Distance from Origin,1,7965,
660.561,µm,Surface,Distance from Origin,1,7966,
685.888,µm,Surface,Distance from Origin,1,7967,
690.958,µm,Surface,Distance from Origin,1,7968,
732.066,µm,Surface,Distance from Origin,1,7969,
692.937,µm,Surface,Distance from Origin,1,7970,
739.286,µm,Surface,Distance from Origin,1,7971,
660.884,µm,Surface,Distance from Origin,1,7972,
735.647,µm,Surface,Distance from Origin,1,7973,
712.86,µm,Surface,Distance from Origin,1,7974,
723.762,µm,Surface,Distance from Origin,1,7976,
732.913,µm,Surface,Distance from Origin,1,7977,
744.433,µm,Surface,Distance from Origin,1,7978,
662.309,µm,Surface,Distance from Origin,1,7979,
708.227,µm,Surface,Distance from Origin,1,7980,
709.444,µm,Surface,Distance from Origin,1,7981,
714.98,µm,Surface,Distance from Origin,1,7982,
675.686,µm,Surface,Distance from Origin,1,7983,
694.738,µm,Surface,Distance from Origin,1,7984,
645.645,µm,Surface,Distance from Origin,1,7985,
669.843,µm,Surface,Distance from Origin,1,7986,
645.481,µm,Surface,Distance from Origin,1,7987,
630.692,µm,Surface,Distance from Origin,1,7988,
656.307,µm,Surface,Distance from Origin,1,7989,
722.995,µm,Surface,Distance from Origin,1,7990,
677.428,µm,Surface,Distance from Origin,1,7991,
634.486,µm,Surface,Distance from Origin,1,7992,
636.608,µm,Surface,Distance from Origin,1,7993,
673.69,µm,Surface,Distance from Origin,1,7994,
640.162,µm,Surface,Distance from Origin,1,7995,
666.273,µm,Surface,Distance from Origin,1,7996,
691.807,µm,Surface,Distance from Origin,1,7997,
647.621,µm,Surface,Distance from Origin,1,7999,
727.872,µm,Surface,Distance from Origin,1,8000,
683.842,µm,Surface,Distance from Origin,1,8001,
640.703,µm,Surface,Distance from Origin,1,8002,
689.565,µm,Surface,Distance from Origin,1,8003,
643.378,µm,Surface,Distance from Origin,1,8004,
703.705,µm,Surface,Distance from Origin,1,8005,
733.058,µm,Surface,Distance from Origin,1,8006,
697.003,µm,Surface,Distance from Origin,1,8007,
674.538,µm,Surface,Distance from Origin,1,8008,
633.79,µm,Surface,Distance from Origin,1,8009,
650.941,µm,Surface,Distance from Origin,1,8010,
680.761,µm,Surface,Distance from Origin,1,8011,
667.63,µm,Surface,Distance from Origin,1,8012,
690.742,µm,Surface,Distance from Origin,1,8013,
717.08,µm,Surface,Distance from Origin,1,8014,
656.802,µm,Surface,Distance from Origin,1,8015,
648.035,µm,Surface,Distance from Origin,1,8016,
704.159,µm,Surface,Distance from Origin,1,8017,
654.988,µm,Surface,Distance from Origin,1,8018,
638.405,µm,Surface,Distance from Origin,1,8019,
706.039,µm,Surface,Distance from Origin,1,8020,
711.456,µm,Surface,Distance from Origin,1,8021,
717.122,µm,Surface,Distance from Origin,1,8022,
675.466,µm,Surface,Distance from Origin,1,8023,
691.632,µm,Surface,Distance from Origin,1,8024,
697.547,µm,Surface,Distance from Origin,1,8025,
647.142,µm,Surface,Distance from Origin,1,8026,
725.123,µm,Surface,Distance from Origin,1,8027,
689.998,µm,Surface,Distance from Origin,1,8028,
645.992,µm,Surface,Distance from Origin,1,8029,
734.58,µm,Surface,Distance from Origin,1,8030,
665.247,µm,Surface,Distance from Origin,1,8031,
687.137,µm,Surface,Distance from Origin,1,8032,
658.674,µm,Surface,Distance from Origin,1,8033,
650.828,µm,Surface,Distance from Origin,1,8034,
652.199,µm,Surface,Distance from Origin,1,8035,
639.699,µm,Surface,Distance from Origin,1,8036,
673.508,µm,Surface,Distance from Origin,1,8037,
641.007,µm,Surface,Distance from Origin,1,8038,
668.522,µm,Surface,Distance from Origin,1,8039,
651.999,µm,Surface,Distance from Origin,1,8040,
643.885,µm,Surface,Distance from Origin,1,8041,
648.256,µm,Surface,Distance from Origin,1,8042,
640.997,µm,Surface,Distance from Origin,1,8043,
666.07,µm,Surface,Distance from Origin,1,8044,
650.658,µm,Surface,Distance from Origin,1,8045,
684.206,µm,Surface,Distance from Origin,1,8046,
660.859,µm,Surface,Distance from Origin,1,8047,
709.176,µm,Surface,Distance from Origin,1,8048,
714.215,µm,Surface,Distance from Origin,1,8049,
648.32,µm,Surface,Distance from Origin,1,8050,
651.804,µm,Surface,Distance from Origin,1,8051,
731.076,µm,Surface,Distance from Origin,1,8052,
674.444,µm,Surface,Distance from Origin,1,8053,
718.691,µm,Surface,Distance from Origin,1,8054,
653.818,µm,Surface,Distance from Origin,1,8056,
633.84,µm,Surface,Distance from Origin,1,8057,
638.347,µm,Surface,Distance from Origin,1,8058,
674.423,µm,Surface,Distance from Origin,1,8059,
652.283,µm,Surface,Distance from Origin,1,8060,
647.203,µm,Surface,Distance from Origin,1,8061,
717.902,µm,Surface,Distance from Origin,1,8062,
724.798,µm,Surface,Distance from Origin,1,8063,
673.333,µm,Surface,Distance from Origin,1,8064,
636.968,µm,Surface,Distance from Origin,1,8065,
662.033,µm,Surface,Distance from Origin,1,8066,
625.784,µm,Surface,Distance from Origin,1,8068,
673.34,µm,Surface,Distance from Origin,1,8069,
632.347,µm,Surface,Distance from Origin,1,8070,
670.138,µm,Surface,Distance from Origin,1,8071,
635.908,µm,Surface,Distance from Origin,1,8072,
713.065,µm,Surface,Distance from Origin,1,8073,
627.188,µm,Surface,Distance from Origin,1,8074,
668.412,µm,Surface,Distance from Origin,1,8075,
697.655,µm,Surface,Distance from Origin,1,8076,
686.968,µm,Surface,Distance from Origin,1,8077,
669.636,µm,Surface,Distance from Origin,1,8078,
676.597,µm,Surface,Distance from Origin,1,8079,
699.529,µm,Surface,Distance from Origin,1,8080,
637.12,µm,Surface,Distance from Origin,1,8081,
692.513,µm,Surface,Distance from Origin,1,8082,
731,µm,Surface,Distance from Origin,1,8083,
687.355,µm,Surface,Distance from Origin,1,8084,
714.456,µm,Surface,Distance from Origin,1,8085,
723.354,µm,Surface,Distance from Origin,1,8086,
630.931,µm,Surface,Distance from Origin,1,8088,
681.34,µm,Surface,Distance from Origin,1,8090,
660.499,µm,Surface,Distance from Origin,1,8091,
674.4,µm,Surface,Distance from Origin,1,8092,
653.192,µm,Surface,Distance from Origin,1,8093,
659.576,µm,Surface,Distance from Origin,1,8094,
638.253,µm,Surface,Distance from Origin,1,8095,
650.505,µm,Surface,Distance from Origin,1,8096,
700.863,µm,Surface,Distance from Origin,1,8098,
694.484,µm,Surface,Distance from Origin,1,8099,
663.766,µm,Surface,Distance from Origin,1,8100,
638.657,µm,Surface,Distance from Origin,1,8101,
646.244,µm,Surface,Distance from Origin,1,8102,
676.012,µm,Surface,Distance from Origin,1,8103,
642.821,µm,Surface,Distance from Origin,1,8104,
712.025,µm,Surface,Distance from Origin,1,8105,
631.805,µm,Surface,Distance from Origin,1,8106,
678.128,µm,Surface,Distance from Origin,1,8107,
666.479,µm,Surface,Distance from Origin,1,8108,
660.123,µm,Surface,Distance from Origin,1,8109,
733.434,µm,Surface,Distance from Origin,1,8110,
718.978,µm,Surface,Distance from Origin,1,8111,
675.895,µm,Surface,Distance from Origin,1,8112,
673.413,µm,Surface,Distance from Origin,1,8113,
667.135,µm,Surface,Distance from Origin,1,8114,
638.911,µm,Surface,Distance from Origin,1,8115,
662.374,µm,Surface,Distance from Origin,1,8116,
633.964,µm,Surface,Distance from Origin,1,8117,
629.99,µm,Surface,Distance from Origin,1,8118,
646.275,µm,Surface,Distance from Origin,1,8119,
677.675,µm,Surface,Distance from Origin,1,8120,
636.442,µm,Surface,Distance from Origin,1,8121,
722.444,µm,Surface,Distance from Origin,1,8123,
735.98,µm,Surface,Distance from Origin,1,8124,
689.542,µm,Surface,Distance from Origin,1,8125,
691.88,µm,Surface,Distance from Origin,1,8126,
635.773,µm,Surface,Distance from Origin,1,8127,
640.333,µm,Surface,Distance from Origin,1,8128,
629.711,µm,Surface,Distance from Origin,1,8129,
613.568,µm,Surface,Distance from Origin,1,8130,
650.748,µm,Surface,Distance from Origin,1,8131,
717.68,µm,Surface,Distance from Origin,1,8132,
627.695,µm,Surface,Distance from Origin,1,8133,
715.352,µm,Surface,Distance from Origin,1,8135,
617.178,µm,Surface,Distance from Origin,1,8136,
685.114,µm,Surface,Distance from Origin,1,8137,
631.561,µm,Surface,Distance from Origin,1,8138,
680.547,µm,Surface,Distance from Origin,1,8139,
664.221,µm,Surface,Distance from Origin,1,8140,
693.508,µm,Surface,Distance from Origin,1,8141,
630.277,µm,Surface,Distance from Origin,1,8142,
702.807,µm,Surface,Distance from Origin,1,8143,
646.233,µm,Surface,Distance from Origin,1,8144,
725.783,µm,Surface,Distance from Origin,1,8145,
698.002,µm,Surface,Distance from Origin,1,8146,
696.41,µm,Surface,Distance from Origin,1,8147,
695.82,µm,Surface,Distance from Origin,1,8148,
716.048,µm,Surface,Distance from Origin,1,8149,
646.628,µm,Surface,Distance from Origin,1,8150,
621.615,µm,Surface,Distance from Origin,1,8151,
703.984,µm,Surface,Distance from Origin,1,8154,
695.307,µm,Surface,Distance from Origin,1,8155,
632.003,µm,Surface,Distance from Origin,1,8156,
665.37,µm,Surface,Distance from Origin,1,8157,
629.667,µm,Surface,Distance from Origin,1,8158,
664.291,µm,Surface,Distance from Origin,1,8159,
722.136,µm,Surface,Distance from Origin,1,8160,
713.03,µm,Surface,Distance from Origin,1,8161,
707.277,µm,Surface,Distance from Origin,1,8162,
653.061,µm,Surface,Distance from Origin,1,8163,
666.837,µm,Surface,Distance from Origin,1,8164,
640.709,µm,Surface,Distance from Origin,1,8165,
647.098,µm,Surface,Distance from Origin,1,8166,
645.12,µm,Surface,Distance from Origin,1,8167,
694.142,µm,Surface,Distance from Origin,1,8168,
621.896,µm,Surface,Distance from Origin,1,8169,
619.328,µm,Surface,Distance from Origin,1,8170,
619.171,µm,Surface,Distance from Origin,1,8171,
646.446,µm,Surface,Distance from Origin,1,8172,
625.992,µm,Surface,Distance from Origin,1,8173,
643.667,µm,Surface,Distance from Origin,1,8174,
668.869,µm,Surface,Distance from Origin,1,8175,
628.542,µm,Surface,Distance from Origin,1,8176,
623.732,µm,Surface,Distance from Origin,1,8177,
676.18,µm,Surface,Distance from Origin,1,8178,
689.843,µm,Surface,Distance from Origin,1,8179,
718.89,µm,Surface,Distance from Origin,1,8180,
637.629,µm,Surface,Distance from Origin,1,8181,
651.053,µm,Surface,Distance from Origin,1,8183,
671.627,µm,Surface,Distance from Origin,1,8184,
670.533,µm,Surface,Distance from Origin,1,8185,
688.632,µm,Surface,Distance from Origin,1,8186,
722.435,µm,Surface,Distance from Origin,1,8187,
659.715,µm,Surface,Distance from Origin,1,8188,
649.574,µm,Surface,Distance from Origin,1,8189,
708.222,µm,Surface,Distance from Origin,1,8190,
675.615,µm,Surface,Distance from Origin,1,8191,
672.286,µm,Surface,Distance from Origin,1,8192,
652.286,µm,Surface,Distance from Origin,1,8193,
632.115,µm,Surface,Distance from Origin,1,8194,
671.047,µm,Surface,Distance from Origin,1,8195,
637.401,µm,Surface,Distance from Origin,1,8196,
628.892,µm,Surface,Distance from Origin,1,8197,
637.423,µm,Surface,Distance from Origin,1,8198,
655.778,µm,Surface,Distance from Origin,1,8199,
609.992,µm,Surface,Distance from Origin,1,8200,
657.461,µm,Surface,Distance from Origin,1,8201,
659.318,µm,Surface,Distance from Origin,1,8202,
699.749,µm,Surface,Distance from Origin,1,8203,
608.134,µm,Surface,Distance from Origin,1,8204,
678.44,µm,Surface,Distance from Origin,1,8205,
633.873,µm,Surface,Distance from Origin,1,8206,
607.608,µm,Surface,Distance from Origin,1,8207,
681.737,µm,Surface,Distance from Origin,1,8208,
716.479,µm,Surface,Distance from Origin,1,8209,
680.118,µm,Surface,Distance from Origin,1,8210,
678.363,µm,Surface,Distance from Origin,1,8211,
640.324,µm,Surface,Distance from Origin,1,8212,
599.53,µm,Surface,Distance from Origin,1,8213,
597.255,µm,Surface,Distance from Origin,1,8214,
602.979,µm,Surface,Distance from Origin,1,8215,
679.639,µm,Surface,Distance from Origin,1,8216,
638.252,µm,Surface,Distance from Origin,1,8217,
619.201,µm,Surface,Distance from Origin,1,8218,
687.082,µm,Surface,Distance from Origin,1,8219,
654.985,µm,Surface,Distance from Origin,1,8220,
663.057,µm,Surface,Distance from Origin,1,8221,
680.347,µm,Surface,Distance from Origin,1,8222,
645.052,µm,Surface,Distance from Origin,1,8223,
696.979,µm,Surface,Distance from Origin,1,8226,
672.991,µm,Surface,Distance from Origin,1,8227,
658.293,µm,Surface,Distance from Origin,1,8228,
670.959,µm,Surface,Distance from Origin,1,8229,
657.551,µm,Surface,Distance from Origin,1,8230,
616.295,µm,Surface,Distance from Origin,1,8231,
683.864,µm,Surface,Distance from Origin,1,8232,
681.211,µm,Surface,Distance from Origin,1,8233,
638.528,µm,Surface,Distance from Origin,1,8234,
656.253,µm,Surface,Distance from Origin,1,8236,
733.752,µm,Surface,Distance from Origin,1,8237,
689.099,µm,Surface,Distance from Origin,1,8238,
626.41,µm,Surface,Distance from Origin,1,8239,
637.167,µm,Surface,Distance from Origin,1,8240,
655.982,µm,Surface,Distance from Origin,1,8241,
642.234,µm,Surface,Distance from Origin,1,8242,
635.503,µm,Surface,Distance from Origin,1,8243,
700.688,µm,Surface,Distance from Origin,1,8244,
641.382,µm,Surface,Distance from Origin,1,8245,
672.482,µm,Surface,Distance from Origin,1,8246,
694.931,µm,Surface,Distance from Origin,1,8247,
636.018,µm,Surface,Distance from Origin,1,8248,
641.377,µm,Surface,Distance from Origin,1,8249,
662.141,µm,Surface,Distance from Origin,1,8250,
615.03,µm,Surface,Distance from Origin,1,8251,
613.053,µm,Surface,Distance from Origin,1,8252,
668.124,µm,Surface,Distance from Origin,1,8254,
611.852,µm,Surface,Distance from Origin,1,8256,
669.986,µm,Surface,Distance from Origin,1,8257,
634.186,µm,Surface,Distance from Origin,1,8258,
611.528,µm,Surface,Distance from Origin,1,8259,
694.952,µm,Surface,Distance from Origin,1,8260,
627.172,µm,Surface,Distance from Origin,1,8261,
664.293,µm,Surface,Distance from Origin,1,8262,
682.112,µm,Surface,Distance from Origin,1,8263,
652.342,µm,Surface,Distance from Origin,1,8264,
657.438,µm,Surface,Distance from Origin,1,8265,
626.539,µm,Surface,Distance from Origin,1,8266,
721.237,µm,Surface,Distance from Origin,1,8267,
717.515,µm,Surface,Distance from Origin,1,8268,
624.23,µm,Surface,Distance from Origin,1,8269,
720.593,µm,Surface,Distance from Origin,1,8270,
672.633,µm,Surface,Distance from Origin,1,8271,
611.108,µm,Surface,Distance from Origin,1,8272,
706.153,µm,Surface,Distance from Origin,1,8273,
700.032,µm,Surface,Distance from Origin,1,8274,
672.756,µm,Surface,Distance from Origin,1,8275,
615.273,µm,Surface,Distance from Origin,1,8276,
652.284,µm,Surface,Distance from Origin,1,8277,
627.037,µm,Surface,Distance from Origin,1,8278,
609.933,µm,Surface,Distance from Origin,1,8279,
617.741,µm,Surface,Distance from Origin,1,8280,
675.039,µm,Surface,Distance from Origin,1,8281,
699.781,µm,Surface,Distance from Origin,1,8282,
617.886,µm,Surface,Distance from Origin,1,8283,
651.238,µm,Surface,Distance from Origin,1,8284,
696.815,µm,Surface,Distance from Origin,1,8285,
672.356,µm,Surface,Distance from Origin,1,8286,
601.527,µm,Surface,Distance from Origin,1,8287,
687.899,µm,Surface,Distance from Origin,1,8288,
612.112,µm,Surface,Distance from Origin,1,8289,
671.355,µm,Surface,Distance from Origin,1,8290,
594.269,µm,Surface,Distance from Origin,1,8291,
660.932,µm,Surface,Distance from Origin,1,8292,
668.524,µm,Surface,Distance from Origin,1,8294,
660.832,µm,Surface,Distance from Origin,1,8295,
667.168,µm,Surface,Distance from Origin,1,8297,
618.313,µm,Surface,Distance from Origin,1,8298,
624.678,µm,Surface,Distance from Origin,1,8300,
721.567,µm,Surface,Distance from Origin,1,8301,
627.092,µm,Surface,Distance from Origin,1,8303,
617.796,µm,Surface,Distance from Origin,1,8304,
616.814,µm,Surface,Distance from Origin,1,8305,
602.242,µm,Surface,Distance from Origin,1,8306,
596.06,µm,Surface,Distance from Origin,1,8308,
640.379,µm,Surface,Distance from Origin,1,8309,
653.253,µm,Surface,Distance from Origin,1,8310,
651.779,µm,Surface,Distance from Origin,1,8311,
604.529,µm,Surface,Distance from Origin,1,8312,
697.088,µm,Surface,Distance from Origin,1,8313,
620.842,µm,Surface,Distance from Origin,1,8314,
608.327,µm,Surface,Distance from Origin,1,8315,
613.2,µm,Surface,Distance from Origin,1,8317,
621.065,µm,Surface,Distance from Origin,1,8318,
600.461,µm,Surface,Distance from Origin,1,8319,
598.407,µm,Surface,Distance from Origin,1,8320,
727.537,µm,Surface,Distance from Origin,1,8321,
651.436,µm,Surface,Distance from Origin,1,8322,
638.299,µm,Surface,Distance from Origin,1,8323,
675.645,µm,Surface,Distance from Origin,1,8324,
707.122,µm,Surface,Distance from Origin,1,8325,
619.501,µm,Surface,Distance from Origin,1,8327,
599.213,µm,Surface,Distance from Origin,1,8328,
702.019,µm,Surface,Distance from Origin,1,8329,
608.255,µm,Surface,Distance from Origin,1,8330,
699.977,µm,Surface,Distance from Origin,1,8331,
665.24,µm,Surface,Distance from Origin,1,8333,
632.851,µm,Surface,Distance from Origin,1,8334,
613.606,µm,Surface,Distance from Origin,1,8335,
655.693,µm,Surface,Distance from Origin,1,8336,
631.044,µm,Surface,Distance from Origin,1,8337,
598.76,µm,Surface,Distance from Origin,1,8338,
640.686,µm,Surface,Distance from Origin,1,8339,
671.875,µm,Surface,Distance from Origin,1,8340,
642.815,µm,Surface,Distance from Origin,1,8341,
622.515,µm,Surface,Distance from Origin,1,8342,
680.188,µm,Surface,Distance from Origin,1,8343,
664.703,µm,Surface,Distance from Origin,1,8344,
636.373,µm,Surface,Distance from Origin,1,8345,
603.95,µm,Surface,Distance from Origin,1,8346,
706.559,µm,Surface,Distance from Origin,1,8347,
647.246,µm,Surface,Distance from Origin,1,8348,
591.867,µm,Surface,Distance from Origin,1,8349,
628.038,µm,Surface,Distance from Origin,1,8350,
601.952,µm,Surface,Distance from Origin,1,8351,
612.917,µm,Surface,Distance from Origin,1,8352,
679.826,µm,Surface,Distance from Origin,1,8354,
633.71,µm,Surface,Distance from Origin,1,8355,
602.844,µm,Surface,Distance from Origin,1,8356,
604.049,µm,Surface,Distance from Origin,1,8357,
582.465,µm,Surface,Distance from Origin,1,8358,
600.192,µm,Surface,Distance from Origin,1,8359,
579.453,µm,Surface,Distance from Origin,1,8360,
687.419,µm,Surface,Distance from Origin,1,8362,
681.438,µm,Surface,Distance from Origin,1,8363,
592.446,µm,Surface,Distance from Origin,1,8364,
686.474,µm,Surface,Distance from Origin,1,8365,
587.551,µm,Surface,Distance from Origin,1,8366,
593.124,µm,Surface,Distance from Origin,1,8367,
604.077,µm,Surface,Distance from Origin,1,8368,
723.21,µm,Surface,Distance from Origin,1,8369,
709.415,µm,Surface,Distance from Origin,1,8370,
668.054,µm,Surface,Distance from Origin,1,8371,
595.334,µm,Surface,Distance from Origin,1,8372,
680.813,µm,Surface,Distance from Origin,1,8373,
597.49,µm,Surface,Distance from Origin,1,8374,
595.092,µm,Surface,Distance from Origin,1,8375,
663.816,µm,Surface,Distance from Origin,1,8376,
590.86,µm,Surface,Distance from Origin,1,8377,
594.685,µm,Surface,Distance from Origin,1,8378,
666.953,µm,Surface,Distance from Origin,1,8379,
640.707,µm,Surface,Distance from Origin,1,8380,
659.94,µm,Surface,Distance from Origin,1,8381,
589.763,µm,Surface,Distance from Origin,1,8382,
635.838,µm,Surface,Distance from Origin,1,8383,
589.32,µm,Surface,Distance from Origin,1,8384,
723.571,µm,Surface,Distance from Origin,1,8385,
649.082,µm,Surface,Distance from Origin,1,8386,
718.778,µm,Surface,Distance from Origin,1,8388,
704.134,µm,Surface,Distance from Origin,1,8389,
642.274,µm,Surface,Distance from Origin,1,8390,
598.817,µm,Surface,Distance from Origin,1,8392,
670.938,µm,Surface,Distance from Origin,1,8393,
611.57,µm,Surface,Distance from Origin,1,8395,
680.789,µm,Surface,Distance from Origin,1,8396,
682.461,µm,Surface,Distance from Origin,1,8397,
604.798,µm,Surface,Distance from Origin,1,8398,
701.623,µm,Surface,Distance from Origin,1,8400,
602.514,µm,Surface,Distance from Origin,1,8401,
658.822,µm,Surface,Distance from Origin,1,8402,
665.643,µm,Surface,Distance from Origin,1,8403,
615.692,µm,Surface,Distance from Origin,1,8404,
589.685,µm,Surface,Distance from Origin,1,8405,
610.041,µm,Surface,Distance from Origin,1,8406,
591.199,µm,Surface,Distance from Origin,1,8407,
647.949,µm,Surface,Distance from Origin,1,8408,
609.537,µm,Surface,Distance from Origin,1,8409,
600.641,µm,Surface,Distance from Origin,1,8411,
637.68,µm,Surface,Distance from Origin,1,8412,
620.53,µm,Surface,Distance from Origin,1,8413,
605.012,µm,Surface,Distance from Origin,1,8414,
613.793,µm,Surface,Distance from Origin,1,8415,
639.211,µm,Surface,Distance from Origin,1,8416,
580.786,µm,Surface,Distance from Origin,1,8417,
603.004,µm,Surface,Distance from Origin,1,8418,
713.513,µm,Surface,Distance from Origin,1,8419,
610.804,µm,Surface,Distance from Origin,1,8420,
678.075,µm,Surface,Distance from Origin,1,8422,
688.748,µm,Surface,Distance from Origin,1,8423,
636.941,µm,Surface,Distance from Origin,1,8424,
582.265,µm,Surface,Distance from Origin,1,8425,
602.877,µm,Surface,Distance from Origin,1,8426,
724.43,µm,Surface,Distance from Origin,1,8427,
